time,gFx,gFy,gFz,0
18:22:56:088,0.9687,0.0589,-0.2291,0.996
18:22:56:089,0.9677,0.0589,-0.2286,0.994
18:22:56:091,0.9682,0.0591,-0.2276,0.995
18:22:56:093,0.9684,0.0591,-0.2269,0.995
18:22:56:095,0.9679,0.0599,-0.2262,0.994
18:22:56:097,0.9672,0.0608,-0.2245,0.993
18:22:56:099,0.9672,0.0611,-0.2228,0.993
18:22:56:101,0.9684,0.0608,-0.2213,0.994
18:22:56:104,0.9692,0.0611,-0.2203,0.994
18:22:56:111,0.9701,0.0603,-0.2203,0.995
18:22:56:112,0.9701,0.0603,-0.2206,0.995
18:22:56:113,0.9697,0.0608,-0.2201,0.995
18:22:56:114,0.9697,0.0611,-0.2188,0.995
18:22:56:116,0.9704,0.0611,-0.2186,0.995
18:22:56:117,0.9711,0.0608,-0.2186,0.996
18:22:56:118,0.9719,0.0603,-0.2196,0.997
18:22:56:119,0.9726,0.0601,-0.2206,0.998
18:22:56:122,0.9728,0.0601,-0.2208,0.998
18:22:56:124,0.9726,0.0599,-0.2206,0.998
18:22:56:125,0.9723,0.0596,-0.2208,0.997
18:22:56:127,0.9733,0.0596,-0.2215,0.999
18:22:56:129,0.9748,0.0594,-0.2213,1.000
18:22:56:131,0.9758,0.0599,-0.2206,1.001
18:22:56:133,0.9755,0.0594,-0.2206,1.000
18:22:56:140,0.9745,0.0581,-0.2208,0.999
18:22:56:141,0.9743,0.0581,-0.2215,0.999
18:22:56:142,0.9748,0.0591,-0.2225,1.000
18:22:56:143,0.9750,0.0591,-0.2230,1.000
18:22:56:143,0.9745,0.0591,-0.2232,1.000
18:22:56:149,0.9740,0.0596,-0.2240,1.000
18:22:56:150,0.9745,0.0599,-0.2242,1.000
18:22:56:151,0.9743,0.0594,-0.2242,1.000
18:22:56:153,0.9736,0.0594,-0.2242,0.999
18:22:56:154,0.9731,0.0599,-0.2245,0.999
18:22:56:158,0.9719,0.0596,-0.2254,0.998
18:22:56:159,0.9709,0.0603,-0.2269,0.997
18:22:56:160,0.9711,0.0611,-0.2269,0.998
18:22:56:161,0.9711,0.0616,-0.2269,0.998
18:22:56:162,0.9709,0.0616,-0.2279,0.998
18:22:56:164,0.9701,0.0613,-0.2289,0.997
18:22:56:167,0.9699,0.0623,-0.2291,0.997
18:22:56:170,0.9697,0.0633,-0.2298,0.997
18:22:56:172,0.9694,0.0633,-0.2298,0.997
18:22:56:173,0.9694,0.0630,-0.2298,0.997
18:22:56:175,0.9692,0.0623,-0.2303,0.997
18:22:56:177,0.9687,0.0623,-0.2306,0.996
18:22:56:179,0.9684,0.0625,-0.2301,0.996
18:22:56:180,0.9692,0.0635,-0.2306,0.997
18:22:56:183,0.9694,0.0643,-0.2318,0.997
18:22:56:185,0.9689,0.0640,-0.2325,0.997
18:22:56:188,0.9682,0.0638,-0.2318,0.996
18:22:56:189,0.9682,0.0650,-0.2315,0.996
18:22:56:190,0.9687,0.0655,-0.2313,0.997
18:22:56:193,0.9694,0.0657,-0.2303,0.997
18:22:56:195,0.9694,0.0660,-0.2303,0.997
18:22:56:196,0.9697,0.0660,-0.2306,0.998
18:22:56:198,0.9699,0.0655,-0.2301,0.998
18:22:56:200,0.9704,0.0660,-0.2289,0.998
18:22:56:204,0.9709,0.0665,-0.2279,0.998
18:22:56:206,0.9709,0.0667,-0.2274,0.998
18:22:56:207,0.9709,0.0665,-0.2269,0.998
18:22:56:209,0.9706,0.0657,-0.2276,0.998
18:22:56:211,0.9699,0.0652,-0.2269,0.997
18:22:56:213,0.9697,0.0652,-0.2259,0.997
18:22:56:214,0.9699,0.0650,-0.2250,0.997
18:22:56:216,0.9704,0.0652,-0.2230,0.997
18:22:56:219,0.9709,0.0655,-0.2218,0.997
18:22:56:221,0.9704,0.0652,-0.2223,0.996
18:22:56:222,0.9706,0.0655,-0.2218,0.997
18:22:56:224,0.9711,0.0652,-0.2196,0.997
18:22:56:227,0.9719,0.0652,-0.2181,0.997
18:22:56:228,0.9728,0.0650,-0.2176,0.998
18:22:56:231,0.9726,0.0655,-0.2174,0.998
18:22:56:232,0.9726,0.0655,-0.2166,0.998
18:22:56:235,0.9728,0.0655,-0.2171,0.998
18:22:56:237,0.9733,0.0657,-0.2171,0.998
18:22:56:240,0.9736,0.0660,-0.2169,0.999
18:22:56:241,0.9736,0.0655,-0.2181,0.999
18:22:56:243,0.9733,0.0655,-0.2191,0.999
18:22:56:245,0.9733,0.0650,-0.2196,0.999
18:22:56:247,0.9733,0.0647,-0.2198,0.999
18:22:56:249,0.9736,0.0647,-0.2201,0.999
18:22:56:251,0.9736,0.0650,-0.2203,0.999
18:22:56:258,0.9736,0.0652,-0.2208,0.999
18:22:56:259,0.9736,0.0652,-0.2218,0.999
18:22:56:261,0.9733,0.0652,-0.2218,0.999
18:22:56:262,0.9728,0.0657,-0.2213,0.999
18:22:56:262,0.9723,0.0657,-0.2215,0.998
18:22:56:263,0.9714,0.0657,-0.2215,0.997
18:22:56:266,0.9704,0.0667,-0.2218,0.997
18:22:56:268,0.9701,0.0667,-0.2220,0.996
18:22:56:270,0.9706,0.0665,-0.2232,0.997
18:22:56:271,0.9699,0.0669,-0.2247,0.997
18:22:56:283,0.9704,0.0667,-0.2259,0.997
18:22:56:284,0.9716,0.0662,-0.2262,0.999
18:22:56:285,0.9726,0.0662,-0.2257,0.999
18:22:56:287,0.9731,0.0665,-0.2259,1.000
18:22:56:288,0.9736,0.0669,-0.2259,1.001
18:22:56:288,0.9736,0.0677,-0.2262,1.001
18:22:56:290,0.9736,0.0682,-0.2267,1.001
18:22:56:291,0.9731,0.0682,-0.2267,1.000
18:22:56:292,0.9728,0.0691,-0.2279,1.000
18:22:56:293,0.9716,0.0691,-0.2296,1.000
18:22:56:294,0.9704,0.0689,-0.2303,0.999
18:22:56:295,0.9701,0.0689,-0.2303,0.998
18:22:56:298,0.9701,0.0691,-0.2301,0.998
18:22:56:300,0.9701,0.0682,-0.2289,0.998
18:22:56:301,0.9701,0.0672,-0.2269,0.997
18:22:56:311,0.9697,0.0662,-0.2252,0.996
18:22:56:313,0.9697,0.0645,-0.2237,0.996
18:22:56:314,0.9704,0.0635,-0.2215,0.996
18:22:56:315,0.9699,0.0635,-0.2193,0.995
18:22:56:315,0.9687,0.0638,-0.2184,0.994
18:22:56:316,0.9679,0.0638,-0.2184,0.993
18:22:56:317,0.9687,0.0630,-0.2181,0.994
18:22:56:318,0.9697,0.0623,-0.2174,0.994
18:22:56:323,0.9699,0.0616,-0.2179,0.995
18:22:56:325,0.9699,0.0611,-0.2186,0.995
18:22:56:326,0.9704,0.0616,-0.2193,0.995
18:22:56:327,0.9711,0.0623,-0.2198,0.996
18:22:56:328,0.9709,0.0625,-0.2203,0.996
18:22:56:329,0.9709,0.0625,-0.2206,0.996
18:22:56:331,0.9716,0.0623,-0.2206,0.997
18:22:56:332,0.9721,0.0621,-0.2210,0.998
18:22:56:335,0.9721,0.0621,-0.2218,0.998
18:22:56:337,0.9719,0.0625,-0.2215,0.997
18:22:56:343,0.9719,0.0633,-0.2225,0.998
18:22:56:345,0.9714,0.0638,-0.2232,0.997
18:22:56:346,0.9704,0.0638,-0.2228,0.996
18:22:56:347,0.9701,0.0640,-0.2230,0.996
18:22:56:348,0.9706,0.0643,-0.2242,0.997
18:22:56:349,0.9706,0.0645,-0.2252,0.997
18:22:56:353,0.9709,0.0643,-0.2247,0.997
18:22:56:354,0.9706,0.0635,-0.2237,0.997
18:22:56:355,0.9709,0.0640,-0.2242,0.997
18:22:56:356,0.9714,0.0647,-0.2247,0.998
18:22:56:361,0.9709,0.0652,-0.2235,0.997
18:22:56:362,0.9704,0.0652,-0.2218,0.996
18:22:56:363,0.9704,0.0647,-0.2213,0.996
18:22:56:364,0.9706,0.0645,-0.2206,0.996
18:22:56:367,0.9716,0.0645,-0.2191,0.997
18:22:56:368,0.9719,0.0652,-0.2179,0.997
18:22:56:371,0.9709,0.0650,-0.2171,0.996
18:22:56:374,0.9706,0.0645,-0.2166,0.995
18:22:56:376,0.9709,0.0640,-0.2152,0.995
18:22:56:377,0.9711,0.0638,-0.2149,0.996
18:22:56:378,0.9714,0.0640,-0.2152,0.996
18:22:56:380,0.9721,0.0630,-0.2149,0.996
18:22:56:382,0.9726,0.0623,-0.2140,0.997
18:22:56:384,0.9731,0.0623,-0.2135,0.997
18:22:56:387,0.9736,0.0616,-0.2140,0.997
18:22:56:389,0.9745,0.0603,-0.2147,0.998
18:22:56:391,0.9753,0.0591,-0.2157,0.999
18:22:56:393,0.9753,0.0594,-0.2162,0.999
18:22:56:394,0.9750,0.0599,-0.2166,0.999
18:22:56:396,0.9748,0.0599,-0.2184,0.999
18:22:56:398,0.9760,0.0596,-0.2198,1.001
18:22:56:400,0.9772,0.0591,-0.2210,1.002
18:22:56:405,0.9777,0.0586,-0.2215,1.003
18:22:56:406,0.9777,0.0586,-0.2223,1.003
18:22:56:408,0.9770,0.0589,-0.2240,1.003
18:22:56:409,0.9775,0.0594,-0.2257,1.003
18:22:56:410,0.9780,0.0596,-0.2264,1.004
18:22:56:412,0.9775,0.0601,-0.2279,1.004
18:22:56:414,0.9770,0.0599,-0.2286,1.004
18:22:56:416,0.9770,0.0601,-0.2286,1.004
18:22:56:419,0.9770,0.0608,-0.2289,1.004
18:22:56:422,0.9765,0.0603,-0.2293,1.003
18:22:56:424,0.9762,0.0606,-0.2296,1.003
18:22:56:426,0.9758,0.0611,-0.2298,1.003
18:22:56:427,0.9758,0.0616,-0.2289,1.003
18:22:56:428,0.9755,0.0606,-0.2284,1.002
18:22:56:431,0.9750,0.0596,-0.2286,1.002
18:22:56:432,0.9745,0.0596,-0.2284,1.001
18:22:56:435,0.9740,0.0599,-0.2274,1.000
18:22:56:438,0.9738,0.0596,-0.2272,1.000
18:22:56:439,0.9728,0.0591,-0.2264,0.999
18:22:56:440,0.9719,0.0594,-0.2254,0.998
18:22:56:442,0.9714,0.0594,-0.2247,0.997
18:22:56:444,0.9716,0.0589,-0.2245,0.997
18:22:56:446,0.9719,0.0594,-0.2240,0.998
18:22:56:448,0.9711,0.0599,-0.2223,0.997
18:22:56:450,0.9704,0.0601,-0.2210,0.996
18:22:56:452,0.9704,0.0601,-0.2198,0.995
18:22:56:458,0.9706,0.0599,-0.2181,0.995
18:22:56:459,0.9704,0.0599,-0.2169,0.995
18:22:56:461,0.9709,0.0599,-0.2157,0.995
18:22:56:462,0.9711,0.0606,-0.2147,0.995
18:22:56:463,0.9711,0.0618,-0.2137,0.995
18:22:56:465,0.9711,0.0616,-0.2127,0.995
18:22:56:468,0.9716,0.0606,-0.2118,0.995
18:22:56:469,0.9726,0.0596,-0.2105,0.996
18:22:56:480,0.9728,0.0606,-0.2103,0.996
18:22:56:481,0.9728,0.0618,-0.2103,0.996
18:22:56:482,0.9723,0.0625,-0.2098,0.996
18:22:56:483,0.9731,0.0625,-0.2091,0.996
18:22:56:484,0.9740,0.0625,-0.2081,0.997
18:22:56:485,0.9736,0.0628,-0.2074,0.996
18:22:56:486,0.9728,0.0625,-0.2071,0.996
18:22:56:487,0.9726,0.0623,-0.2083,0.996
18:22:56:496,0.9721,0.0618,-0.2096,0.995
18:22:56:498,0.9721,0.0623,-0.2103,0.995
18:22:56:499,0.9719,0.0613,-0.2110,0.995
18:22:56:500,0.9721,0.0606,-0.2115,0.995
18:22:56:504,0.9721,0.0606,-0.2125,0.996
18:22:56:506,0.9721,0.0608,-0.2132,0.996
18:22:56:507,0.9721,0.0606,-0.2144,0.996
18:22:56:508,0.9723,0.0603,-0.2152,0.996
18:22:56:509,0.9733,0.0601,-0.2159,0.997
18:22:56:509,0.9738,0.0596,-0.2169,0.998
18:22:56:510,0.9733,0.0599,-0.2181,0.998
18:22:56:511,0.9728,0.0603,-0.2191,0.998
18:22:56:512,0.9733,0.0603,-0.2198,0.998
18:22:56:513,0.9726,0.0603,-0.2208,0.998
18:22:56:514,0.9721,0.0603,-0.2218,0.997
18:22:56:516,0.9721,0.0606,-0.2225,0.998
18:22:56:519,0.9716,0.0613,-0.2232,0.997
18:22:56:522,0.9723,0.0613,-0.2247,0.998
18:22:56:523,0.9726,0.0621,-0.2252,0.999
18:22:56:525,0.9721,0.0623,-0.2250,0.998
18:22:56:527,0.9721,0.0623,-0.2259,0.999
18:22:56:528,0.9728,0.0618,-0.2267,0.999
18:22:56:530,0.9733,0.0621,-0.2272,1.000
18:22:56:532,0.9731,0.0633,-0.2281,1.000
18:22:56:535,0.9731,0.0635,-0.2291,1.000
18:22:56:536,0.9736,0.0635,-0.2289,1.001
18:22:56:543,0.9748,0.0640,-0.2286,1.002
18:22:56:544,0.9755,0.0650,-0.2291,1.003
18:22:56:546,0.9760,0.0645,-0.2284,1.003
18:22:56:546,0.9758,0.0645,-0.2274,1.003
18:22:56:547,0.9750,0.0652,-0.2259,1.002
18:22:56:548,0.9740,0.0650,-0.2240,1.000
18:22:56:552,0.9731,0.0647,-0.2228,0.999
18:22:56:554,0.9726,0.0655,-0.2220,0.999
18:22:56:554,0.9726,0.0665,-0.2215,0.999
18:22:56:561,0.9728,0.0662,-0.2210,0.999
18:22:56:562,0.9721,0.0662,-0.2198,0.998
18:22:56:563,0.9721,0.0667,-0.2191,0.998
18:22:56:564,0.9723,0.0665,-0.2184,0.998
18:22:56:565,0.9726,0.0665,-0.2181,0.998
18:22:56:567,0.9719,0.0667,-0.2174,0.997
18:22:56:568,0.9711,0.0665,-0.2171,0.996
18:22:56:571,0.9701,0.0657,-0.2166,0.995
18:22:56:574,0.9701,0.0655,-0.2166,0.995
18:22:56:575,0.9709,0.0657,-0.2166,0.996
18:22:56:576,0.9711,0.0650,-0.2154,0.996
18:22:56:578,0.9709,0.0643,-0.2144,0.995
18:22:56:580,0.9706,0.0638,-0.2142,0.995
18:22:56:582,0.9699,0.0638,-0.2137,0.994
18:22:56:584,0.9689,0.0638,-0.2132,0.993
18:22:56:586,0.9699,0.0640,-0.2135,0.994
18:22:56:589,0.9711,0.0638,-0.2135,0.995
18:22:56:591,0.9719,0.0630,-0.2135,0.996
18:22:56:592,0.9709,0.0633,-0.2140,0.995
18:22:56:595,0.9704,0.0638,-0.2137,0.995
18:22:56:596,0.9706,0.0640,-0.2137,0.995
18:22:56:599,0.9706,0.0645,-0.2142,0.995
18:22:56:600,0.9701,0.0650,-0.2147,0.995
18:22:56:603,0.9711,0.0655,-0.2152,0.996
18:22:56:604,0.9711,0.0647,-0.2154,0.996
18:22:56:607,0.9719,0.0647,-0.2149,0.996
18:22:56:608,0.9719,0.0650,-0.2149,0.996
18:22:56:610,0.9719,0.0652,-0.2154,0.997
18:22:56:613,0.9719,0.0655,-0.2159,0.997
18:22:56:614,0.9723,0.0652,-0.2164,0.997
18:22:56:617,0.9721,0.0655,-0.2171,0.997
18:22:56:618,0.9719,0.0647,-0.2171,0.997
18:22:56:620,0.9719,0.0640,-0.2176,0.997
18:22:56:623,0.9723,0.0645,-0.2184,0.997
18:22:56:627,0.9726,0.0645,-0.2191,0.998
18:22:56:628,0.9728,0.0638,-0.2198,0.998
18:22:56:629,0.9731,0.0635,-0.2198,0.998
18:22:56:630,0.9736,0.0640,-0.2196,0.999
18:22:56:633,0.9736,0.0640,-0.2198,0.999
18:22:56:635,0.9736,0.0640,-0.2203,0.999
18:22:56:636,0.9736,0.0638,-0.2203,0.999
18:22:56:644,0.9736,0.0635,-0.2206,0.999
18:22:56:645,0.9733,0.0633,-0.2208,0.999
18:22:56:646,0.9736,0.0623,-0.2213,0.999
18:22:56:647,0.9743,0.0618,-0.2208,1.000
18:22:56:648,0.9740,0.0618,-0.2208,0.999
18:22:56:650,0.9740,0.0618,-0.2215,1.000
18:22:56:651,0.9736,0.0623,-0.2220,0.999
18:22:56:653,0.9736,0.0618,-0.2218,0.999
18:22:56:669,0.9736,0.0616,-0.2228,0.999
18:22:56:671,0.9738,0.0618,-0.2240,1.000
18:22:56:672,0.9738,0.0623,-0.2232,1.000
18:22:56:673,0.9736,0.0623,-0.2225,0.999
18:22:56:674,0.9738,0.0623,-0.2215,0.999
18:22:56:675,0.9738,0.0623,-0.2210,0.999
18:22:56:676,0.9733,0.0621,-0.2201,0.999
18:22:56:677,0.9728,0.0625,-0.2198,0.998
18:22:56:678,0.9726,0.0630,-0.2196,0.998
18:22:56:679,0.9721,0.0633,-0.2191,0.997
18:22:56:680,0.9719,0.0630,-0.2184,0.997
18:22:56:681,0.9716,0.0630,-0.2174,0.996
18:22:56:682,0.9723,0.0635,-0.2164,0.997
18:22:56:682,0.9728,0.0638,-0.2159,0.997
18:22:56:683,0.9731,0.0628,-0.2157,0.997
18:22:56:684,0.9736,0.0623,-0.2154,0.998
18:22:56:687,0.9736,0.0621,-0.2147,0.998
18:22:56:689,0.9736,0.0621,-0.2137,0.997
18:22:56:692,0.9748,0.0621,-0.2135,0.999
18:22:56:694,0.9748,0.0613,-0.2144,0.999
18:22:56:695,0.9743,0.0611,-0.2144,0.998
18:22:56:696,0.9750,0.0618,-0.2142,0.999
18:22:56:698,0.9755,0.0623,-0.2152,1.000
18:22:56:700,0.9755,0.0613,-0.2157,1.000
18:22:56:704,0.9755,0.0601,-0.2147,0.999
18:22:56:705,0.9755,0.0599,-0.2144,0.999
18:22:56:706,0.9748,0.0606,-0.2144,0.999
18:22:56:709,0.9743,0.0608,-0.2144,0.998
18:22:56:711,0.9743,0.0603,-0.2142,0.998
18:22:56:714,0.9748,0.0603,-0.2135,0.998
18:22:56:715,0.9745,0.0603,-0.2137,0.998
18:22:56:716,0.9743,0.0601,-0.2142,0.998
18:22:56:719,0.9736,0.0596,-0.2149,0.997
18:22:56:720,0.9731,0.0594,-0.2152,0.997
18:22:56:724,0.9726,0.0599,-0.2147,0.996
18:22:56:726,0.9723,0.0601,-0.2144,0.996
18:22:56:727,0.9723,0.0601,-0.2142,0.996
18:22:56:728,0.9731,0.0601,-0.2154,0.997
18:22:56:730,0.9733,0.0606,-0.2159,0.998
18:22:56:732,0.9731,0.0608,-0.2164,0.997
18:22:56:734,0.9728,0.0616,-0.2169,0.997
18:22:56:736,0.9728,0.0621,-0.2174,0.998
18:22:56:744,0.9726,0.0616,-0.2171,0.997
18:22:56:746,0.9723,0.0616,-0.2169,0.997
18:22:56:747,0.9719,0.0623,-0.2169,0.996
18:22:56:748,0.9719,0.0630,-0.2171,0.997
18:22:56:749,0.9726,0.0638,-0.2166,0.997
18:22:56:751,0.9728,0.0638,-0.2169,0.998
18:22:56:753,0.9733,0.0630,-0.2176,0.998
18:22:56:754,0.9733,0.0623,-0.2176,0.998
18:22:56:755,0.9726,0.0633,-0.2174,0.997
18:22:56:756,0.9733,0.0635,-0.2171,0.998
18:22:56:765,0.9740,0.0625,-0.2176,0.999
18:22:56:767,0.9748,0.0618,-0.2186,1.000
18:22:56:769,0.9753,0.0621,-0.2181,1.000
18:22:56:770,0.9745,0.0621,-0.2169,0.999
18:22:56:771,0.9748,0.0616,-0.2164,0.999
18:22:56:772,0.9750,0.0611,-0.2164,0.999
18:22:56:772,0.9753,0.0611,-0.2162,1.000
18:22:56:779,0.9750,0.0608,-0.2162,0.999
18:22:56:781,0.9750,0.0608,-0.2157,0.999
18:22:56:782,0.9745,0.0601,-0.2147,0.998
18:22:56:783,0.9745,0.0596,-0.2142,0.998
18:22:56:784,0.9743,0.0601,-0.2137,0.998
18:22:56:785,0.9745,0.0606,-0.2142,0.998
18:22:56:786,0.9750,0.0606,-0.2142,0.999
18:22:56:787,0.9753,0.0601,-0.2142,0.999
18:22:56:790,0.9750,0.0601,-0.2144,0.999
18:22:56:791,0.9748,0.0601,-0.2147,0.999
18:22:56:792,0.9745,0.0606,-0.2152,0.999
18:22:56:794,0.9745,0.0608,-0.2162,0.999
18:22:56:796,0.9740,0.0613,-0.2169,0.999
18:22:56:799,0.9736,0.0613,-0.2181,0.998
18:22:56:800,0.9733,0.0606,-0.2191,0.998
18:22:56:802,0.9738,0.0603,-0.2191,0.999
18:22:56:804,0.9743,0.0603,-0.2196,0.999
18:22:56:807,0.9743,0.0603,-0.2206,0.999
18:22:56:809,0.9738,0.0606,-0.2210,0.999
18:22:56:811,0.9728,0.0608,-0.2206,0.998
18:22:56:812,0.9721,0.0611,-0.2203,0.997
18:22:56:815,0.9721,0.0611,-0.2210,0.997
18:22:56:817,0.9716,0.0611,-0.2213,0.997
18:22:56:818,0.9719,0.0613,-0.2218,0.997
18:22:56:820,0.9714,0.0618,-0.2213,0.997
18:22:56:823,0.9711,0.0618,-0.2208,0.997
18:22:56:825,0.9711,0.0613,-0.2203,0.996
18:22:56:827,0.9714,0.0616,-0.2201,0.997
18:22:56:828,0.9711,0.0623,-0.2208,0.997
18:22:56:830,0.9706,0.0628,-0.2208,0.996
18:22:56:832,0.9704,0.0625,-0.2193,0.996
18:22:56:834,0.9706,0.0616,-0.2191,0.996
18:22:56:836,0.9706,0.0621,-0.2193,0.996
18:22:56:838,0.9704,0.0633,-0.2206,0.996
18:22:56:845,0.9711,0.0640,-0.2206,0.997
18:22:56:846,0.9714,0.0640,-0.2198,0.997
18:22:56:847,0.9714,0.0635,-0.2196,0.997
18:22:56:848,0.9711,0.0635,-0.2201,0.997
18:22:56:850,0.9711,0.0638,-0.2201,0.997
18:22:56:851,0.9711,0.0640,-0.2201,0.997
18:22:56:852,0.9711,0.0645,-0.2198,0.997
18:22:56:867,0.9723,0.0647,-0.2193,0.998
18:22:56:869,0.9726,0.0645,-0.2193,0.998
18:22:56:870,0.9726,0.0647,-0.2188,0.998
18:22:56:871,0.9721,0.0650,-0.2184,0.997
18:22:56:872,0.9723,0.0647,-0.2179,0.997
18:22:56:872,0.9731,0.0650,-0.2174,0.998
18:22:56:873,0.9731,0.0650,-0.2171,0.998
18:22:56:874,0.9740,0.0645,-0.2171,0.999
18:22:56:875,0.9748,0.0643,-0.2171,1.000
18:22:56:876,0.9748,0.0638,-0.2169,1.000
18:22:56:877,0.9745,0.0635,-0.2162,0.999
18:22:56:878,0.9740,0.0633,-0.2154,0.998
18:22:56:878,0.9740,0.0640,-0.2157,0.999
18:22:56:885,0.9736,0.0645,-0.2162,0.998
18:22:56:886,0.9731,0.0640,-0.2169,0.998
18:22:56:887,0.9731,0.0638,-0.2164,0.998
18:22:56:888,0.9721,0.0633,-0.2159,0.997
18:22:56:889,0.9721,0.0623,-0.2162,0.997
18:22:56:889,0.9726,0.0618,-0.2166,0.997
18:22:56:892,0.9733,0.0613,-0.2169,0.998
18:22:56:894,0.9738,0.0613,-0.2169,0.998
18:22:56:895,0.9736,0.0623,-0.2174,0.998
18:22:56:898,0.9736,0.0623,-0.2169,0.998
18:22:56:900,0.9736,0.0616,-0.2169,0.998
18:22:56:901,0.9743,0.0613,-0.2174,0.999
18:22:56:903,0.9745,0.0611,-0.2174,0.999
18:22:56:906,0.9740,0.0606,-0.2171,0.998
18:22:56:908,0.9740,0.0603,-0.2166,0.998
18:22:56:909,0.9736,0.0608,-0.2174,0.998
18:22:56:911,0.9736,0.0611,-0.2179,0.998
18:22:56:913,0.9733,0.0606,-0.2184,0.998
18:22:56:917,0.9726,0.0608,-0.2196,0.998
18:22:56:918,0.9721,0.0616,-0.2196,0.997
18:22:56:919,0.9726,0.0625,-0.2191,0.998
18:22:56:923,0.9723,0.0625,-0.2191,0.997
18:22:56:924,0.9728,0.0628,-0.2181,0.998
18:22:56:926,0.9733,0.0623,-0.2169,0.998
18:22:56:927,0.9731,0.0630,-0.2166,0.998
18:22:56:930,0.9728,0.0630,-0.2169,0.998
18:22:56:931,0.9726,0.0628,-0.2174,0.997
18:22:56:933,0.9728,0.0630,-0.2166,0.997
18:22:56:935,0.9728,0.0633,-0.2162,0.997
18:22:56:938,0.9731,0.0633,-0.2159,0.998
18:22:56:940,0.9733,0.0628,-0.2159,0.998
18:22:56:942,0.9738,0.0621,-0.2154,0.998
18:22:56:946,0.9743,0.0618,-0.2147,0.998
18:22:56:946,0.9748,0.0616,-0.2140,0.999
18:22:56:947,0.9750,0.0611,-0.2137,0.999
18:22:56:949,0.9755,0.0608,-0.2140,0.999
18:22:56:951,0.9755,0.0616,-0.2137,0.999
18:22:56:954,0.9753,0.0616,-0.2137,0.999
18:22:56:959,0.9750,0.0616,-0.2137,0.999
18:22:56:960,0.9755,0.0613,-0.2132,0.999
18:22:56:961,0.9758,0.0613,-0.2130,0.999
18:22:56:963,0.9758,0.0618,-0.2132,1.000
18:22:56:964,0.9750,0.0618,-0.2135,0.999
18:22:56:965,0.9745,0.0611,-0.2132,0.998
18:22:56:967,0.9740,0.0611,-0.2127,0.998
18:22:56:970,0.9743,0.0613,-0.2120,0.998
18:22:56:974,0.9748,0.0611,-0.2115,0.998
18:22:56:975,0.9750,0.0611,-0.2108,0.998
18:22:56:976,0.9748,0.0616,-0.2098,0.998
18:22:56:977,0.9748,0.0621,-0.2098,0.998
18:22:56:979,0.9748,0.0621,-0.2098,0.998
18:22:56:981,0.9750,0.0618,-0.2096,0.998
18:22:56:983,0.9750,0.0613,-0.2098,0.998
18:22:56:985,0.9745,0.0611,-0.2091,0.997
18:22:56:988,0.9750,0.0606,-0.2088,0.998
18:22:56:990,0.9753,0.0608,-0.2093,0.998
18:22:56:992,0.9750,0.0613,-0.2093,0.998
18:22:56:993,0.9753,0.0613,-0.2088,0.998
18:22:56:995,0.9758,0.0616,-0.2096,0.999
18:22:56:998,0.9755,0.0613,-0.2105,0.999
18:22:56:999,0.9755,0.0613,-0.2103,0.999
18:22:57:002,0.9755,0.0616,-0.2103,0.999
18:22:57:003,0.9753,0.0616,-0.2110,0.999
18:22:57:007,0.9753,0.0616,-0.2120,0.999
18:22:57:009,0.9758,0.0618,-0.2125,0.999
18:22:57:010,0.9753,0.0623,-0.2125,0.999
18:22:57:011,0.9748,0.0625,-0.2125,0.999
18:22:57:013,0.9748,0.0623,-0.2127,0.999
18:22:57:015,0.9745,0.0613,-0.2130,0.998
18:22:57:018,0.9745,0.0608,-0.2140,0.998
18:22:57:019,0.9745,0.0613,-0.2154,0.999
18:22:57:022,0.9736,0.0616,-0.2164,0.998
18:22:57:023,0.9738,0.0611,-0.2162,0.998
18:22:57:026,0.9736,0.0608,-0.2162,0.998
18:22:57:028,0.9723,0.0596,-0.2154,0.996
18:22:57:029,0.9719,0.0589,-0.2152,0.996
18:22:57:031,0.9719,0.0581,-0.2157,0.996
18:22:57:033,0.9721,0.0569,-0.2159,0.996
18:22:57:035,0.9721,0.0564,-0.2149,0.996
18:22:57:037,0.9728,0.0562,-0.2142,0.996
18:22:57:043,0.9723,0.0562,-0.2137,0.996
18:22:57:045,0.9728,0.0564,-0.2135,0.996
18:22:57:046,0.9733,0.0574,-0.2137,0.997
18:22:57:047,0.9745,0.0579,-0.2135,0.998
18:22:57:048,0.9753,0.0579,-0.2142,0.999
18:22:57:049,0.9748,0.0577,-0.2149,0.998
18:22:57:051,0.9748,0.0569,-0.2147,0.998
18:22:57:054,0.9758,0.0574,-0.2147,0.999
18:22:57:058,0.9772,0.0586,-0.2149,1.001
18:22:57:059,0.9780,0.0589,-0.2149,1.002
18:22:57:060,0.9787,0.0586,-0.2154,1.002
18:22:57:062,0.9782,0.0589,-0.2166,1.002
18:22:57:063,0.9777,0.0596,-0.2174,1.002
18:22:57:065,0.9784,0.0603,-0.2181,1.003
18:22:57:067,0.9782,0.0608,-0.2188,1.003
18:22:57:070,0.9782,0.0616,-0.2184,1.003
18:22:57:071,0.9770,0.0621,-0.2179,1.002
18:22:57:074,0.9760,0.0625,-0.2184,1.001
18:22:57:076,0.9745,0.0630,-0.2184,0.999
18:22:57:077,0.9743,0.0638,-0.2186,0.999
18:22:57:079,0.9740,0.0638,-0.2181,0.999
18:22:57:081,0.9731,0.0633,-0.2176,0.998
