time,gFx,gFy,gFz,0
18:13:32:815,0.9010,0.3476,0.2263,1.013
18:13:32:817,0.8837,0.3755,0.2092,1.005
18:13:32:819,0.8697,0.4012,0.1850,0.999
18:13:32:821,0.8619,0.4222,0.1559,0.996
18:13:32:823,0.8614,0.4390,0.1273,0.999
18:13:32:825,0.8658,0.4525,0.1085,1.007
18:13:32:828,0.8702,0.4603,0.0958,1.013
18:13:32:830,0.8744,0.4666,0.0755,1.018
18:13:32:832,0.8802,0.4757,0.0526,1.026
18:13:32:833,0.8817,0.4857,0.0238,1.030
18:13:32:836,0.8778,0.4945,-0.0109,1.031
18:13:32:838,0.8683,0.5016,-0.0486,1.027
18:13:32:839,0.8551,0.5050,-0.0857,1.020
18:13:32:841,0.8355,0.5170,-0.1236,1.013
18:13:32:845,0.7908,0.5836,-0.1920,1.026
18:13:32:847,0.7434,0.6860,-0.2919,1.079
18:13:32:848,0.7407,0.7136,-0.3075,1.101
18:13:32:850,0.7713,0.6823,-0.2555,1.088
18:13:32:852,0.8072,0.6753,-0.2269,1.103
18:13:32:854,0.8460,0.6965,-0.2374,1.147
18:13:32:856,0.8881,0.7075,-0.2897,1.196
18:13:32:858,0.9428,0.7070,-0.3503,1.252
18:13:32:860,1.0009,0.6997,-0.3044,1.281
18:13:32:865,1.0197,0.6865,-0.2215,1.272
18:13:32:867,1.0212,0.6369,0.0040,1.229
18:13:32:868,0.9775,0.5697,0.1894,1.174
18:13:32:869,0.9113,0.5096,0.2576,1.102
18:13:32:870,0.8487,0.4688,0.2153,1.020
18:13:32:872,0.8096,0.4454,0.1075,0.955
18:13:32:874,0.7989,0.4322,-0.0090,0.931
18:13:32:878,0.8018,0.4266,-0.1143,0.936
18:13:32:879,0.8006,0.4239,-0.2230,0.951
18:13:32:880,0.8380,0.4175,-0.3298,1.007
18:13:32:883,0.9274,0.4077,-0.4199,1.108
18:13:32:885,1.0273,0.3977,-0.4737,1.208
18:13:32:886,1.1118,0.3853,-0.4942,1.283
18:13:32:887,1.1671,0.3667,-0.4890,1.324
18:13:32:890,1.1927,0.3503,-0.4693,1.335
18:13:32:891,1.1898,0.3389,-0.4382,1.318
18:13:32:894,1.1714,0.3274,-0.3940,1.285
18:13:32:896,1.1502,0.3103,-0.3557,1.250
18:13:32:898,1.0977,0.2653,-0.3740,1.194
18:13:32:899,1.0527,0.2111,-0.4766,1.176
18:13:32:901,1.1021,0.1859,-0.4776,1.215
18:13:32:903,1.1793,0.1915,-0.2831,1.231
18:13:32:905,1.2152,0.1871,-0.0407,1.236
18:13:32:907,1.2235,0.1358,0.1725,1.250
18:13:32:909,1.1971,0.1366,0.2419,1.237
18:13:32:915,1.1754,0.1312,0.2385,1.215
18:13:32:917,1.1705,0.1041,0.1620,1.192
18:13:32:918,1.1895,0.0987,0.0399,1.198
18:13:32:919,1.2066,0.0919,-0.0867,1.215
18:13:32:920,1.2027,0.0489,-0.1929,1.218
18:13:32:921,1.2125,0.0044,-0.2311,1.230
18:13:32:923,1.2328,-0.0293,-0.2269,1.249
18:13:32:925,1.2479,-0.0616,-0.2047,1.260
18:13:32:927,1.2540,-0.0911,-0.1597,1.261
18:13:32:929,1.2513,-0.1126,-0.0942,1.254
18:13:32:931,1.2423,-0.1290,-0.0232,1.243
18:13:32:933,1.2315,-0.1410,0.0384,1.235
18:13:32:935,1.2257,-0.1441,0.0604,1.230
18:13:32:937,1.2140,-0.1446,0.0853,1.220
18:13:32:939,1.2064,-0.1395,0.0907,1.213
18:13:32:941,1.2008,-0.1336,0.0831,1.206
18:13:32:943,1.1998,-0.1202,0.0741,1.204
18:13:32:947,1.2035,-0.0936,0.0699,1.206
18:13:32:949,1.1920,-0.0936,0.0492,1.193
18:13:32:953,1.1793,-0.1058,0.0501,1.181
18:13:32:954,1.1744,-0.1090,0.0787,1.178
18:13:32:954,1.1702,-0.1090,0.1061,1.177
18:13:32:955,1.1639,-0.1148,0.1288,1.173
18:13:32:957,1.1561,-0.1214,0.1525,1.169
18:13:32:959,1.1465,-0.1246,0.1723,1.163
18:13:32:962,1.1360,-0.1241,0.1869,1.155
18:13:32:964,1.1282,-0.1160,0.1957,1.149
18:13:32:966,1.1221,-0.0999,0.1950,1.142
18:13:32:967,1.1153,-0.0796,0.1843,1.132
18:13:32:970,1.1067,-0.0606,0.1718,1.121
18:13:32:971,1.1001,-0.0442,0.1647,1.114
18:13:32:973,1.0947,-0.0291,0.1581,1.107
18:13:32:975,1.0859,-0.0195,0.1515,1.098
18:13:32:977,1.0796,-0.0081,0.1545,1.092
18:13:32:980,1.0762,0.0081,0.1596,1.091
18:13:32:982,1.0735,0.0235,0.1650,1.090
18:13:32:983,1.0727,0.0376,0.1821,1.093
18:13:32:985,1.0737,0.0476,0.1957,1.097
18:13:32:987,1.0752,0.0523,0.1953,1.099
18:13:32:989,1.0759,0.0569,0.1603,1.094
18:13:32:991,1.0747,0.0640,0.0775,1.083
18:13:32:993,1.0659,0.0647,-0.0505,1.071
18:13:32:996,1.0559,0.0581,-0.1942,1.074
18:13:32:997,1.0583,0.0540,-0.3129,1.102
18:13:32:999,1.0811,0.0608,-0.4267,1.159
18:13:33:002,1.1116,0.0738,-0.5572,1.240
18:13:33:003,1.1253,0.0728,-0.6300,1.285
18:13:33:005,1.1199,0.0528,-0.5831,1.257
18:13:33:007,1.1055,0.0269,-0.4453,1.186
18:13:33:009,1.0828,0.0078,-0.2692,1.111
18:13:33:011,1.0486,-0.0010,-0.0749,1.049
18:13:33:013,0.9980,-0.0005,0.1247,1.008
18:13:33:015,0.9667,0.0024,0.2251,0.997
18:13:33:017,0.8934,0.0112,0.4124,0.992
18:13:33:019,0.8133,0.0205,0.5559,0.997
18:13:33:021,0.7359,0.0261,0.6323,0.984
18:13:33:023,0.6684,0.0244,0.6272,0.931
18:13:33:025,0.6203,0.0132,0.5522,0.844
18:13:33:027,0.5959,-0.0066,0.4349,0.748
18:13:33:030,0.6010,-0.0249,0.2964,0.677
18:13:33:031,0.6352,-0.0362,0.1515,0.656
18:13:33:033,0.6892,-0.0447,0.0132,0.688
18:13:33:035,0.7522,-0.0577,-0.0982,0.755
18:13:33:037,0.8167,-0.0796,-0.1671,0.829
18:13:33:039,0.8790,-0.1090,-0.1971,0.897
18:13:33:041,0.9330,-0.1405,-0.2025,0.954
18:13:33:043,0.9728,-0.1717,-0.1925,0.994
18:13:33:046,0.9977,-0.2042,-0.1719,1.020
18:13:33:048,1.0097,-0.2353,-0.1521,1.034
18:13:33:049,1.0114,-0.2631,-0.1372,1.039
18:13:33:051,1.0065,-0.2893,-0.1294,1.039
18:13:33:054,0.9921,-0.3174,-0.1258,1.032
18:13:33:055,0.9697,-0.3472,-0.1236,1.018
18:13:33:058,0.9433,-0.3716,-0.1270,1.001
18:13:33:059,0.9179,-0.3862,-0.1414,0.984
18:13:33:066,0.8961,-0.3953,-0.1663,0.971
18:13:33:067,0.8797,-0.4019,-0.1942,0.963
18:13:33:068,0.8707,-0.4014,-0.2120,0.958
18:13:33:069,0.8670,-0.3968,-0.2169,0.954
18:13:33:070,0.8666,-0.3892,-0.2132,0.950
18:13:33:072,0.8712,-0.3789,-0.2086,0.949
18:13:33:073,0.8788,-0.3684,-0.2027,0.952
18:13:33:075,0.8822,-0.3621,-0.1915,0.950
18:13:33:077,0.8832,-0.3601,-0.1749,0.948
18:13:33:080,0.8844,-0.3655,-0.1514,0.947
18:13:33:082,0.8863,-0.3755,-0.1253,0.949
18:13:33:083,0.8893,-0.3867,-0.0908,0.952
18:13:33:085,0.8907,-0.3926,-0.0710,0.955
18:13:33:087,0.8942,-0.4051,-0.0224,0.961
18:13:33:089,0.9012,-0.4146,0.0367,0.973
18:13:33:091,0.9103,-0.4207,0.0978,0.989
18:13:33:093,0.9196,-0.4253,0.1601,1.008
18:13:33:097,0.9335,-0.4244,0.2314,1.035
18:13:33:099,0.9508,-0.4178,0.3052,1.068
18:13:33:100,0.9711,-0.4090,0.3719,1.105
18:13:33:101,0.9921,-0.3987,0.4330,1.143
18:13:33:103,1.0092,-0.3894,0.4862,1.177
18:13:33:106,1.0241,-0.3826,0.5392,1.211
18:13:33:107,1.0434,-0.3735,0.6079,1.258
18:13:33:110,1.0527,-0.3647,0.6819,1.302
18:13:33:111,1.0393,-0.3638,0.7484,1.328
18:13:33:115,1.0090,-0.3711,0.8021,1.338
18:13:33:117,0.9633,-0.3843,0.8168,1.317
18:13:33:118,0.9022,-0.3982,0.7716,1.248
18:13:33:119,0.8475,-0.4092,0.6890,1.160
18:13:33:121,0.8231,-0.4170,0.5822,1.082
18:13:33:123,0.8277,-0.4229,0.4669,1.028
18:13:33:125,0.8507,-0.4270,0.3467,0.998
18:13:33:127,0.8834,-0.4312,0.2273,0.992
18:13:33:131,0.9193,-0.4373,0.1146,1.005
18:13:33:132,0.9528,-0.4454,0.0132,1.031
18:13:33:134,0.9792,-0.4549,-0.0747,1.060
18:13:33:135,0.9951,-0.4656,-0.1470,1.085
18:13:33:137,1.0009,-0.4749,-0.2027,1.102
18:13:33:139,0.9985,-0.4825,-0.2416,1.110
18:13:33:142,0.9882,-0.4862,-0.2636,1.107
18:13:33:143,0.9733,-0.4849,-0.2667,1.094
18:13:33:145,0.9579,-0.4793,-0.2508,1.074
18:13:33:148,0.9433,-0.4696,-0.2247,1.052
18:13:33:150,0.9308,-0.4569,-0.1944,1.030
18:13:33:151,0.9262,-0.4498,-0.1780,1.020
18:13:33:153,0.9179,-0.4339,-0.1434,1.002
18:13:33:155,0.9108,-0.4178,-0.1089,0.985
18:13:33:157,0.9032,-0.4019,-0.0776,0.970
18:13:33:159,0.8944,-0.3877,-0.0527,0.955
18:13:33:162,0.8837,-0.3765,-0.0378,0.941
18:13:33:163,0.8717,-0.3682,-0.0298,0.927
18:13:33:169,0.8624,-0.3626,-0.0278,0.916
18:13:33:171,0.8604,-0.3596,-0.0356,0.913
18:13:33:172,0.8670,-0.3604,-0.0578,0.921
18:13:33:173,0.8783,-0.3604,-0.0801,0.932
18:13:33:174,0.8932,-0.3582,-0.0942,0.947
18:13:33:175,0.9152,-0.3577,-0.1062,0.968
18:13:33:177,0.9447,-0.3599,-0.1197,0.998
18:13:33:183,0.9809,-0.3640,-0.1341,1.035
18:13:33:185,1.0219,-0.3677,-0.1463,1.077
18:13:33:186,1.0632,-0.3694,-0.1529,1.117
18:13:33:186,1.1026,-0.3713,-0.1526,1.155
18:13:33:187,1.1382,-0.3743,-0.1490,1.189
18:13:33:189,1.1710,-0.3777,-0.1446,1.221
18:13:33:191,1.2027,-0.3809,-0.1392,1.252
18:13:33:193,1.2289,-0.3850,-0.1272,1.277
18:13:33:196,1.2472,-0.3902,-0.1087,1.295
18:13:33:197,1.2587,-0.3936,-0.0906,1.305
18:13:33:201,1.2643,-0.3882,-0.0877,1.309
18:13:33:202,1.2672,-0.3731,-0.0967,1.309
18:13:33:203,1.2699,-0.3542,-0.1006,1.307
18:13:33:205,1.2701,-0.3396,-0.0896,1.303
18:13:33:207,1.2667,-0.3327,-0.0610,1.297
18:13:33:209,1.2570,-0.3310,-0.0224,1.287
18:13:33:211,1.2367,-0.3342,0.0174,1.268
18:13:33:214,1.2091,-0.3391,0.0482,1.244
18:13:33:216,1.1773,-0.3491,0.0726,1.217
18:13:33:217,1.1587,-0.3579,0.0831,1.202
18:13:33:219,1.1170,-0.3814,0.0843,1.168
18:13:33:221,1.0808,-0.3990,0.0467,1.136
18:13:33:222,1.0588,-0.4043,-0.0068,1.115
18:13:33:225,1.0466,-0.4051,-0.0578,1.105
18:13:33:227,1.0420,-0.4053,-0.1187,1.104
18:13:33:229,1.0481,-0.3975,-0.1778,1.114
18:13:33:232,1.0610,-0.3801,-0.2035,1.125
18:13:33:234,1.0693,-0.3638,-0.1920,1.127
18:13:33:235,1.0671,-0.3545,-0.1605,1.117
18:13:33:237,1.0549,-0.3538,-0.1216,1.101
18:13:33:239,1.0371,-0.3577,-0.0828,1.082
18:13:33:241,1.0178,-0.3628,-0.0432,1.064
18:13:33:243,0.9982,-0.3662,-0.0053,1.046
18:13:33:245,0.9806,-0.3689,0.0255,1.031
18:13:33:248,0.9672,-0.3701,0.0492,1.020
18:13:33:249,0.9604,-0.3679,0.0680,1.014
18:13:33:251,0.9587,-0.3616,0.0887,1.012
18:13:33:253,0.9589,-0.3508,0.1078,1.012
18:13:33:255,0.9599,-0.3330,0.1181,1.009
18:13:33:257,0.9645,-0.3037,0.1181,1.005
18:13:33:258,0.9701,-0.2673,0.1259,1.003
18:13:33:260,0.9667,-0.2355,0.1596,0.999
18:13:33:268,0.9469,-0.2240,0.2155,0.989
18:13:33:269,0.9125,-0.2433,0.2646,0.973
18:13:33:271,0.8771,-0.2878,0.2554,0.948
18:13:33:271,0.8546,-0.3411,0.1791,0.923
18:13:33:272,0.8509,-0.3906,0.0668,0.919
18:13:33:274,0.8683,-0.4285,-0.0554,0.947
18:13:33:275,0.9037,-0.4456,-0.1663,0.996
18:13:33:277,0.9472,-0.4363,-0.2462,1.047
18:13:33:279,0.9850,-0.4092,-0.2794,1.079
18:13:33:285,1.0100,-0.3757,-0.2679,1.089
18:13:33:286,1.0183,-0.3450,-0.2218,1.078
18:13:33:288,1.0163,-0.3325,-0.1890,1.067
18:13:33:288,1.0053,-0.3127,-0.1128,1.042
18:13:33:289,0.9892,-0.2990,-0.0324,1.019
18:13:33:291,0.9728,-0.2912,0.0453,1.003
18:13:33:293,0.9596,-0.2873,0.1178,0.996
18:13:33:295,0.9501,-0.2866,0.1843,0.998
18:13:33:298,0.9447,-0.2883,0.2427,1.007
18:13:33:299,0.9423,-0.2895,0.2905,1.019
18:13:33:300,0.9413,-0.2893,0.3267,1.029
18:13:33:303,0.9413,-0.2861,0.3497,1.037
18:13:33:305,0.9416,-0.2795,0.3587,1.039
18:13:33:307,0.9406,-0.2709,0.3550,1.034
18:13:33:309,0.9401,-0.2602,0.3384,1.026
18:13:33:311,0.9425,-0.2116,0.2644,0.996
18:13:33:312,0.9416,-0.0486,-0.1546,0.950
18:13:33:316,0.9137,0.0068,-0.2169,0.935
18:13:33:317,0.8956,-0.0198,-0.0642,0.896
18:13:33:318,0.8917,-0.0193,0.0431,0.893
18:13:33:321,0.9052,-0.0149,0.0377,0.906
18:13:33:323,0.9125,-0.0186,-0.0310,0.911
18:13:33:324,0.9012,-0.0242,-0.0852,0.902
18:13:33:327,0.8771,-0.0415,-0.1082,0.880
18:13:33:328,0.8492,-0.0960,-0.1192,0.855
18:13:33:331,0.8258,-0.1407,-0.1096,0.834
18:13:33:333,0.8079,-0.1820,0.0421,0.819
18:13:33:335,0.7981,-0.1774,0.1352,0.821
18:13:33:337,0.7913,-0.1380,0.1527,0.813
18:13:33:339,0.7947,-0.1090,0.1518,0.813
18:13:33:341,0.8067,-0.0904,0.1303,0.820
18:13:33:343,0.8228,-0.0784,0.1058,0.831
18:13:33:344,0.8402,-0.0687,0.0848,0.845
18:13:33:349,0.8595,-0.0616,0.0675,0.862
18:13:33:350,0.8822,-0.0579,0.0514,0.883
18:13:33:351,0.9069,-0.0562,0.0333,0.907
18:13:33:353,0.9333,-0.0569,0.0164,0.932
18:13:33:354,0.9589,-0.0601,0.0067,0.958
18:13:33:357,0.9792,-0.0635,-0.0034,0.978
18:13:33:358,0.9943,-0.0677,-0.0210,0.993
18:13:33:360,0.9995,-0.0704,-0.0322,0.998
18:13:33:367,1.0026,-0.0750,-0.0593,1.002
18:13:33:369,0.9970,-0.0755,-0.0925,0.998
18:13:33:370,0.9924,-0.0743,-0.1285,0.997
18:13:33:371,0.9938,-0.0733,-0.1612,1.003
18:13:33:372,0.9992,-0.0730,-0.1834,1.011
18:13:33:374,1.0056,-0.0679,-0.1988,1.020
18:13:33:375,1.0141,-0.0562,-0.2091,1.030
18:13:33:377,1.0268,-0.0425,-0.2188,1.045
18:13:33:379,1.0405,-0.0296,-0.2291,1.060
18:13:33:386,1.0476,-0.0171,-0.2418,1.070
18:13:33:388,1.0598,-0.0051,-0.2445,1.083
18:13:33:389,1.0903,0.0042,-0.2381,1.112
18:13:33:390,1.1392,0.0034,-0.2293,1.158
18:13:33:391,1.1888,-0.0083,-0.2206,1.205
18:13:33:392,1.2250,-0.0237,-0.2127,1.239
18:13:33:393,1.2435,-0.0398,-0.2049,1.256
18:13:33:394,1.2450,-0.0584,-0.1978,1.256
18:13:33:397,1.2315,-0.0743,-0.2013,1.244
18:13:33:398,1.2083,-0.0858,-0.2198,1.224
18:13:33:400,1.1837,-0.0960,-0.2477,1.205
18:13:33:402,1.1639,-0.1043,-0.2741,1.191
18:13:33:404,1.1531,-0.1124,-0.2948,1.186
18:13:33:406,1.1497,-0.1192,-0.3122,1.187
18:13:33:408,1.1521,-0.1256,-0.3278,1.194
18:13:33:411,1.1568,-0.1297,-0.3444,1.203
18:13:33:412,1.1622,-0.1339,-0.3576,1.212
18:13:33:416,1.1639,-0.1363,-0.3664,1.216
18:13:33:418,1.1573,-0.1358,-0.3774,1.213
18:13:33:421,1.1465,-0.1344,-0.3903,1.207
18:13:33:422,1.1343,-0.1329,-0.4033,1.199
18:13:33:424,1.1209,-0.1322,-0.4143,1.190
18:13:33:425,1.1084,-0.1322,-0.4194,1.180
18:13:33:427,1.0935,-0.1312,-0.4187,1.166
18:13:33:428,1.0757,-0.1290,-0.4109,1.146
18:13:33:432,1.0566,-0.1251,-0.3977,1.124
18:13:33:433,1.0378,-0.1192,-0.3786,1.099
18:13:33:434,1.0195,-0.1121,-0.3574,1.075
18:13:33:436,1.0105,-0.1082,-0.3473,1.063
18:13:33:439,0.9924,-0.1007,-0.3283,1.039
18:13:33:440,0.9721,-0.0928,-0.3083,1.014
18:13:33:443,0.9526,-0.0862,-0.2885,0.989
18:13:33:444,0.9347,-0.0789,-0.2699,0.967
18:13:33:450,0.9174,-0.0689,-0.2526,0.945
18:13:33:452,0.9008,-0.0562,-0.2333,0.924
18:13:33:454,0.8824,-0.0430,-0.2096,0.901
18:13:33:455,0.8619,-0.0269,-0.1815,0.876
18:13:33:457,0.8429,-0.0061,-0.1585,0.854
18:13:33:458,0.8294,0.0142,-0.1370,0.839
18:13:33:459,0.8240,0.0293,-0.1048,0.831
18:13:33:460,0.8233,0.0406,-0.0671,0.828
18:13:33:463,0.8262,0.0489,-0.0290,0.830
18:13:33:470,0.8326,0.0540,0.0064,0.838
18:13:33:472,0.8409,0.0586,0.0423,0.848
18:13:33:473,0.8512,0.0628,0.0758,0.862
18:13:33:473,0.8587,0.0657,0.1010,0.873
18:13:33:474,0.8651,0.0662,0.1185,0.882
18:13:33:475,0.8722,0.0677,0.1281,0.890
18:13:33:476,0.8773,0.0694,0.1327,0.896
18:13:33:479,0.8795,0.0718,0.1317,0.899
18:13:33:485,0.8810,0.0762,0.1227,0.899
18:13:33:487,0.8778,0.0848,0.1075,0.895
18:13:33:488,0.8773,0.0941,0.0929,0.894
18:13:33:489,0.8859,0.0982,0.0797,0.902
18:13:33:490,0.8981,0.0980,0.0641,0.912
18:13:33:491,0.9186,0.0914,0.0526,0.930
18:13:33:492,0.9442,0.0804,0.0426,0.953
18:13:33:494,0.9609,0.0704,0.0299,0.968
18:13:33:497,0.9679,0.0562,0.0233,0.973
18:13:33:499,0.9557,0.0447,0.0172,0.959
18:13:33:502,0.9391,0.0410,0.0088,0.942
18:13:33:504,0.9469,0.0352,0.0023,0.949
18:13:33:505,0.9872,0.0169,0.0047,0.988
18:13:33:507,1.0151,-0.0002,0.0020,1.015
18:13:33:509,1.0393,-0.0112,0.0008,1.038
18:13:33:510,1.0586,-0.0173,0.0023,1.058
18:13:33:512,1.0957,-0.0271,0.0001,1.094
18:13:33:515,1.1280,-0.0332,-0.0097,1.126
18:13:33:516,1.1568,-0.0374,-0.0234,1.155
18:13:33:518,1.1842,-0.0430,-0.0327,1.183
18:13:33:521,1.2098,-0.0515,-0.0381,1.208
18:13:33:522,1.2237,-0.0579,-0.0415,1.222
18:13:33:524,1.2281,-0.0608,-0.0456,1.227
18:13:33:526,1.2357,-0.0655,-0.0473,1.234
18:13:33:528,1.2443,-0.0740,-0.0471,1.243
18:13:33:533,1.2313,-0.0760,-0.0520,1.230
18:13:33:534,1.2042,-0.0716,-0.0564,1.203
18:13:33:535,1.1758,-0.0665,-0.0564,1.175
18:13:33:537,1.1482,-0.0616,-0.0534,1.147
18:13:33:538,1.1189,-0.0577,-0.0466,1.118
18:13:33:540,1.0891,-0.0557,-0.0376,1.088
18:13:33:543,1.0578,-0.0530,-0.0310,1.056
18:13:33:544,1.0192,-0.0479,-0.0280,1.018
18:13:33:547,0.9821,-0.0425,-0.0251,0.980
18:13:33:548,0.9511,-0.0398,-0.0224,0.949
18:13:33:552,0.9247,-0.0393,-0.0202,0.923
18:13:33:553,0.8907,-0.0398,-0.0232,0.889
18:13:33:555,0.8575,-0.0450,-0.0310,0.856
18:13:33:556,0.8304,-0.0542,-0.0388,0.829
18:13:33:559,0.8035,-0.0643,-0.0464,0.802
18:13:33:560,0.7803,-0.0755,-0.0544,0.780
18:13:33:562,0.7583,-0.0855,-0.0632,0.759
18:13:33:568,0.7444,-0.0965,-0.0681,0.746
18:13:33:570,0.7329,-0.1060,-0.0784,0.736
18:13:33:571,0.7285,-0.1165,-0.0947,0.734
18:13:33:572,0.7268,-0.1280,-0.1128,0.736
18:13:33:574,0.7126,-0.1334,-0.1277,0.724
18:13:33:576,0.7051,-0.1390,-0.1397,0.719
18:13:33:577,0.7065,-0.1439,-0.1507,0.723
18:13:33:578,0.7195,-0.1517,-0.1570,0.738
18:13:33:580,0.7393,-0.1627,-0.1602,0.760
18:13:33:583,0.7742,-0.1830,-0.1668,0.798
18:13:33:586,0.8231,-0.2155,-0.1849,0.854
18:13:33:587,0.8519,-0.2370,-0.1981,0.889
18:13:33:588,0.9056,-0.2846,-0.2264,0.957
18:13:33:590,0.9350,-0.3249,-0.2445,0.999
18:13:33:592,0.9433,-0.3528,-0.2396,1.014
18:13:33:594,0.9675,-0.3909,-0.2296,1.046
18:13:33:596,1.0405,-0.4881,-0.2335,1.148
18:13:33:599,1.0901,-0.6022,-0.2220,1.238
18:13:33:601,1.0473,-0.5976,-0.1883,1.193
18:13:33:602,0.9809,-0.4896,-0.1504,1.082
18:13:33:604,0.9245,-0.3508,-0.1004,0.974
18:13:33:606,0.8651,-0.2184,-0.0398,0.880
18:13:33:608,0.7989,-0.0967,0.0347,0.800
18:13:33:610,0.7319,0.0037,0.1088,0.743
18:13:33:612,0.6701,0.0796,0.1760,0.708
18:13:33:615,0.6198,0.1356,0.2353,0.693
18:13:33:617,0.5814,0.1761,0.2854,0.692
18:13:33:618,0.5538,0.2055,0.3252,0.698
18:13:33:620,0.5392,0.2257,0.3470,0.705
18:13:33:626,0.5355,0.2394,0.3587,0.714
18:13:33:629,0.5436,0.2480,0.3663,0.728
18:13:33:631,0.5683,0.2502,0.3636,0.746
18:13:33:633,0.6066,0.2438,0.3472,0.765
18:13:33:634,0.6535,0.2296,0.3140,0.783
18:13:33:636,0.7036,0.2064,0.2683,0.800
18:13:33:637,0.7530,0.1739,0.2185,0.819
18:13:33:639,0.8018,0.1331,0.1742,0.843
18:13:33:640,0.8536,0.0875,0.1227,0.874
18:13:33:641,0.9056,0.0366,0.0587,0.911
18:13:33:642,0.9557,-0.0181,-0.0036,0.955
18:13:33:645,1.0075,-0.0757,-0.0688,1.007
18:13:33:648,1.0662,-0.1339,-0.1416,1.075
18:13:33:650,1.1297,-0.1923,-0.2135,1.154
18:13:33:651,1.1988,-0.2499,-0.2858,1.243
18:13:33:653,1.2733,-0.3081,-0.3605,1.342
18:13:33:656,1.3444,-0.3674,-0.4165,1.436
18:13:33:657,1.4045,-0.4278,-0.4368,1.512
18:13:33:659,1.4614,-0.4869,-0.4453,1.583
18:13:33:660,1.5174,-0.5426,-0.4417,1.649
18:13:33:663,1.5636,-0.5956,-0.3925,1.697
18:13:33:664,1.5816,-0.6205,-0.3488,1.712
18:13:33:668,1.6202,-0.6640,-0.2469,1.747
18:13:33:670,1.6674,-0.7012,-0.1568,1.794
18:13:33:671,1.7214,-0.7339,-0.0957,1.853
18:13:33:674,1.7759,-0.7620,-0.0581,1.913
18:13:33:676,1.8228,-0.7850,-0.0344,1.964
18:13:33:677,1.8579,-0.8050,-0.0217,2.004
18:13:33:679,1.8882,-0.8260,-0.0188,2.040
18:13:33:680,1.9132,-0.8512,-0.0273,2.073
18:13:33:684,1.9268,-0.8741,-0.0603,2.095
18:13:33:686,1.9317,-0.8895,-0.1309,2.108
18:13:33:686,1.9268,-0.8951,-0.2325,2.114
18:13:33:688,1.9066,-0.8922,-0.3437,2.108
18:13:33:690,1.8729,-0.8827,-0.4470,2.093
18:13:33:692,1.8318,-0.8680,-0.5360,2.071
18:13:33:694,1.7839,-0.8543,-0.5970,2.040
18:13:33:696,1.7282,-0.8436,-0.6276,1.996
18:13:33:699,1.6737,-0.8314,-0.6398,1.948
18:13:33:701,1.6263,-0.8162,-0.6395,1.901
18:13:33:702,1.5843,-0.7974,-0.6266,1.853
18:13:33:704,1.5438,-0.7749,-0.6002,1.801
18:13:33:706,1.5008,-0.7488,-0.5650,1.742
18:13:33:708,1.4563,-0.7207,-0.5228,1.680
18:13:33:710,1.4104,-0.6933,-0.4732,1.615
18:13:33:712,1.3620,-0.6667,-0.4214,1.547
18:13:33:714,1.3092,-0.6391,-0.3698,1.477
18:13:33:716,1.2584,-0.6130,-0.3205,1.410
18:13:33:718,1.2118,-0.5854,-0.2780,1.349
18:13:33:720,1.1678,-0.5570,-0.2403,1.291
18:13:33:722,1.1275,-0.5301,-0.2074,1.239
18:13:33:724,1.0886,-0.5055,-0.1790,1.190
18:13:33:726,1.0510,-0.4845,-0.1607,1.145
18:13:33:728,1.0217,-0.4676,-0.1553,1.111
18:13:33:730,1.0019,-0.4544,-0.1561,1.088
18:13:33:732,0.9882,-0.4459,-0.1573,1.072
18:13:33:734,0.9765,-0.4412,-0.1563,1.060
18:13:33:736,0.9706,-0.4422,-0.1585,1.055
18:13:33:738,0.9755,-0.4459,-0.1678,1.062
18:13:33:739,0.9806,-0.4476,-0.1744,1.068
18:13:33:742,0.9912,-0.4493,-0.1898,1.081
18:13:33:744,1.0012,-0.4520,-0.2037,1.094
18:13:33:746,1.0090,-0.4576,-0.2198,1.106
18:13:33:749,1.0144,-0.4634,-0.2391,1.116
18:13:33:751,1.0151,-0.4698,-0.2572,1.123
18:13:33:752,1.0105,-0.4774,-0.2704,1.125
18:13:33:754,1.0024,-0.4869,-0.2760,1.122
18:13:33:757,0.9943,-0.4955,-0.2794,1.119
18:13:33:758,0.9863,-0.5003,-0.2789,1.114
18:13:33:760,0.9733,-0.5035,-0.2736,1.103
18:13:33:762,0.9533,-0.5052,-0.2679,1.084
18:13:33:764,0.9293,-0.5011,-0.2611,1.060
18:13:33:767,0.9020,-0.4893,-0.2543,1.030
18:13:33:771,0.8727,-0.4725,-0.2508,0.996
18:13:33:772,0.8448,-0.4534,-0.2467,0.963
18:13:33:773,0.8167,-0.4344,-0.2435,0.929
18:13:33:774,0.7862,-0.4129,-0.2425,0.893
18:13:33:776,0.7530,-0.3902,-0.2423,0.855
18:13:33:778,0.7212,-0.3713,-0.2430,0.820
18:13:33:780,0.6897,-0.3564,-0.2467,0.787
18:13:33:782,0.6574,-0.3442,-0.2550,0.757
18:13:33:784,0.6279,-0.3303,-0.2643,0.729
18:13:33:786,0.6042,-0.3220,-0.2679,0.707
18:13:33:788,0.5851,-0.3196,-0.2736,0.692
18:13:33:790,0.5697,-0.3134,-0.2802,0.679
18:13:33:791,0.5617,-0.3017,-0.2829,0.669
18:13:33:794,0.5629,-0.2932,-0.2814,0.666
18:13:33:796,0.5670,-0.2883,-0.2824,0.668
