time,gFx,gFy,gFz,0
18:17:41:290,0.9675,0.0755,-0.2257,0.996
18:17:41:291,0.9672,0.0757,-0.2276,0.996
18:17:41:293,0.9667,0.0752,-0.2284,0.995
18:17:41:295,0.9662,0.0743,-0.2286,0.995
18:17:41:297,0.9657,0.0748,-0.2286,0.994
18:17:41:299,0.9650,0.0748,-0.2289,0.994
18:17:41:301,0.9653,0.0745,-0.2289,0.994
18:17:41:303,0.9653,0.0740,-0.2289,0.994
18:17:41:304,0.9655,0.0733,-0.2284,0.994
18:17:41:307,0.9657,0.0721,-0.2284,0.994
18:17:41:309,0.9655,0.0721,-0.2272,0.994
18:17:41:311,0.9657,0.0721,-0.2262,0.994
18:17:41:312,0.9662,0.0713,-0.2272,0.994
18:17:41:315,0.9662,0.0708,-0.2276,0.994
18:17:41:316,0.9657,0.0708,-0.2279,0.994
18:17:41:318,0.9657,0.0704,-0.2274,0.994
18:17:41:320,0.9660,0.0704,-0.2259,0.994
18:17:41:322,0.9660,0.0711,-0.2254,0.994
18:17:41:324,0.9657,0.0723,-0.2254,0.993
18:17:41:326,0.9660,0.0730,-0.2267,0.994
18:17:41:328,0.9662,0.0726,-0.2279,0.994
18:17:41:332,0.9662,0.0726,-0.2286,0.995
18:17:41:333,0.9655,0.0728,-0.2291,0.994
18:17:41:334,0.9653,0.0733,-0.2303,0.994
18:17:41:336,0.9650,0.0735,-0.2306,0.994
18:17:41:338,0.9648,0.0745,-0.2306,0.994
18:17:41:340,0.9650,0.0752,-0.2306,0.994
18:17:41:343,0.9662,0.0762,-0.2296,0.995
18:17:41:344,0.9677,0.0774,-0.2284,0.997
18:17:41:346,0.9684,0.0779,-0.2274,0.997
18:17:41:351,0.9689,0.0789,-0.2279,0.998
18:17:41:353,0.9689,0.0804,-0.2281,0.998
18:17:41:354,0.9689,0.0816,-0.2279,0.998
18:17:41:355,0.9692,0.0828,-0.2274,0.999
18:17:41:357,0.9704,0.0843,-0.2254,0.999
18:17:41:359,0.9709,0.0860,-0.2240,1.000
18:17:41:360,0.9719,0.0877,-0.2223,1.001
18:17:41:363,0.9740,0.0897,-0.2218,1.003
18:17:41:365,0.9765,0.0919,-0.2220,1.006
18:17:41:366,0.9792,0.0933,-0.2237,1.009
18:17:41:368,0.9804,0.0938,-0.2262,1.011
18:17:41:371,0.9806,0.0950,-0.2284,1.012
18:17:41:373,0.9799,0.0955,-0.2303,1.011
18:17:41:375,0.9784,0.0955,-0.2311,1.010
18:17:41:377,0.9762,0.0960,-0.2323,1.008
18:17:41:379,0.9745,0.0960,-0.2330,1.007
18:17:41:382,0.9728,0.0960,-0.2318,1.005
18:17:41:383,0.9706,0.0953,-0.2298,1.002
18:17:41:385,0.9697,0.0945,-0.2274,1.001
18:17:41:386,0.9684,0.0948,-0.2254,0.999
18:17:41:388,0.9675,0.0953,-0.2232,0.998
18:17:41:391,0.9672,0.0945,-0.2213,0.997
18:17:41:392,0.9687,0.0926,-0.2201,0.998
18:17:41:394,0.9701,0.0919,-0.2198,0.999
18:17:41:396,0.9719,0.0914,-0.2203,1.001
18:17:41:399,0.9736,0.0911,-0.2225,1.003
18:17:41:401,0.9745,0.0906,-0.2245,1.004
18:17:41:402,0.9750,0.0887,-0.2272,1.005
18:17:41:404,0.9753,0.0870,-0.2301,1.006
18:17:41:407,0.9740,0.0850,-0.2333,1.005
18:17:41:409,0.9723,0.0833,-0.2350,1.003
18:17:41:411,0.9699,0.0818,-0.2367,1.001
18:17:41:413,0.9677,0.0811,-0.2381,0.999
18:17:41:415,0.9665,0.0804,-0.2391,0.998
18:17:41:417,0.9643,0.0792,-0.2403,0.996
18:17:41:418,0.9623,0.0784,-0.2411,0.994
18:17:41:420,0.9613,0.0774,-0.2401,0.993
18:17:41:423,0.9606,0.0760,-0.2399,0.992
18:17:41:424,0.9606,0.0750,-0.2416,0.992
18:17:41:427,0.9613,0.0752,-0.2425,0.993
18:17:41:428,0.9635,0.0750,-0.2423,0.995
18:17:41:431,0.9653,0.0738,-0.2408,0.996
18:17:41:434,0.9657,0.0726,-0.2396,0.997
18:17:41:435,0.9662,0.0713,-0.2381,0.997
18:17:41:437,0.9665,0.0701,-0.2357,0.996
18:17:41:439,0.9660,0.0687,-0.2347,0.995
18:17:41:440,0.9653,0.0682,-0.2347,0.994
18:17:41:443,0.9643,0.0682,-0.2342,0.993
18:17:41:444,0.9638,0.0684,-0.2340,0.993
18:17:41:446,0.9635,0.0687,-0.2325,0.992
18:17:41:449,0.9635,0.0684,-0.2308,0.992
18:17:41:452,0.9635,0.0674,-0.2289,0.991
18:17:41:453,0.9640,0.0662,-0.2267,0.991
18:17:41:454,0.9643,0.0662,-0.2245,0.991
18:17:41:456,0.9643,0.0662,-0.2213,0.990
18:17:41:458,0.9645,0.0665,-0.2176,0.990
18:17:41:460,0.9643,0.0660,-0.2142,0.989
18:17:41:462,0.9640,0.0660,-0.2113,0.988
18:17:41:469,0.9640,0.0667,-0.2081,0.988
18:17:41:470,0.9648,0.0687,-0.2049,0.988
18:17:41:471,0.9662,0.0708,-0.2027,0.989
18:17:41:472,0.9667,0.0716,-0.2025,0.990
18:17:41:473,0.9667,0.0733,-0.2030,0.990
18:17:41:474,0.9670,0.0757,-0.2027,0.991
18:17:41:476,0.9672,0.0782,-0.2035,0.991
18:17:41:479,0.9679,0.0809,-0.2047,0.993
18:17:41:480,0.9699,0.0840,-0.2057,0.995
18:17:41:482,0.9721,0.0875,-0.2071,0.998
18:17:41:484,0.9728,0.0889,-0.2076,0.999
18:17:41:486,0.9731,0.0911,-0.2091,1.000
18:17:41:488,0.9733,0.0936,-0.2110,1.001
18:17:41:491,0.9748,0.0965,-0.2125,1.003
18:17:41:492,0.9755,0.0989,-0.2144,1.004
18:17:41:495,0.9750,0.1011,-0.2162,1.004
18:17:41:496,0.9748,0.1026,-0.2171,1.005
18:17:41:499,0.9753,0.1046,-0.2184,1.006
18:17:41:501,0.9755,0.1065,-0.2196,1.006
18:17:41:503,0.9753,0.1070,-0.2213,1.007
18:17:41:504,0.9748,0.1073,-0.2220,1.006
18:17:41:506,0.9740,0.1070,-0.2218,1.006
18:17:41:508,0.9728,0.1063,-0.2206,1.004
18:17:41:510,0.9719,0.1060,-0.2184,1.003
18:17:41:512,0.9714,0.1053,-0.2162,1.002
18:17:41:514,0.9704,0.1041,-0.2147,1.000
18:17:41:517,0.9697,0.1026,-0.2127,0.999
18:17:41:518,0.9687,0.1009,-0.2120,0.997
18:17:41:520,0.9670,0.0989,-0.2113,0.995
18:17:41:522,0.9655,0.0972,-0.2108,0.994
18:17:41:524,0.9643,0.0960,-0.2098,0.992
18:17:41:526,0.9621,0.0950,-0.2074,0.989
18:17:41:528,0.9604,0.0938,-0.2049,0.987
18:17:41:530,0.9596,0.0926,-0.2042,0.986
18:17:41:533,0.9584,0.0923,-0.2030,0.985
18:17:41:535,0.9569,0.0916,-0.2017,0.983
18:17:41:536,0.9555,0.0909,-0.2022,0.981
18:17:41:539,0.9540,0.0909,-0.2037,0.980
18:17:41:540,0.9518,0.0916,-0.2054,0.978
18:17:41:542,0.9506,0.0919,-0.2057,0.977
18:17:41:544,0.9491,0.0916,-0.2057,0.976
18:17:41:546,0.9472,0.0911,-0.2054,0.974
18:17:41:554,0.9457,0.0901,-0.2049,0.972
18:17:41:556,0.9457,0.0892,-0.2049,0.972
18:17:41:557,0.9462,0.0882,-0.2049,0.972
18:17:41:558,0.9464,0.0867,-0.2042,0.972
18:17:41:559,0.9457,0.0858,-0.2030,0.971
18:17:41:560,0.9452,0.0843,-0.2025,0.971
18:17:41:561,0.9452,0.0823,-0.2020,0.970
18:17:41:562,0.9455,0.0816,-0.2015,0.970
18:17:41:565,0.9457,0.0814,-0.2013,0.970
18:17:41:590,0.9447,0.0804,-0.2013,0.969
18:17:41:592,0.9442,0.0796,-0.2025,0.969
18:17:41:594,0.9440,0.0794,-0.2039,0.969
18:17:41:595,0.9438,0.0779,-0.2042,0.969
18:17:41:595,0.9438,0.0770,-0.2032,0.968
18:17:41:596,0.9433,0.0762,-0.2025,0.968
18:17:41:597,0.9428,0.0743,-0.2020,0.967
18:17:41:598,0.9435,0.0728,-0.2010,0.967
18:17:41:599,0.9433,0.0718,-0.1995,0.966
18:17:41:600,0.9423,0.0708,-0.1993,0.965
18:17:41:601,0.9425,0.0706,-0.1998,0.966
18:17:41:602,0.9420,0.0696,-0.1998,0.965
18:17:41:603,0.9418,0.0691,-0.1991,0.965
18:17:41:604,0.9430,0.0691,-0.1995,0.966
18:17:41:605,0.9447,0.0687,-0.1993,0.967
18:17:41:605,0.9464,0.0689,-0.1993,0.969
18:17:41:607,0.9486,0.0694,-0.1988,0.971
18:17:41:608,0.9506,0.0704,-0.1995,0.973
18:17:41:609,0.9523,0.0723,-0.1998,0.975
18:17:41:609,0.9538,0.0743,-0.2003,0.977
18:17:41:610,0.9555,0.0762,-0.2003,0.979
18:17:41:611,0.9574,0.0784,-0.2005,0.981
18:17:41:612,0.9584,0.0809,-0.2015,0.983
18:17:41:613,0.9591,0.0828,-0.2017,0.984
18:17:41:616,0.9601,0.0840,-0.2017,0.985
18:17:41:618,0.9601,0.0853,-0.2015,0.985
18:17:41:619,0.9604,0.0865,-0.2003,0.985
18:17:41:620,0.9599,0.0862,-0.1991,0.984
18:17:41:622,0.9591,0.0860,-0.1981,0.983
18:17:41:624,0.9579,0.0843,-0.1956,0.982
18:17:41:627,0.9579,0.0821,-0.1929,0.981
18:17:41:628,0.9579,0.0809,-0.1905,0.980
18:17:41:630,0.9582,0.0804,-0.1888,0.980
18:17:41:634,0.9582,0.0789,-0.1876,0.980
18:17:41:636,0.9582,0.0770,-0.1851,0.979
18:17:41:638,0.9591,0.0750,-0.1820,0.979
18:17:41:639,0.9599,0.0743,-0.1793,0.979
18:17:41:644,0.9621,0.0728,-0.1768,0.981
18:17:41:645,0.9657,0.0711,-0.1754,0.984
18:17:41:646,0.9687,0.0708,-0.1751,0.987
18:17:41:647,0.9726,0.0708,-0.1756,0.991
18:17:41:648,0.9772,0.0704,-0.1754,0.995
18:17:41:651,0.9809,0.0704,-0.1756,0.999
18:17:41:653,0.9858,0.0713,-0.1766,1.004
18:17:41:654,0.9902,0.0726,-0.1776,1.009
18:17:41:659,0.9938,0.0738,-0.1776,1.012
18:17:41:660,0.9968,0.0755,-0.1768,1.015
18:17:41:661,0.9995,0.0772,-0.1746,1.018
18:17:41:662,1.0019,0.0787,-0.1727,1.020
18:17:41:664,1.0034,0.0801,-0.1707,1.021
18:17:41:670,1.0041,0.0823,-0.1683,1.022
18:17:41:672,1.0048,0.0836,-0.1653,1.022
18:17:41:673,1.0046,0.0838,-0.1634,1.022
18:17:41:674,1.0039,0.0838,-0.1624,1.021
18:17:41:675,1.0021,0.0848,-0.1614,1.019
18:17:41:676,1.0002,0.0848,-0.1592,1.017
18:17:41:679,0.9977,0.0831,-0.1590,1.015
18:17:41:680,0.9946,0.0809,-0.1597,1.011
18:17:41:682,0.9919,0.0782,-0.1592,1.008
18:17:41:685,0.9897,0.0750,-0.1592,1.006
18:17:41:687,0.9858,0.0716,-0.1612,1.002
18:17:41:688,0.9824,0.0674,-0.1634,0.998
18:17:41:690,0.9789,0.0623,-0.1653,0.994
18:17:41:692,0.9748,0.0569,-0.1683,0.990
18:17:41:695,0.9704,0.0513,-0.1722,0.986
18:17:41:696,0.9657,0.0459,-0.1771,0.982
18:17:41:698,0.9613,0.0393,-0.1832,0.978
18:17:41:700,0.9594,0.0357,-0.1866,0.976
18:17:41:702,0.9547,0.0283,-0.1925,0.972
18:17:41:705,0.9494,0.0225,-0.1993,0.967
18:17:41:706,0.9447,0.0166,-0.2057,0.964
18:17:41:708,0.9398,0.0098,-0.2113,0.960
18:17:41:710,0.9350,0.0046,-0.2169,0.956
18:17:41:712,0.9308,0.0000,-0.2223,0.952
18:17:41:714,0.9276,-0.0046,-0.2267,0.950
18:17:41:716,0.9262,-0.0088,-0.2311,0.949
18:17:41:719,0.9240,-0.0127,-0.2335,0.948
18:17:41:720,0.9220,-0.0156,-0.2355,0.946
18:17:41:722,0.9213,-0.0186,-0.2379,0.946
18:17:41:724,0.9213,-0.0217,-0.2406,0.946
18:17:41:726,0.9227,-0.0237,-0.2430,0.948
18:17:41:728,0.9249,-0.0254,-0.2450,0.951
18:17:41:730,0.9276,-0.0266,-0.2462,0.954
18:17:41:732,0.9291,-0.0271,-0.2486,0.956
18:17:41:734,0.9318,-0.0279,-0.2513,0.959
18:17:41:736,0.9352,-0.0266,-0.2543,0.963
18:17:41:738,0.9389,-0.0232,-0.2567,0.967
18:17:41:740,0.9423,-0.0183,-0.2589,0.971
18:17:41:742,0.9445,-0.0139,-0.2609,0.974
18:17:41:744,0.9460,-0.0088,-0.2623,0.976
18:17:41:746,0.9460,-0.0029,-0.2631,0.977
18:17:41:748,0.9447,0.0039,-0.2631,0.976
18:17:41:750,0.9435,0.0107,-0.2626,0.975
18:17:41:752,0.9433,0.0178,-0.2621,0.975
18:17:41:754,0.9447,0.0249,-0.2616,0.977
18:17:41:756,0.9469,0.0315,-0.2621,0.979
18:17:41:758,0.9494,0.0379,-0.2623,0.982
18:17:41:760,0.9528,0.0447,-0.2628,0.986
18:17:41:762,0.9565,0.0515,-0.2636,0.991
18:17:41:764,0.9601,0.0574,-0.2650,0.995
18:17:41:770,0.9650,0.0621,-0.2658,1.001
18:17:41:772,0.9704,0.0662,-0.2658,1.006
18:17:41:773,0.9745,0.0706,-0.2658,1.011
18:17:41:773,0.9794,0.0757,-0.2665,1.016
18:17:41:774,0.9846,0.0799,-0.2677,1.022
18:17:41:776,0.9885,0.0831,-0.2689,1.027
18:17:41:778,0.9919,0.0848,-0.2709,1.031
18:17:41:780,0.9936,0.0853,-0.2721,1.033
18:17:41:782,0.9970,0.0867,-0.2741,1.037
18:17:41:785,0.9990,0.0880,-0.2767,1.039
18:17:41:786,1.0017,0.0877,-0.2794,1.042
18:17:41:788,1.0046,0.0858,-0.2811,1.045
18:17:41:790,1.0070,0.0843,-0.2826,1.048
18:17:41:792,1.0080,0.0821,-0.2848,1.049
18:17:41:794,1.0083,0.0796,-0.2860,1.049
18:17:41:796,1.0083,0.0755,-0.2863,1.049
18:17:41:798,1.0092,0.0713,-0.2851,1.049
18:17:41:801,1.0107,0.0669,-0.2846,1.050
18:17:41:802,1.0114,0.0625,-0.2846,1.050
18:17:41:804,1.0117,0.0579,-0.2836,1.050
18:17:41:806,1.0117,0.0530,-0.2824,1.049
18:17:41:808,1.0109,0.0481,-0.2809,1.047
18:17:41:810,1.0107,0.0428,-0.2807,1.047
18:17:41:812,1.0114,0.0369,-0.2809,1.047
18:17:41:814,1.0114,0.0318,-0.2814,1.047
18:17:41:816,1.0097,0.0271,-0.2819,1.045
18:17:41:819,1.0073,0.0227,-0.2819,1.042
18:17:41:820,1.0056,0.0176,-0.2811,1.040
18:17:41:822,1.0041,0.0127,-0.2802,1.038
18:17:41:829,1.0026,0.0098,-0.2789,1.036
18:17:41:830,1.0004,0.0078,-0.2782,1.034
18:17:41:831,0.9982,0.0059,-0.2780,1.031
18:17:41:832,0.9948,0.0039,-0.2775,1.028
18:17:41:833,0.9914,0.0012,-0.2765,1.024
18:17:41:834,0.9887,-0.0015,-0.2753,1.021
18:17:41:837,0.9863,-0.0037,-0.2755,1.019
18:17:41:838,0.9831,-0.0046,-0.2765,1.016
18:17:41:840,0.9787,-0.0044,-0.2785,1.012
18:17:41:842,0.9745,-0.0032,-0.2811,1.009
18:17:41:844,0.9706,-0.0015,-0.2838,1.006
18:17:41:846,0.9665,0.0005,-0.2868,1.003
18:17:41:848,0.9613,0.0027,-0.2890,0.998
18:17:41:852,0.9569,0.0054,-0.2919,0.995
18:17:41:853,0.9523,0.0076,-0.2946,0.992
18:17:41:854,0.9479,0.0093,-0.2968,0.988
18:17:41:856,0.9438,0.0107,-0.2980,0.985
18:17:41:858,0.9420,0.0117,-0.2985,0.983
18:17:41:860,0.9381,0.0137,-0.2990,0.980
18:17:41:862,0.9323,0.0159,-0.2982,0.974
18:17:41:863,0.9271,0.0166,-0.2960,0.968
18:17:41:869,0.9240,0.0171,-0.2926,0.964
18:17:41:870,0.9232,0.0178,-0.2890,0.963
18:17:41:871,0.9227,0.0181,-0.2853,0.961
18:17:41:872,0.9210,0.0188,-0.2799,0.958
18:17:41:888,0.9191,0.0193,-0.2728,0.954
18:17:41:890,0.9161,0.0181,-0.2665,0.950
18:17:41:891,0.9139,0.0154,-0.2611,0.946
18:17:41:891,0.9125,0.0132,-0.2572,0.944
18:17:41:892,0.9122,0.0112,-0.2543,0.943
18:17:41:893,0.9142,0.0083,-0.2526,0.944
18:17:41:894,0.9144,0.0044,-0.2528,0.944
18:17:41:895,0.9125,-0.0007,-0.2540,0.942
18:17:41:896,0.9118,-0.0049,-0.2552,0.941
18:17:41:897,0.9135,-0.0088,-0.2552,0.943
18:17:41:898,0.9161,-0.0132,-0.2552,0.945
18:17:41:899,0.9176,-0.0171,-0.2557,0.947
18:17:41:900,0.9174,-0.0200,-0.2560,0.946
18:17:41:900,0.9176,-0.0230,-0.2548,0.946
18:17:41:903,0.9198,-0.0259,-0.2530,0.948
18:17:41:905,0.9225,-0.0286,-0.2513,0.950
18:17:41:906,0.9245,-0.0315,-0.2501,0.952
18:17:41:908,0.9271,-0.0318,-0.2491,0.954
18:17:41:910,0.9291,-0.0315,-0.2491,0.956
18:17:41:912,0.9311,-0.0313,-0.2494,0.958
18:17:41:914,0.9323,-0.0303,-0.2496,0.959
18:17:41:916,0.9330,-0.0283,-0.2496,0.960
18:17:41:919,0.9342,-0.0257,-0.2504,0.961
18:17:41:922,0.9354,-0.0220,-0.2513,0.963
18:17:41:923,0.9357,-0.0186,-0.2508,0.963
18:17:41:924,0.9354,-0.0159,-0.2508,0.963
18:17:41:926,0.9347,-0.0120,-0.2504,0.962
18:17:41:928,0.9328,-0.0068,-0.2494,0.960
18:17:41:930,0.9296,-0.0022,-0.2486,0.957
18:17:41:932,0.9279,0.0000,-0.2484,0.956
18:17:41:935,0.9245,0.0054,-0.2482,0.952
18:17:41:937,0.9205,0.0112,-0.2482,0.949
18:17:41:938,0.9166,0.0164,-0.2486,0.946
18:17:41:940,0.9132,0.0205,-0.2501,0.943
18:17:41:942,0.9088,0.0244,-0.2513,0.939
18:17:41:944,0.9037,0.0281,-0.2518,0.935
18:17:41:947,0.8978,0.0313,-0.2508,0.929
18:17:41:948,0.8929,0.0342,-0.2499,0.925
18:17:41:955,0.8888,0.0371,-0.2496,0.921
18:17:41:957,0.8849,0.0406,-0.2484,0.917
18:17:41:958,0.8815,0.0428,-0.2469,0.914
18:17:41:959,0.8788,0.0445,-0.2447,0.911
18:17:41:961,0.8763,0.0454,-0.2423,0.908
18:17:41:962,0.8739,0.0464,-0.2399,0.905
18:17:41:963,0.8714,0.0462,-0.2374,0.902
18:17:41:965,0.8688,0.0447,-0.2345,0.898
18:17:41:966,0.8661,0.0437,-0.2311,0.895
18:17:41:983,0.8639,0.0440,-0.2276,0.892
18:17:41:984,0.8622,0.0435,-0.2235,0.889
18:17:41:985,0.8604,0.0415,-0.2196,0.887
18:17:41:987,0.8590,0.0398,-0.2162,0.884
18:17:41:988,0.8582,0.0386,-0.2132,0.883
18:17:41:991,0.8568,0.0384,-0.2098,0.881
18:17:41:993,0.8553,0.0379,-0.2069,0.878
18:17:41:994,0.8534,0.0364,-0.2047,0.876
18:17:41:996,0.8504,0.0354,-0.2032,0.873
18:17:41:997,0.8473,0.0354,-0.2032,0.870
18:17:41:999,0.8438,0.0362,-0.2027,0.866
18:17:42:001,0.8394,0.0369,-0.2020,0.862
18:17:42:003,0.8341,0.0374,-0.2005,0.856
18:17:42:005,0.8289,0.0374,-0.1993,0.851
18:17:42:007,0.8250,0.0374,-0.1991,0.847
18:17:42:008,0.8201,0.0376,-0.1983,0.842
18:17:42:010,0.8150,0.0374,-0.1969,0.837
18:17:42:012,0.8106,0.0379,-0.1961,0.833
18:17:42:014,0.8062,0.0371,-0.1964,0.828
18:17:42:015,0.8040,0.0374,-0.1961,0.826
18:17:42:017,0.7994,0.0381,-0.1959,0.822
18:17:42:019,0.7938,0.0376,-0.1966,0.816
18:17:42:021,0.7876,0.0364,-0.1981,0.811
18:17:42:022,0.7813,0.0352,-0.1995,0.805
18:17:42:023,0.7747,0.0347,-0.2010,0.799
18:17:42:024,0.7681,0.0357,-0.2017,0.793
18:17:42:026,0.7610,0.0357,-0.2035,0.786
18:17:42:027,0.7537,0.0349,-0.2071,0.780
18:17:42:028,0.7466,0.0352,-0.2113,0.774
18:17:42:029,0.7395,0.0349,-0.2144,0.768
18:17:42:032,0.7327,0.0337,-0.2164,0.762
18:17:42:033,0.7278,0.0335,-0.2181,0.758
18:17:42:035,0.7239,0.0342,-0.2206,0.755
18:17:42:036,0.7200,0.0342,-0.2228,0.751
18:17:42:037,0.7173,0.0337,-0.2237,0.749
18:17:42:038,0.7161,0.0342,-0.2245,0.748
18:17:42:040,0.7148,0.0342,-0.2247,0.747
18:17:42:042,0.7141,0.0335,-0.2250,0.746
18:17:42:046,0.7134,0.0327,-0.2252,0.746
18:17:42:047,0.7122,0.0325,-0.2252,0.744
18:17:42:048,0.7107,0.0327,-0.2240,0.743
18:17:42:050,0.7085,0.0337,-0.2232,0.741
18:17:42:053,0.7068,0.0347,-0.2235,0.739
18:17:42:054,0.7048,0.0357,-0.2247,0.738
18:17:42:056,0.7021,0.0369,-0.2257,0.736
18:17:42:058,0.7004,0.0364,-0.2262,0.734
18:17:42:060,0.6982,0.0349,-0.2264,0.732
18:17:42:062,0.6960,0.0344,-0.2250,0.729
18:17:42:063,0.6936,0.0342,-0.2232,0.726
18:17:42:066,0.6911,0.0335,-0.2215,0.723
18:17:42:071,0.6892,0.0318,-0.2201,0.721
18:17:42:072,0.6870,0.0300,-0.2174,0.718
18:17:42:073,0.6838,0.0281,-0.2142,0.714
18:17:42:074,0.6804,0.0266,-0.2113,0.710
18:17:42:076,0.6772,0.0254,-0.2071,0.705
18:17:42:078,0.6728,0.0239,-0.2027,0.700
18:17:42:079,0.6684,0.0220,-0.1973,0.694
18:17:42:082,0.6638,0.0186,-0.1922,0.688
18:17:42:084,0.6611,0.0169,-0.1898,0.684
18:17:42:090,0.6550,0.0134,-0.1859,0.677
18:17:42:092,0.6486,0.0112,-0.1839,0.670
18:17:42:093,0.6418,0.0100,-0.1844,0.664
18:17:42:094,0.6352,0.0073,-0.1861,0.658
18:17:42:094,0.6279,0.0046,-0.1905,0.652
18:17:42:096,0.6203,0.0032,-0.1973,0.646
18:17:42:098,0.6132,0.0027,-0.2064,0.642
18:17:42:099,0.6056,0.0022,-0.2181,0.638
18:17:42:103,0.5981,0.0010,-0.2315,0.635
18:17:42:105,0.5910,-0.0002,-0.2465,0.634
18:17:42:106,0.5832,-0.0017,-0.2623,0.632
18:17:42:108,0.5771,-0.0037,-0.2789,0.633
18:17:42:110,0.5744,-0.0066,-0.2958,0.638
18:17:42:111,0.5758,-0.0103,-0.3131,0.647
18:17:42:113,0.5800,-0.0129,-0.3307,0.658
18:17:42:115,0.5863,-0.0156,-0.3500,0.673
18:17:42:119,0.5939,-0.0188,-0.3706,0.690
18:17:42:121,0.6049,-0.0208,-0.3918,0.710
18:17:42:122,0.6176,-0.0217,-0.4123,0.732
18:17:42:124,0.6320,-0.0220,-0.4309,0.754
18:17:42:126,0.6472,-0.0220,-0.4478,0.776
18:17:42:127,0.6633,-0.0222,-0.4634,0.798
18:17:42:130,0.6821,-0.0239,-0.4773,0.821
18:17:42:131,0.7024,-0.0261,-0.4893,0.845
18:17:42:134,0.7241,-0.0293,-0.4983,0.868
18:17:42:137,0.7466,-0.0340,-0.5032,0.889
18:17:42:138,0.7713,-0.0384,-0.5059,0.911
18:17:42:139,0.7981,-0.0430,-0.5066,0.934
18:17:42:142,0.8260,-0.0481,-0.5064,0.958
18:17:42:143,0.8531,-0.0537,-0.5037,0.980
18:17:42:146,0.8793,-0.0599,-0.4981,1.000
18:17:42:147,0.9042,-0.0662,-0.4905,1.019
18:17:42:150,0.9281,-0.0721,-0.4807,1.036
18:17:42:152,0.9518,-0.0777,-0.4668,1.051
18:17:42:154,0.9745,-0.0821,-0.4485,1.064
18:17:42:155,0.9946,-0.0858,-0.4272,1.074
18:17:42:158,1.0114,-0.0894,-0.4028,1.081
18:17:42:159,1.0249,-0.0914,-0.3750,1.084
18:17:42:162,1.0305,-0.0914,-0.3608,1.085
18:17:42:163,1.0381,-0.0906,-0.3329,1.084
18:17:42:166,1.0398,-0.0897,-0.3068,1.078
18:17:42:172,1.0368,-0.0884,-0.2836,1.069
18:17:42:173,1.0322,-0.0860,-0.2653,1.060
18:17:42:174,1.0263,-0.0836,-0.2518,1.051
18:17:42:175,1.0188,-0.0809,-0.2423,1.042
18:17:42:176,1.0097,-0.0774,-0.2350,1.031
18:17:42:178,0.9970,-0.0740,-0.2284,1.018
18:17:42:179,0.9789,-0.0704,-0.2223,0.999
18:17:42:182,0.9550,-0.0660,-0.2169,0.974
18:17:42:183,0.9269,-0.0613,-0.2125,0.945
18:17:42:188,0.8961,-0.0579,-0.2093,0.915
18:17:42:189,0.8644,-0.0557,-0.2088,0.883
18:17:42:190,0.8336,-0.0550,-0.2130,0.854
18:17:42:192,0.8062,-0.0562,-0.2228,0.830
18:17:42:193,0.7818,-0.0589,-0.2364,0.810
18:17:42:195,0.7613,-0.0643,-0.2550,0.796
18:17:42:198,0.7446,-0.0721,-0.2760,0.787
18:17:42:199,0.7315,-0.0823,-0.2990,0.783
18:17:42:202,0.7239,-0.0960,-0.3234,0.785
18:17:42:203,0.7197,-0.1126,-0.3473,0.792
18:17:42:206,0.7178,-0.1300,-0.3723,0.803
18:17:42:208,0.7187,-0.1473,-0.3984,0.818
18:17:42:210,0.7212,-0.1649,-0.4258,0.835
18:17:42:211,0.7251,-0.1827,-0.4539,0.855
18:17:42:214,0.7332,-0.2006,-0.4834,0.880
18:17:42:215,0.7444,-0.2167,-0.5142,0.909
18:17:42:218,0.7578,-0.2326,-0.5462,0.940
18:17:42:219,0.7742,-0.2470,-0.5772,0.974
18:17:42:222,0.8008,-0.2585,-0.6107,1.017
18:17:42:223,0.8277,-0.2678,-0.6442,1.059
18:17:42:226,0.8389,-0.2763,-0.6676,1.084
18:17:42:227,0.8407,-0.2829,-0.6803,1.094
18:17:42:229,0.8414,-0.2861,-0.6857,1.099
18:17:42:231,0.8421,-0.2856,-0.6852,1.099
18:17:42:234,0.8416,-0.2836,-0.6755,1.092
18:17:42:236,0.8399,-0.2780,-0.6540,1.077
18:17:42:238,0.8394,-0.2736,-0.6398,1.067
18:17:42:239,0.8382,-0.2621,-0.6058,1.044
18:17:42:242,0.8355,-0.2475,-0.5633,1.016
18:17:42:244,0.8319,-0.2287,-0.5149,0.984
18:17:42:246,0.8284,-0.2057,-0.4636,0.952
18:17:42:247,0.8258,-0.1798,-0.4153,0.924
18:17:42:250,0.8223,-0.1542,-0.3723,0.900
18:17:42:252,0.8201,-0.1297,-0.3359,0.882
18:17:42:254,0.8194,-0.1065,-0.3058,0.869
18:17:42:255,0.8187,-0.0843,-0.2811,0.859
18:17:42:258,0.8177,-0.0630,-0.2628,0.852
18:17:42:259,0.8184,-0.0432,-0.2508,0.849
18:17:42:262,0.8209,-0.0254,-0.2408,0.849
18:17:42:263,0.8267,-0.0098,-0.2323,0.853
18:17:42:266,0.8367,0.0046,-0.2259,0.862
18:17:42:268,0.8492,0.0178,-0.2206,0.874
18:17:42:274,0.8646,0.0300,-0.2162,0.889
18:17:42:275,0.8822,0.0406,-0.2132,0.906
18:17:42:276,0.9020,0.0501,-0.2137,0.927
