time,gFx,gFy,gFz,0
18:14:43:250,0.8172,0.0161,-0.5684,0.986
18:14:43:250,0.8179,0.0159,-0.5731,0.989
18:14:43:251,0.8165,0.0151,-0.5763,0.990
18:14:43:251,0.8145,0.0142,-0.5765,0.988
18:14:43:252,0.8131,0.0125,-0.5724,0.984
18:14:43:252,0.8131,0.0122,-0.5631,0.979
18:14:43:253,0.8155,0.0147,-0.5477,0.973
18:14:43:253,0.8199,0.0193,-0.5259,0.965
18:14:43:255,0.8270,0.0247,-0.4993,0.958
18:14:43:258,0.8372,0.0327,-0.4707,0.954
18:14:43:259,0.8490,0.0442,-0.4453,0.953
18:14:43:262,0.8607,0.0577,-0.4267,0.957
18:14:43:263,0.8712,0.0718,-0.4202,0.965
18:14:43:265,0.8834,0.0865,-0.4294,0.982
18:14:43:267,0.8971,0.1024,-0.4539,1.007
18:14:43:270,0.9034,0.1222,-0.4788,1.027
18:14:43:271,0.9127,0.1432,-0.5027,1.050
18:14:43:273,0.9276,0.1620,-0.5257,1.077
18:14:43:275,0.9484,0.1788,-0.5435,1.106
18:14:43:278,0.9726,0.1940,-0.5528,1.135
18:14:43:279,0.9997,0.2067,-0.5523,1.160
18:14:43:282,1.0293,0.2169,-0.5440,1.184
18:14:43:283,1.0608,0.2250,-0.5298,1.208
18:14:43:286,1.0940,0.2311,-0.5115,1.231
18:14:43:287,1.1282,0.2358,-0.4927,1.255
18:14:43:290,1.1456,0.2384,-0.4832,1.268
18:14:43:292,1.1864,0.2436,-0.4671,1.300
18:14:43:294,1.2252,0.2494,-0.4526,1.332
18:14:43:296,1.2523,0.2590,-0.4309,1.352
18:14:43:303,1.2819,0.2714,-0.4114,1.377
18:14:43:305,1.3173,0.2851,-0.3977,1.409
18:14:43:307,1.3561,0.2983,-0.3872,1.446
18:14:43:308,1.3969,0.3110,-0.3781,1.485
18:14:43:309,1.4375,0.3249,-0.3691,1.525
18:14:43:310,1.4763,0.3384,-0.3583,1.562
18:14:43:311,1.5140,0.3518,-0.3469,1.599
18:14:43:313,1.5496,0.3643,-0.3344,1.633
18:14:43:314,1.5843,0.3753,-0.3229,1.667
18:14:43:315,1.6161,0.3858,-0.3097,1.697
18:14:43:329,1.6427,0.3943,-0.2956,1.722
18:14:43:331,1.6635,0.4021,-0.2804,1.742
18:14:43:332,1.6774,0.4077,-0.2638,1.754
18:14:43:332,1.6803,0.4109,-0.2433,1.755
18:14:43:333,1.6686,0.4095,-0.2147,1.740
18:14:43:334,1.6432,0.4004,-0.1768,1.709
18:14:43:334,1.6095,0.3853,-0.1333,1.669
18:14:43:335,1.5726,0.3655,-0.0879,1.626
18:14:43:335,1.5374,0.3423,-0.0442,1.585
18:14:43:336,1.5054,0.3169,-0.0063,1.548
18:14:43:337,1.4773,0.2917,0.0220,1.515
18:14:43:339,1.4514,0.2692,0.0382,1.485
18:14:43:341,1.4250,0.2514,0.0387,1.456
18:14:43:344,1.3984,0.2394,0.0203,1.427
18:14:43:346,1.3725,0.2343,-0.0148,1.400
18:14:43:347,1.3476,0.2323,-0.0622,1.376
18:14:43:349,1.3239,0.2311,-0.1177,1.355
18:14:43:351,1.3014,0.2311,-0.1773,1.339
18:14:43:353,1.2794,0.2323,-0.2377,1.327
18:14:43:355,1.2579,0.2345,-0.2926,1.317
18:14:43:357,1.2391,0.2380,-0.3398,1.310
18:14:43:361,1.2225,0.2414,-0.3796,1.306
18:14:43:363,1.2081,0.2428,-0.4094,1.301
18:14:43:364,1.1978,0.2404,-0.4297,1.298
18:14:43:365,1.1944,0.2336,-0.4436,1.297
18:14:43:367,1.1949,0.2292,-0.4497,1.299
18:14:43:369,1.2015,0.2191,-0.4610,1.307
18:14:43:372,1.2169,0.2067,-0.4717,1.322
18:14:43:373,1.2416,0.1915,-0.4832,1.346
18:14:43:375,1.2736,0.1744,-0.4944,1.376
18:14:43:378,1.3117,0.1564,-0.5035,1.412
18:14:43:380,1.3539,0.1366,-0.5105,1.451
18:14:43:381,1.3967,0.1158,-0.5145,1.490
18:14:43:383,1.4385,0.0958,-0.5154,1.527
18:14:43:385,1.4788,0.0752,-0.5140,1.563
18:14:43:387,1.5152,0.0533,-0.5101,1.595
18:14:43:389,1.5462,0.0286,-0.5054,1.621
18:14:43:391,1.5721,0.0024,-0.5022,1.644
18:14:43:395,1.5943,-0.0261,-0.5013,1.664
18:14:43:396,1.6129,-0.0555,-0.5025,1.682
18:14:43:398,1.6288,-0.0858,-0.5052,1.699
18:14:43:399,1.6417,-0.1175,-0.5108,1.714
18:14:43:401,1.6530,-0.1510,-0.5213,1.729
18:14:43:403,1.6603,-0.1847,-0.5364,1.743
18:14:43:405,1.6623,-0.2165,-0.5531,1.753
18:14:43:407,1.6584,-0.2453,-0.5694,1.757
18:14:43:409,1.6469,-0.2697,-0.5831,1.753
18:14:43:411,1.6283,-0.2875,-0.5956,1.742
18:14:43:418,1.5946,-0.2990,-0.6024,1.715
18:14:43:419,1.5399,-0.3046,-0.5956,1.663
18:14:43:420,1.4768,-0.3017,-0.5804,1.599
18:14:43:421,1.4128,-0.2873,-0.5609,1.531
18:14:43:422,1.3493,-0.2629,-0.5406,1.461
18:14:43:423,1.2882,-0.2340,-0.5206,1.393
18:14:43:425,1.2320,-0.2055,-0.5015,1.331
18:14:43:446,1.1829,-0.1771,-0.4854,1.277
18:14:43:447,1.1426,-0.1498,-0.4719,1.232
18:14:43:448,1.1126,-0.1236,-0.4617,1.198
18:14:43:449,1.0933,-0.0977,-0.4539,1.176
18:14:43:450,1.0820,-0.0721,-0.4482,1.163
18:14:43:451,1.0784,-0.0462,-0.4434,1.158
18:14:43:452,1.0818,-0.0195,-0.4377,1.159
18:14:43:453,1.0918,0.0076,-0.4319,1.167
18:14:43:454,1.1065,0.0352,-0.4260,1.181
18:14:43:454,1.1238,0.0633,-0.4199,1.197
18:14:43:455,1.1419,0.0904,-0.4131,1.215
18:14:43:456,1.1512,0.1026,-0.4087,1.223
18:14:43:457,1.1710,0.1261,-0.3991,1.242
18:14:43:458,1.1900,0.1476,-0.3877,1.260
18:14:43:458,1.2079,0.1666,-0.3752,1.276
18:14:43:459,1.2245,0.1827,-0.3630,1.291
18:14:43:460,1.2399,0.1969,-0.3508,1.305
18:14:43:462,1.2518,0.2084,-0.3395,1.316
18:14:43:465,1.2599,0.2177,-0.3307,1.324
18:14:43:466,1.2650,0.2248,-0.3239,1.328
18:14:43:467,1.2670,0.2299,-0.3195,1.330
18:14:43:469,1.2679,0.2316,-0.3175,1.331
18:14:43:471,1.2677,0.2314,-0.3166,1.331
18:14:43:473,1.2650,0.2296,-0.3166,1.328
18:14:43:475,1.2621,0.2262,-0.3178,1.324
18:14:43:477,1.2596,0.2206,-0.3202,1.321
18:14:43:479,1.2555,0.2130,-0.3222,1.316
18:14:43:481,1.2484,0.2052,-0.3234,1.308
18:14:43:483,1.2403,0.1954,-0.3254,1.299
18:14:43:485,1.2320,0.1849,-0.3278,1.290
18:14:43:487,1.2213,0.1747,-0.3290,1.278
18:14:43:489,1.2100,0.1639,-0.3302,1.266
18:14:43:491,1.1981,0.1532,-0.3307,1.253
18:14:43:493,1.1839,0.1432,-0.3298,1.238
18:14:43:497,1.1668,0.1334,-0.3276,1.219
18:14:43:497,1.1487,0.1229,-0.3256,1.200
18:14:43:499,1.1302,0.1126,-0.3234,1.180
18:14:43:501,1.1099,0.1031,-0.3188,1.158
18:14:43:503,1.0884,0.0943,-0.3139,1.135
18:14:43:505,1.0664,0.0865,-0.3087,1.112
18:14:43:507,1.0454,0.0784,-0.3039,1.090
18:14:43:508,1.0246,0.0696,-0.2982,1.067
18:14:43:516,1.0029,0.0603,-0.2924,1.044
18:14:43:517,0.9811,0.0518,-0.2860,1.020
18:14:43:518,0.9594,0.0435,-0.2794,0.997
18:14:43:518,0.9486,0.0396,-0.2760,0.985
18:14:43:519,0.9264,0.0332,-0.2699,0.962
18:14:43:521,0.9052,0.0264,-0.2653,0.940
18:14:43:523,0.8844,0.0195,-0.2604,0.918
18:14:43:526,0.8641,0.0137,-0.2557,0.897
18:14:43:527,0.8446,0.0083,-0.2526,0.877
18:14:43:529,0.8255,0.0037,-0.2504,0.857
18:14:43:531,0.8072,-0.0012,-0.2482,0.839
18:14:43:533,0.7898,-0.0054,-0.2462,0.822
18:14:43:535,0.7742,-0.0088,-0.2445,0.806
18:14:43:537,0.7595,-0.0117,-0.2438,0.792
18:14:43:539,0.7434,-0.0142,-0.2428,0.776
18:14:43:540,0.7295,-0.0164,-0.2418,0.762
18:14:43:543,0.7175,-0.0178,-0.2401,0.750
18:14:43:545,0.7070,-0.0193,-0.2386,0.740
18:14:43:547,0.6975,-0.0205,-0.2381,0.730
18:14:43:548,0.6897,-0.0205,-0.2377,0.723
18:14:43:550,0.6845,-0.0195,-0.2369,0.718
18:14:43:552,0.6801,-0.0183,-0.2384,0.714
18:14:43:554,0.6748,-0.0166,-0.2406,0.710
18:14:43:556,0.6704,-0.0142,-0.2418,0.706
18:14:43:558,0.6667,-0.0115,-0.2435,0.703
18:14:43:560,0.6638,-0.0076,-0.2467,0.702
18:14:43:562,0.6618,-0.0037,-0.2508,0.701
18:14:43:565,0.6604,0.0002,-0.2552,0.702
18:14:43:566,0.6599,0.0034,-0.2594,0.703
18:14:43:568,0.6606,0.0068,-0.2638,0.705
18:14:43:571,0.6623,0.0110,-0.2672,0.708
18:14:43:572,0.6650,0.0137,-0.2694,0.712
18:14:43:574,0.6687,0.0156,-0.2714,0.716
18:14:43:577,0.6733,0.0176,-0.2733,0.721
18:14:43:579,0.6787,0.0198,-0.2753,0.727
18:14:43:580,0.6843,0.0200,-0.2758,0.733
18:14:43:582,0.6909,0.0193,-0.2755,0.739
18:14:43:584,0.6973,0.0186,-0.2755,0.745
18:14:43:587,0.7029,0.0181,-0.2748,0.750
18:14:43:588,0.7080,0.0171,-0.2723,0.753
18:14:43:590,0.7104,0.0159,-0.2709,0.755
18:14:43:592,0.7148,0.0142,-0.2667,0.758
18:14:43:595,0.7192,0.0137,-0.2618,0.760
18:14:43:597,0.7214,0.0137,-0.2570,0.761
18:14:43:598,0.7231,0.0147,-0.2506,0.761
18:14:43:600,0.7241,0.0164,-0.2440,0.760
18:14:43:602,0.7234,0.0173,-0.2367,0.757
18:14:43:604,0.7222,0.0186,-0.2276,0.753
18:14:43:606,0.7205,0.0200,-0.2184,0.749
18:14:43:608,0.7163,0.0225,-0.2083,0.743
18:14:43:614,0.7114,0.0257,-0.1988,0.736
18:14:43:616,0.7065,0.0281,-0.1903,0.730
18:14:43:617,0.7016,0.0296,-0.1827,0.723
18:14:43:618,0.6968,0.0305,-0.1758,0.717
18:14:43:619,0.6916,0.0313,-0.1695,0.711
18:14:43:620,0.6860,0.0318,-0.1653,0.705
18:14:43:622,0.6797,0.0310,-0.1634,0.698
18:14:43:624,0.6736,0.0293,-0.1622,0.692
18:14:43:626,0.6677,0.0276,-0.1600,0.685
18:14:43:638,0.6613,0.0261,-0.1568,0.678
18:14:43:639,0.6540,0.0249,-0.1536,0.670
18:14:43:640,0.6472,0.0230,-0.1507,0.663
18:14:43:641,0.6403,0.0208,-0.1478,0.655
18:14:43:642,0.6342,0.0178,-0.1458,0.649
18:14:43:643,0.6271,0.0149,-0.1438,0.641
18:14:43:644,0.6203,0.0117,-0.1419,0.634
18:14:43:645,0.6137,0.0083,-0.1399,0.627
18:14:43:646,0.6071,0.0054,-0.1385,0.620
18:14:43:647,0.6005,0.0037,-0.1372,0.613
18:14:43:649,0.5944,0.0022,-0.1368,0.607
18:14:43:651,0.5878,-0.0002,-0.1358,0.600
18:14:43:653,0.5822,-0.0027,-0.1348,0.594
18:14:43:655,0.5773,-0.0046,-0.1350,0.589
18:14:43:657,0.5724,-0.0059,-0.1358,0.584
18:14:43:658,0.5665,-0.0061,-0.1370,0.579
18:14:43:662,0.5595,-0.0064,-0.1390,0.572
18:14:43:664,0.5560,-0.0068,-0.1399,0.569
18:14:43:665,0.5492,-0.0066,-0.1429,0.563
18:14:43:666,0.5431,-0.0046,-0.1456,0.558
18:14:43:668,0.5372,-0.0029,-0.1485,0.553
18:14:43:670,0.5306,-0.0002,-0.1521,0.548
18:14:43:672,0.5231,0.0034,-0.1556,0.542
18:14:43:674,0.5160,0.0071,-0.1587,0.536
18:14:43:676,0.5096,0.0112,-0.1619,0.531
18:14:43:679,0.5038,0.0159,-0.1631,0.527
18:14:43:681,0.4977,0.0203,-0.1624,0.521
18:14:43:682,0.4915,0.0254,-0.1605,0.515
18:14:43:685,0.4864,0.0308,-0.1580,0.511
18:14:43:686,0.4827,0.0340,-0.1556,0.507
18:14:43:688,0.4796,0.0362,-0.1519,0.503
18:14:43:690,0.4774,0.0391,-0.1465,0.500
18:14:43:692,0.4747,0.0415,-0.1416,0.497
18:14:43:695,0.4718,0.0428,-0.1363,0.493
18:14:43:697,0.4691,0.0435,-0.1314,0.490
18:14:43:699,0.4674,0.0435,-0.1267,0.487
18:14:43:700,0.4659,0.0428,-0.1226,0.485
18:14:43:703,0.4634,0.0418,-0.1199,0.481
18:14:43:705,0.4615,0.0401,-0.1187,0.479
18:14:43:706,0.4581,0.0388,-0.1197,0.476
18:14:43:708,0.4549,0.0376,-0.1223,0.473
18:14:43:715,0.4532,0.0362,-0.1260,0.472
18:14:43:717,0.4525,0.0344,-0.1302,0.472
18:14:43:718,0.4510,0.0325,-0.1346,0.471
18:14:43:719,0.4478,0.0305,-0.1390,0.469
18:14:43:720,0.4449,0.0283,-0.1441,0.467
18:14:43:721,0.4427,0.0266,-0.1492,0.466
18:14:43:722,0.4417,0.0254,-0.1539,0.466
18:14:43:724,0.4417,0.0244,-0.1585,0.468
18:14:43:726,0.4412,0.0230,-0.1629,0.468
18:14:43:743,0.4407,0.0215,-0.1678,0.469
18:14:43:745,0.4420,0.0200,-0.1714,0.471
18:14:43:746,0.4441,0.0195,-0.1727,0.474
18:14:43:747,0.4456,0.0198,-0.1729,0.475
18:14:43:747,0.4488,0.0200,-0.1732,0.478
18:14:43:748,0.4534,0.0208,-0.1722,0.482
18:14:43:749,0.4561,0.0210,-0.1712,0.485
18:14:43:750,0.4632,0.0225,-0.1688,0.491
18:14:43:751,0.4696,0.0254,-0.1666,0.496
18:14:43:752,0.4735,0.0276,-0.1649,0.500
18:14:43:753,0.4793,0.0300,-0.1646,0.506
18:14:43:754,0.4879,0.0325,-0.1649,0.514
18:14:43:754,0.4974,0.0359,-0.1671,0.524
18:14:43:755,0.5052,0.0396,-0.1705,0.533
18:14:43:756,0.5135,0.0437,-0.1741,0.543
18:14:43:758,0.5226,0.0489,-0.1793,0.554
18:14:43:760,0.5309,0.0537,-0.1851,0.564
18:14:43:763,0.5382,0.0581,-0.1907,0.574
18:14:43:765,0.5460,0.0616,-0.1976,0.584
18:14:43:767,0.5548,0.0640,-0.2064,0.595
18:14:43:769,0.5639,0.0655,-0.2166,0.607
18:14:43:771,0.5724,0.0657,-0.2279,0.619
18:14:43:772,0.5805,0.0643,-0.2408,0.630
18:14:43:774,0.5880,0.0611,-0.2560,0.642
18:14:43:778,0.5951,0.0574,-0.2721,0.654
18:14:43:779,0.6012,0.0520,-0.2885,0.665
18:14:43:781,0.6066,0.0464,-0.3041,0.676
18:14:43:783,0.6115,0.0403,-0.3183,0.685
18:14:43:784,0.6174,0.0320,-0.3302,0.695
18:14:43:786,0.6237,0.0237,-0.3408,0.704
18:14:43:788,0.6313,0.0147,-0.3493,0.714
18:14:43:790,0.6393,0.0037,-0.3554,0.723
18:14:43:792,0.6481,-0.0076,-0.3586,0.732
18:14:43:795,0.6572,-0.0188,-0.3593,0.740
18:14:43:802,0.6667,-0.0315,-0.3579,0.747
18:14:43:804,0.6784,-0.0454,-0.3554,0.756
18:14:43:805,0.6902,-0.0591,-0.3508,0.765
18:14:43:806,0.7026,-0.0716,-0.3444,0.773
18:14:43:807,0.7170,-0.0833,-0.3371,0.784
18:14:43:808,0.7346,-0.0936,-0.3276,0.797
18:14:43:809,0.7559,-0.1033,-0.3168,0.813
18:14:43:811,0.7808,-0.1114,-0.3053,0.833
18:14:43:833,0.8089,-0.1165,-0.2941,0.856
18:14:43:835,0.8407,-0.1187,-0.2814,0.882
18:14:43:836,0.8758,-0.1175,-0.2701,0.912
18:14:43:837,0.9120,-0.1129,-0.2614,0.944
18:14:43:838,0.9306,-0.1097,-0.2582,0.961
18:14:43:839,0.9689,-0.1014,-0.2535,0.997
18:14:43:840,1.0078,-0.0914,-0.2538,1.034
18:14:43:841,1.0451,-0.0784,-0.2596,1.071
18:14:43:842,1.0815,-0.0630,-0.2706,1.109
18:14:43:842,1.1167,-0.0474,-0.2865,1.147
18:14:43:843,1.1502,-0.0320,-0.3078,1.185
18:14:43:844,1.1832,-0.0171,-0.3332,1.223
18:14:43:845,1.2144,-0.0020,-0.3601,1.261
18:14:43:846,1.2484,0.0117,-0.3879,1.302
18:14:43:847,1.2892,0.0225,-0.4221,1.351
18:14:43:848,1.3102,0.0347,-0.4492,1.380
18:14:43:849,1.3232,0.0481,-0.4705,1.400
18:14:43:850,1.3420,0.0601,-0.4932,1.426
18:14:43:851,1.3664,0.0691,-0.5167,1.458
18:14:43:851,1.3925,0.0755,-0.5408,1.491
18:14:43:854,1.4182,0.0801,-0.5631,1.523
18:14:43:856,1.4439,0.0818,-0.5821,1.554
18:14:43:857,1.4707,0.0816,-0.5961,1.584
18:14:43:859,1.4991,0.0804,-0.6046,1.613
18:14:43:861,1.5286,0.0794,-0.6066,1.641
18:14:43:863,1.5604,0.0792,-0.6009,1.669
18:14:43:866,1.5919,0.0792,-0.5912,1.695
18:14:43:867,1.6202,0.0777,-0.5819,1.719
18:14:43:869,1.6439,0.0743,-0.5760,1.739
18:14:43:871,1.6640,0.0694,-0.5731,1.756
18:14:43:873,1.6801,0.0613,-0.5741,1.771
18:14:43:874,1.6911,0.0520,-0.5802,1.783
18:14:43:876,1.6970,0.0418,-0.5895,1.791
18:14:43:879,1.6960,0.0298,-0.6009,1.793
18:14:43:881,1.6864,0.0181,-0.6129,1.788
18:14:43:882,1.6708,0.0071,-0.6229,1.776
18:14:43:884,1.6493,-0.0027,-0.6310,1.758
18:14:43:886,1.6219,-0.0105,-0.6373,1.735
18:14:43:888,1.5899,-0.0159,-0.6410,1.706
18:14:43:890,1.5533,-0.0195,-0.6432,1.673
18:14:43:892,1.5115,-0.0225,-0.6439,1.635
18:14:43:894,1.4893,-0.0237,-0.6437,1.614
18:14:43:902,1.4443,-0.0252,-0.6425,1.572
18:14:43:904,1.4001,-0.0257,-0.6408,1.531
18:14:43:906,1.3583,-0.0242,-0.6386,1.492
18:14:43:907,1.3207,-0.0198,-0.6361,1.457
18:14:43:908,1.2870,-0.0132,-0.6329,1.425
18:14:43:909,1.2577,-0.0044,-0.6283,1.397
18:14:43:910,1.2350,0.0068,-0.6207,1.374
18:14:43:911,1.2171,0.0213,-0.6097,1.354
18:14:43:930,1.2035,0.0391,-0.5953,1.336
18:14:43:932,1.1959,0.0577,-0.5802,1.324
18:14:43:933,1.1929,0.0782,-0.5648,1.317
18:14:43:934,1.1927,0.1002,-0.5509,1.313
18:14:43:935,1.1959,0.1231,-0.5404,1.315
18:14:43:936,1.2032,0.1466,-0.5338,1.322
18:14:43:937,1.2166,0.1686,-0.5298,1.336
18:14:43:938,1.2362,0.1891,-0.5291,1.357
18:14:43:938,1.2623,0.2079,-0.5306,1.385
18:14:43:939,1.2926,0.2270,-0.5313,1.416
18:14:43:940,1.3285,0.2448,-0.5335,1.453
18:14:43:941,1.3710,0.2626,-0.5389,1.498
18:14:43:941,1.4192,0.2790,-0.5467,1.548
18:14:43:942,1.4707,0.2949,-0.5562,1.602
18:14:43:943,1.5230,0.3112,-0.5665,1.657
18:14:43:944,1.5755,0.3276,-0.5758,1.712
18:14:43:944,1.6271,0.3447,-0.5838,1.765
18:14:43:947,1.6762,0.3638,-0.5917,1.817
18:14:43:949,1.7221,0.3845,-0.6000,1.867
18:14:43:951,1.7636,0.4060,-0.6095,1.913
18:14:43:952,1.7991,0.4275,-0.6200,1.954
18:14:43:955,1.8294,0.4463,-0.6334,1.991
18:14:43:956,1.8526,0.4630,-0.6486,2.021
18:14:43:959,1.8670,0.4774,-0.6659,2.043
18:14:43:960,1.8738,0.4881,-0.6835,2.058
18:14:43:964,1.8702,0.4947,-0.6992,2.062
18:14:43:966,1.8528,0.4977,-0.7109,2.051
18:14:43:968,1.8211,0.4989,-0.7175,2.025
18:14:43:969,1.7778,0.4967,-0.7233,1.987
18:14:43:970,1.7260,0.4901,-0.7272,1.941
18:14:43:972,1.6676,0.4796,-0.7250,1.885
18:14:43:975,1.6041,0.4664,-0.7172,1.823
18:14:43:977,1.5404,0.4503,-0.7087,1.759
18:14:43:979,1.5091,0.4407,-0.7048,1.727
18:14:43:981,1.4482,0.4187,-0.6965,1.665
18:14:43:983,1.3913,0.3946,-0.6867,1.605
18:14:43:984,1.3381,0.3677,-0.6764,1.547
18:14:43:986,1.2885,0.3408,-0.6635,1.491
18:14:43:988,1.2425,0.3142,-0.6469,1.438
18:14:43:991,1.1991,0.2883,-0.6295,1.386
18:14:43:992,1.1602,0.2641,-0.6127,1.339
18:14:43:995,1.1280,0.2406,-0.5963,1.299
18:14:44:002,1.1016,0.2177,-0.5804,1.264
18:14:44:004,1.0791,0.1972,-0.5645,1.233
18:14:44:005,1.0586,0.1796,-0.5484,1.204
18:14:44:006,1.0407,0.1654,-0.5301,1.178
18:14:44:008,1.0251,0.1559,-0.5118,1.154
18:14:44:011,1.0119,0.1495,-0.4956,1.135
18:14:44:013,1.0031,0.1456,-0.4807,1.120
18:14:44:015,0.9987,0.1441,-0.4653,1.110
18:14:44:016,0.9977,0.1449,-0.4502,1.103
18:14:44:018,0.9995,0.1478,-0.4351,1.099
18:14:44:020,1.0048,0.1529,-0.4219,1.100
18:14:44:022,1.0126,0.1586,-0.4094,1.104
18:14:44:023,1.0210,0.1659,-0.3974,1.108
18:14:44:025,1.0329,0.1735,-0.3869,1.117
18:14:44:026,1.0483,0.1803,-0.3772,1.130
18:14:44:027,1.0657,0.1874,-0.3686,1.145
18:14:44:029,1.0852,0.1942,-0.3615,1.162
18:14:44:035,1.1038,0.2006,-0.3559,1.179
18:14:44:037,1.1201,0.2057,-0.3522,1.195
18:14:44:038,1.1350,0.2103,-0.3488,1.209
18:14:44:039,1.1458,0.2138,-0.3459,1.219
18:14:44:041,1.1519,0.2152,-0.3442,1.224
18:14:44:042,1.1536,0.2165,-0.3425,1.226
18:14:44:043,1.1502,0.2179,-0.3415,1.223
18:14:44:044,1.1431,0.2189,-0.3415,1.216
18:14:44:049,1.1343,0.2187,-0.3430,1.208
18:14:44:051,1.1216,0.2174,-0.3437,1.196
18:14:44:052,1.1050,0.2157,-0.3439,1.180
18:14:44:054,1.0862,0.2138,-0.3444,1.163
18:14:44:055,1.0647,0.2128,-0.3449,1.142
18:14:44:056,1.0417,0.2123,-0.3444,1.121
18:14:44:058,1.0190,0.2123,-0.3422,1.099
18:14:44:060,1.0075,0.2121,-0.3412,1.088
18:14:44:064,0.9841,0.2121,-0.3393,1.066
18:14:44:065,0.9596,0.2128,-0.3368,1.043
18:14:44:066,0.9354,0.2133,-0.3332,1.020
18:14:44:068,0.9115,0.2135,-0.3273,0.996
18:14:44:070,0.8871,0.2140,-0.3193,0.971
18:14:44:072,0.8631,0.2135,-0.3097,0.946
18:14:44:074,0.8397,0.2133,-0.2992,0.922
18:14:44:076,0.8174,0.2140,-0.2877,0.898
18:14:44:078,0.7962,0.2143,-0.2758,0.876
18:14:44:080,0.7737,0.2130,-0.2633,0.851
18:14:44:082,0.7517,0.2118,-0.2501,0.827
18:14:44:084,0.7305,0.2106,-0.2369,0.804
18:14:44:086,0.7100,0.2084,-0.2245,0.781
18:14:44:088,0.6885,0.2057,-0.2127,0.758
18:14:44:090,0.6682,0.2033,-0.2017,0.736
18:14:44:092,0.6503,0.2003,-0.1925,0.716
18:14:44:094,0.6347,0.1969,-0.1844,0.699
18:14:44:100,0.6213,0.1928,-0.1776,0.684
18:14:44:102,0.6091,0.1891,-0.1717,0.670
18:14:44:103,0.5993,0.1862,-0.1671,0.659
18:14:44:103,0.5927,0.1825,-0.1636,0.651
18:14:44:104,0.5876,0.1783,-0.1617,0.645
18:14:44:106,0.5849,0.1739,-0.1617,0.641
18:14:44:108,0.5856,0.1700,-0.1627,0.640
18:14:44:110,0.5880,0.1669,-0.1634,0.641
18:14:44:112,0.5907,0.1642,-0.1639,0.643
18:14:44:124,0.5944,0.1615,-0.1661,0.646
18:14:44:125,0.5981,0.1590,-0.1683,0.649
18:14:44:126,0.6020,0.1573,-0.1707,0.653
18:14:44:127,0.6071,0.1559,-0.1739,0.658
18:14:44:128,0.6117,0.1542,-0.1768,0.662
18:14:44:128,0.6161,0.1534,-0.1807,0.667
18:14:44:129,0.6205,0.1524,-0.1839,0.671
18:14:44:130,0.6249,0.1510,-0.1873,0.676
18:14:44:131,0.6284,0.1495,-0.1910,0.680
18:14:44:135,0.6298,0.1478,-0.1951,0.682
18:14:44:137,0.6310,0.1466,-0.1981,0.683
18:14:44:138,0.6310,0.1459,-0.1995,0.683
18:14:44:138,0.6303,0.1429,-0.2025,0.683
18:14:44:140,0.6284,0.1402,-0.2044,0.681
18:14:44:143,0.6271,0.1385,-0.2061,0.679
18:14:44:144,0.6252,0.1373,-0.2079,0.678
18:14:44:147,0.6215,0.1358,-0.2098,0.675
18:14:44:149,0.6157,0.1339,-0.2120,0.669
18:14:44:150,0.6093,0.1322,-0.2152,0.664
18:14:44:152,0.6022,0.1307,-0.2184,0.658
18:14:44:154,0.5934,0.1283,-0.2215,0.650
18:14:44:156,0.5841,0.1253,-0.2254,0.642
18:14:44:158,0.5736,0.1231,-0.2298,0.634
18:14:44:160,0.5626,0.1192,-0.2335,0.624
18:14:44:162,0.5509,0.1153,-0.2372,0.614
18:14:44:165,0.5397,0.1119,-0.2403,0.604
18:14:44:167,0.5282,0.1080,-0.2433,0.594
18:14:44:168,0.5160,0.1036,-0.2462,0.583
18:14:44:170,0.5030,0.0989,-0.2484,0.571
18:14:44:172,0.4901,0.0933,-0.2494,0.559
18:14:44:174,0.4774,0.0877,-0.2496,0.546
18:14:44:176,0.4647,0.0814,-0.2491,0.533
18:14:44:178,0.4525,0.0752,-0.2482,0.521
18:14:44:184,0.4417,0.0691,-0.2469,0.510
18:14:44:186,0.4319,0.0618,-0.2450,0.499
18:14:44:187,0.4222,0.0542,-0.2438,0.488
18:14:44:188,0.4134,0.0474,-0.2433,0.479
18:14:44:190,0.4058,0.0418,-0.2430,0.471
18:14:44:191,0.4012,0.0374,-0.2423,0.466
18:14:44:192,0.3970,0.0327,-0.2399,0.460
18:14:44:194,0.3884,0.0264,-0.2379,0.451
18:14:44:209,0.3804,0.0210,-0.2377,0.443
18:14:44:211,0.3757,0.0164,-0.2379,0.439
18:14:44:212,0.3735,0.0122,-0.2381,0.436
18:14:44:213,0.3723,0.0095,-0.2391,0.435
18:14:44:214,0.3713,0.0081,-0.2411,0.435
18:14:44:214,0.3699,0.0066,-0.2425,0.435
18:14:44:215,0.3689,0.0046,-0.2462,0.435
18:14:44:216,0.3699,0.0039,-0.2516,0.439
18:14:44:217,0.3723,0.0039,-0.2570,0.444
18:14:44:218,0.3743,0.0039,-0.2601,0.447
18:14:44:219,0.3782,0.0037,-0.2670,0.454
18:14:44:220,0.3826,0.0039,-0.2753,0.462
18:14:44:221,0.3887,0.0051,-0.2846,0.473
18:14:44:223,0.3963,0.0073,-0.2956,0.486
18:14:44:225,0.4033,0.0103,-0.3070,0.498
18:14:44:226,0.4119,0.0129,-0.3193,0.513
18:14:44:228,0.4217,0.0161,-0.3310,0.528
