time,gFx,gFy,gFz,0
18:19:13:534,0.9655,0.0508,-0.2252,0.991
18:19:13:535,0.9662,0.0506,-0.2245,0.991
18:19:13:536,0.9672,0.0506,-0.2235,0.992
18:19:13:538,0.9679,0.0513,-0.2225,0.993
18:19:13:539,0.9692,0.0518,-0.2223,0.994
18:19:13:542,0.9701,0.0518,-0.2228,0.995
18:19:13:544,0.9719,0.0518,-0.2230,0.997
18:19:13:547,0.9738,0.0523,-0.2228,0.999
18:19:13:549,0.9750,0.0530,-0.2237,1.000
18:19:13:550,0.9758,0.0542,-0.2254,1.001
18:19:13:552,0.9770,0.0550,-0.2267,1.003
18:19:13:554,0.9770,0.0557,-0.2286,1.003
18:19:13:556,0.9765,0.0562,-0.2308,1.003
18:19:13:558,0.9762,0.0559,-0.2323,1.003
18:19:13:560,0.9753,0.0550,-0.2333,1.002
18:19:13:566,0.9765,0.0550,-0.2347,1.004
18:19:13:568,0.9772,0.0545,-0.2367,1.005
18:19:13:569,0.9770,0.0545,-0.2379,1.005
18:19:13:569,0.9762,0.0542,-0.2386,1.004
18:19:13:570,0.9753,0.0528,-0.2396,1.004
18:19:13:573,0.9748,0.0518,-0.2399,1.003
18:19:13:574,0.9745,0.0513,-0.2403,1.003
18:19:13:576,0.9740,0.0508,-0.2406,1.002
18:19:13:578,0.9733,0.0484,-0.2396,1.001
18:19:13:589,0.9721,0.0469,-0.2389,1.000
18:19:13:590,0.9706,0.0467,-0.2389,0.998
18:19:13:591,0.9682,0.0454,-0.2391,0.996
18:19:13:592,0.9655,0.0437,-0.2391,0.993
18:19:13:593,0.9633,0.0435,-0.2391,0.991
18:19:13:594,0.9609,0.0430,-0.2381,0.988
18:19:13:595,0.9606,0.0420,-0.2369,0.988
18:19:13:596,0.9606,0.0418,-0.2355,0.987
18:19:13:597,0.9609,0.0418,-0.2350,0.987
18:19:13:598,0.9618,0.0413,-0.2355,0.989
18:19:13:600,0.9633,0.0408,-0.2355,0.990
18:19:13:602,0.9650,0.0396,-0.2347,0.991
18:19:13:604,0.9675,0.0384,-0.2345,0.993
18:19:13:607,0.9694,0.0381,-0.2337,0.995
18:19:13:608,0.9711,0.0384,-0.2337,0.997
18:19:13:609,0.9716,0.0376,-0.2347,0.998
18:19:13:613,0.9716,0.0369,-0.2345,0.997
18:19:13:615,0.9714,0.0369,-0.2345,0.997
18:19:13:618,0.9719,0.0366,-0.2350,0.998
18:19:13:619,0.9731,0.0354,-0.2347,0.999
18:19:13:620,0.9740,0.0354,-0.2337,0.999
18:19:13:622,0.9748,0.0362,-0.2330,1.000
18:19:13:624,0.9762,0.0369,-0.2333,1.002
18:19:13:626,0.9765,0.0374,-0.2340,1.002
18:19:13:627,0.9758,0.0379,-0.2335,1.001
18:19:13:632,0.9748,0.0379,-0.2330,1.000
18:19:13:633,0.9745,0.0379,-0.2335,1.000
18:19:13:635,0.9740,0.0393,-0.2340,1.000
18:19:13:636,0.9728,0.0410,-0.2337,0.999
18:19:13:638,0.9726,0.0425,-0.2342,0.999
18:19:13:640,0.9726,0.0432,-0.2342,0.999
18:19:13:641,0.9723,0.0440,-0.2347,0.999
18:19:13:643,0.9721,0.0447,-0.2345,0.999
18:19:13:650,0.9721,0.0452,-0.2342,0.999
18:19:13:652,0.9714,0.0457,-0.2340,0.998
18:19:13:653,0.9711,0.0462,-0.2335,0.998
18:19:13:654,0.9721,0.0472,-0.2335,0.999
18:19:13:655,0.9728,0.0481,-0.2330,0.999
18:19:13:656,0.9726,0.0486,-0.2328,0.999
18:19:13:658,0.9723,0.0489,-0.2337,0.999
18:19:13:660,0.9721,0.0491,-0.2352,0.999
18:19:13:662,0.9716,0.0493,-0.2359,0.999
18:19:13:674,0.9711,0.0496,-0.2367,0.999
18:19:13:676,0.9714,0.0496,-0.2372,0.999
18:19:13:677,0.9714,0.0493,-0.2381,0.999
18:19:13:679,0.9711,0.0496,-0.2386,0.999
18:19:13:680,0.9706,0.0496,-0.2384,0.998
18:19:13:681,0.9711,0.0498,-0.2379,0.999
18:19:13:682,0.9714,0.0503,-0.2374,0.999
18:19:13:683,0.9701,0.0498,-0.2379,0.998
18:19:13:684,0.9699,0.0491,-0.2389,0.998
18:19:13:685,0.9701,0.0486,-0.2386,0.998
18:19:13:686,0.9699,0.0491,-0.2384,0.998
18:19:13:687,0.9694,0.0489,-0.2381,0.997
18:19:13:687,0.9699,0.0481,-0.2384,0.998
18:19:13:690,0.9697,0.0472,-0.2381,0.997
18:19:13:692,0.9687,0.0472,-0.2381,0.996
18:19:13:694,0.9677,0.0472,-0.2379,0.995
18:19:13:702,0.9667,0.0467,-0.2379,0.994
18:19:13:703,0.9665,0.0459,-0.2379,0.994
18:19:13:705,0.9662,0.0454,-0.2374,0.994
18:19:13:705,0.9653,0.0447,-0.2372,0.993
18:19:13:706,0.9650,0.0432,-0.2379,0.992
18:19:13:707,0.9643,0.0423,-0.2379,0.992
18:19:13:708,0.9643,0.0420,-0.2374,0.991
18:19:13:710,0.9640,0.0425,-0.2374,0.991
18:19:13:711,0.9640,0.0423,-0.2379,0.991
18:19:13:714,0.9648,0.0420,-0.2381,0.992
18:19:13:715,0.9660,0.0418,-0.2381,0.993
18:19:13:718,0.9662,0.0413,-0.2391,0.994
18:19:13:719,0.9670,0.0410,-0.2394,0.994
18:19:13:722,0.9672,0.0410,-0.2394,0.995
18:19:13:724,0.9672,0.0403,-0.2403,0.995
18:19:13:726,0.9667,0.0393,-0.2411,0.994
18:19:13:727,0.9657,0.0396,-0.2413,0.993
18:19:13:731,0.9657,0.0398,-0.2416,0.994
18:19:13:733,0.9662,0.0401,-0.2416,0.994
18:19:13:735,0.9667,0.0401,-0.2421,0.995
18:19:13:737,0.9672,0.0393,-0.2428,0.995
18:19:13:738,0.9677,0.0391,-0.2430,0.996
18:19:13:740,0.9675,0.0396,-0.2438,0.996
18:19:13:742,0.9670,0.0396,-0.2440,0.995
18:19:13:744,0.9670,0.0398,-0.2438,0.995
18:19:13:748,0.9677,0.0396,-0.2440,0.996
18:19:13:749,0.9684,0.0393,-0.2452,0.997
18:19:13:751,0.9687,0.0393,-0.2452,0.997
18:19:13:752,0.9689,0.0388,-0.2455,0.997
18:19:13:754,0.9692,0.0391,-0.2460,0.998
18:19:13:756,0.9694,0.0396,-0.2467,0.998
18:19:13:758,0.9699,0.0388,-0.2467,0.999
18:19:13:760,0.9699,0.0384,-0.2465,0.999
18:19:13:763,0.9701,0.0388,-0.2465,0.999
18:19:13:764,0.9699,0.0391,-0.2469,0.999
18:19:13:766,0.9694,0.0388,-0.2474,0.998
18:19:13:772,0.9697,0.0384,-0.2482,0.999
18:19:13:773,0.9701,0.0381,-0.2479,0.999
18:19:13:774,0.9706,0.0384,-0.2467,0.999
18:19:13:775,0.9711,0.0384,-0.2460,1.000
18:19:13:776,0.9711,0.0384,-0.2452,0.999
18:19:13:778,0.9714,0.0379,-0.2440,0.999
18:19:13:796,0.9721,0.0379,-0.2428,1.000
18:19:13:798,0.9721,0.0384,-0.2425,1.000
18:19:13:800,0.9716,0.0381,-0.2423,0.999
18:19:13:801,0.9709,0.0381,-0.2421,0.998
18:19:13:802,0.9706,0.0393,-0.2416,0.998
18:19:13:802,0.9716,0.0398,-0.2421,0.999
18:19:13:803,0.9726,0.0393,-0.2423,1.000
18:19:13:804,0.9723,0.0391,-0.2425,1.000
18:19:13:804,0.9716,0.0391,-0.2428,0.999
18:19:13:805,0.9711,0.0398,-0.2428,0.999
18:19:13:806,0.9716,0.0406,-0.2428,1.000
18:19:13:807,0.9721,0.0415,-0.2433,1.000
18:19:13:808,0.9731,0.0425,-0.2433,1.001
18:19:13:808,0.9728,0.0432,-0.2440,1.001
18:19:13:809,0.9716,0.0430,-0.2440,1.000
18:19:13:810,0.9714,0.0430,-0.2438,1.000
18:19:13:813,0.9711,0.0442,-0.2435,1.000
18:19:13:814,0.9716,0.0454,-0.2433,1.000
18:19:13:817,0.9716,0.0462,-0.2421,1.000
18:19:13:818,0.9709,0.0459,-0.2411,0.999
18:19:13:819,0.9692,0.0454,-0.2408,0.997
18:19:13:821,0.9670,0.0454,-0.2406,0.995
18:19:13:823,0.9653,0.0457,-0.2403,0.993
18:19:13:825,0.9640,0.0459,-0.2396,0.992
18:19:13:827,0.9623,0.0464,-0.2394,0.990
18:19:13:831,0.9616,0.0464,-0.2399,0.990
18:19:13:833,0.9618,0.0469,-0.2396,0.990
18:19:13:834,0.9611,0.0479,-0.2394,0.989
18:19:13:835,0.9599,0.0479,-0.2399,0.988
18:19:13:838,0.9591,0.0472,-0.2399,0.987
18:19:13:839,0.9596,0.0474,-0.2394,0.988
18:19:13:842,0.9599,0.0484,-0.2391,0.988
18:19:13:843,0.9613,0.0489,-0.2391,0.990
18:19:13:846,0.9613,0.0484,-0.2391,0.990
18:19:13:847,0.9606,0.0484,-0.2396,0.989
18:19:13:850,0.9606,0.0486,-0.2399,0.989
18:19:13:852,0.9609,0.0474,-0.2406,0.989
18:19:13:854,0.9611,0.0467,-0.2406,0.989
18:19:13:855,0.9618,0.0469,-0.2396,0.990
18:19:13:858,0.9618,0.0462,-0.2386,0.990
18:19:13:859,0.9621,0.0454,-0.2381,0.990
18:19:13:861,0.9628,0.0447,-0.2381,0.990
18:19:13:864,0.9643,0.0442,-0.2381,0.992
18:19:13:866,0.9640,0.0437,-0.2384,0.992
18:19:13:868,0.9638,0.0437,-0.2381,0.991
18:19:13:869,0.9643,0.0430,-0.2381,0.992
18:19:13:871,0.9650,0.0423,-0.2389,0.992
18:19:13:873,0.9655,0.0420,-0.2386,0.993
18:19:13:876,0.9657,0.0410,-0.2384,0.993
18:19:13:878,0.9670,0.0410,-0.2389,0.994
18:19:13:879,0.9672,0.0410,-0.2389,0.994
18:19:13:887,0.9682,0.0413,-0.2391,0.995
18:19:13:890,0.9697,0.0408,-0.2403,0.997
18:19:13:892,0.9701,0.0406,-0.2416,0.998
18:19:13:893,0.9706,0.0408,-0.2418,0.998
18:19:13:896,0.9709,0.0410,-0.2425,0.999
18:19:13:898,0.9711,0.0406,-0.2445,0.999
18:19:13:899,0.9714,0.0406,-0.2462,1.000
18:19:13:901,0.9716,0.0408,-0.2472,1.001
18:19:13:902,0.9721,0.0420,-0.2479,1.001
18:19:13:903,0.9731,0.0425,-0.2484,1.002
18:19:13:905,0.9733,0.0430,-0.2474,1.002
18:19:13:906,0.9740,0.0430,-0.2469,1.003
18:19:13:907,0.9745,0.0432,-0.2469,1.004
18:19:13:908,0.9748,0.0430,-0.2467,1.004
18:19:13:909,0.9748,0.0428,-0.2457,1.003
18:19:13:912,0.9745,0.0430,-0.2465,1.003
18:19:13:915,0.9743,0.0430,-0.2479,1.004
18:19:13:916,0.9748,0.0423,-0.2496,1.004
18:19:13:918,0.9740,0.0425,-0.2508,1.004
18:19:13:919,0.9731,0.0413,-0.2511,1.003
18:19:13:922,0.9731,0.0406,-0.2523,1.003
18:19:13:923,0.9728,0.0406,-0.2533,1.003
18:19:13:925,0.9731,0.0406,-0.2530,1.003
18:19:13:927,0.9731,0.0401,-0.2523,1.003
18:19:13:930,0.9726,0.0396,-0.2518,1.002
18:19:13:934,0.9716,0.0386,-0.2513,1.001
18:19:13:935,0.9711,0.0381,-0.2506,1.001
18:19:13:936,0.9711,0.0371,-0.2491,1.000
18:19:13:937,0.9709,0.0366,-0.2477,1.000
18:19:13:939,0.9706,0.0364,-0.2469,0.999
18:19:13:941,0.9709,0.0362,-0.2460,0.999
18:19:13:943,0.9714,0.0354,-0.2447,0.999
18:19:13:945,0.9716,0.0344,-0.2428,0.999
18:19:13:951,0.9719,0.0332,-0.2423,0.999
18:19:13:952,0.9716,0.0327,-0.2423,0.999
18:19:13:953,0.9706,0.0335,-0.2416,0.998
18:19:13:954,0.9704,0.0337,-0.2411,0.997
18:19:13:955,0.9706,0.0337,-0.2411,0.998
18:19:13:958,0.9706,0.0340,-0.2418,0.998
18:19:13:960,0.9704,0.0340,-0.2433,0.998
18:19:13:962,0.9706,0.0327,-0.2443,0.998
18:19:13:963,0.9711,0.0320,-0.2445,0.999
18:19:13:969,0.9709,0.0327,-0.2440,0.998
18:19:13:971,0.9699,0.0335,-0.2430,0.997
18:19:13:972,0.9692,0.0332,-0.2423,0.996
18:19:13:973,0.9689,0.0332,-0.2413,0.996
18:19:13:974,0.9689,0.0332,-0.2396,0.996
18:19:13:975,0.9679,0.0330,-0.2389,0.994
18:19:13:977,0.9670,0.0335,-0.2389,0.994
18:19:13:979,0.9675,0.0340,-0.2389,0.994
18:19:13:989,0.9682,0.0344,-0.2391,0.995
18:19:13:991,0.9684,0.0354,-0.2394,0.995
18:19:13:992,0.9689,0.0359,-0.2391,0.996
18:19:13:992,0.9689,0.0366,-0.2391,0.996
18:19:13:993,0.9697,0.0374,-0.2396,0.997
18:19:13:994,0.9704,0.0376,-0.2411,0.998
18:19:13:994,0.9701,0.0384,-0.2421,0.998
18:19:13:995,0.9701,0.0403,-0.2418,0.998
18:19:13:999,0.9711,0.0418,-0.2423,0.999
18:19:14:001,0.9728,0.0418,-0.2435,1.001
18:19:14:002,0.9733,0.0413,-0.2447,1.002
18:19:14:003,0.9738,0.0425,-0.2450,1.002
18:19:14:007,0.9743,0.0428,-0.2455,1.003
18:19:14:008,0.9750,0.0442,-0.2462,1.004
18:19:14:009,0.9753,0.0450,-0.2474,1.005
18:19:14:012,0.9750,0.0452,-0.2484,1.005
18:19:14:013,0.9755,0.0454,-0.2482,1.005
18:19:14:017,0.9755,0.0452,-0.2482,1.005
18:19:14:019,0.9745,0.0452,-0.2486,1.004
18:19:14:020,0.9733,0.0452,-0.2489,1.003
18:19:14:021,0.9728,0.0450,-0.2501,1.003
18:19:14:023,0.9723,0.0447,-0.2516,1.003
18:19:14:025,0.9709,0.0452,-0.2526,1.002
18:19:14:027,0.9694,0.0450,-0.2535,1.000
18:19:14:029,0.9675,0.0445,-0.2533,0.998
18:19:14:032,0.9670,0.0440,-0.2526,0.998
18:19:14:033,0.9667,0.0435,-0.2521,0.997
18:19:14:035,0.9665,0.0435,-0.2526,0.997
18:19:14:037,0.9655,0.0432,-0.2521,0.996
18:19:14:039,0.9643,0.0418,-0.2511,0.994
18:19:14:041,0.9631,0.0406,-0.2491,0.993
18:19:14:043,0.9628,0.0393,-0.2474,0.992
18:19:14:045,0.9621,0.0381,-0.2462,0.991
18:19:14:049,0.9613,0.0381,-0.2452,0.990
18:19:14:051,0.9609,0.0379,-0.2452,0.989
18:19:14:053,0.9601,0.0374,-0.2460,0.989
18:19:14:054,0.9594,0.0371,-0.2462,0.988
18:19:14:055,0.9596,0.0369,-0.2460,0.988
18:19:14:057,0.9601,0.0366,-0.2465,0.989
18:19:14:059,0.9604,0.0369,-0.2472,0.989
18:19:14:061,0.9604,0.0379,-0.2474,0.989
18:19:14:064,0.9599,0.0386,-0.2474,0.989
18:19:14:065,0.9599,0.0393,-0.2474,0.989
18:19:14:071,0.9611,0.0401,-0.2469,0.990
18:19:14:073,0.9628,0.0403,-0.2469,0.992
18:19:14:074,0.9635,0.0410,-0.2467,0.993
18:19:14:076,0.9643,0.0428,-0.2460,0.993
18:19:14:078,0.9643,0.0440,-0.2452,0.993
18:19:14:080,0.9643,0.0445,-0.2438,0.993
18:19:14:082,0.9650,0.0450,-0.2430,0.994
18:19:14:083,0.9657,0.0459,-0.2428,0.994
18:19:14:084,0.9653,0.0467,-0.2418,0.994
18:19:14:092,0.9655,0.0479,-0.2413,0.994
18:19:14:094,0.9665,0.0491,-0.2411,0.995
18:19:14:095,0.9672,0.0491,-0.2403,0.996
18:19:14:097,0.9670,0.0491,-0.2394,0.995
18:19:14:098,0.9670,0.0501,-0.2399,0.995
18:19:14:099,0.9675,0.0515,-0.2399,0.996
18:19:14:100,0.9672,0.0520,-0.2396,0.996
18:19:14:101,0.9675,0.0525,-0.2391,0.996
18:19:14:105,0.9684,0.0535,-0.2384,0.997
18:19:14:107,0.9692,0.0535,-0.2389,0.998
18:19:14:108,0.9697,0.0535,-0.2394,0.998
18:19:14:109,0.9699,0.0537,-0.2399,0.999
18:19:14:110,0.9697,0.0545,-0.2406,0.999
18:19:14:111,0.9699,0.0550,-0.2416,0.999
18:19:14:113,0.9697,0.0545,-0.2428,0.999
18:19:14:117,0.9687,0.0542,-0.2440,0.998
18:19:14:119,0.9677,0.0537,-0.2452,0.998
18:19:14:120,0.9667,0.0535,-0.2462,0.997
18:19:14:121,0.9657,0.0537,-0.2465,0.996
18:19:14:123,0.9653,0.0540,-0.2465,0.996
18:19:14:125,0.9650,0.0542,-0.2465,0.995
18:19:14:127,0.9655,0.0537,-0.2465,0.996
18:19:14:129,0.9662,0.0525,-0.2467,0.996
18:19:14:132,0.9672,0.0511,-0.2460,0.997
18:19:14:134,0.9677,0.0501,-0.2460,0.997
18:19:14:135,0.9677,0.0498,-0.2474,0.998
18:19:14:137,0.9672,0.0491,-0.2477,0.997
18:19:14:139,0.9667,0.0484,-0.2486,0.997
18:19:14:142,0.9667,0.0484,-0.2484,0.997
18:19:14:144,0.9662,0.0481,-0.2482,0.996
18:19:14:145,0.9662,0.0479,-0.2482,0.996
18:19:14:147,0.9677,0.0474,-0.2474,0.997
18:19:14:151,0.9697,0.0467,-0.2469,0.999
18:19:14:153,0.9709,0.0464,-0.2474,1.000
18:19:14:154,0.9714,0.0459,-0.2486,1.001
18:19:14:155,0.9716,0.0462,-0.2486,1.001
18:19:14:157,0.9711,0.0457,-0.2484,1.001
18:19:14:159,0.9692,0.0445,-0.2482,0.999
18:19:14:161,0.9684,0.0440,-0.2479,0.998
18:19:14:163,0.9679,0.0442,-0.2482,0.998
18:19:14:167,0.9672,0.0442,-0.2479,0.997
18:19:14:169,0.9670,0.0440,-0.2474,0.996
18:19:14:171,0.9684,0.0435,-0.2474,0.998
18:19:14:172,0.9692,0.0435,-0.2474,0.999
18:19:14:173,0.9687,0.0440,-0.2477,0.998
18:19:14:176,0.9682,0.0440,-0.2477,0.998
18:19:14:177,0.9682,0.0432,-0.2477,0.998
18:19:14:179,0.9682,0.0432,-0.2472,0.997
18:19:14:186,0.9682,0.0437,-0.2472,0.998
18:19:14:188,0.9677,0.0445,-0.2482,0.997
18:19:14:189,0.9667,0.0442,-0.2482,0.996
18:19:14:190,0.9650,0.0452,-0.2474,0.995
18:19:14:191,0.9645,0.0452,-0.2474,0.994
18:19:14:192,0.9655,0.0452,-0.2479,0.995
18:19:14:193,0.9660,0.0450,-0.2477,0.996
18:19:14:195,0.9665,0.0450,-0.2465,0.996
18:19:14:197,0.9657,0.0445,-0.2452,0.995
18:19:14:199,0.9650,0.0435,-0.2450,0.994
18:19:14:206,0.9643,0.0437,-0.2445,0.993
18:19:14:208,0.9643,0.0440,-0.2428,0.993
18:19:14:209,0.9648,0.0437,-0.2425,0.993
18:19:14:210,0.9650,0.0437,-0.2438,0.994
18:19:14:211,0.9655,0.0442,-0.2440,0.994
18:19:14:212,0.9657,0.0445,-0.2445,0.995
18:19:14:213,0.9655,0.0447,-0.2452,0.995
18:19:14:216,0.9650,0.0452,-0.2465,0.994
18:19:14:218,0.9657,0.0459,-0.2482,0.996
18:19:14:219,0.9665,0.0462,-0.2489,0.996
18:19:14:221,0.9665,0.0464,-0.2499,0.997
18:19:14:224,0.9653,0.0469,-0.2508,0.996
18:19:14:225,0.9645,0.0474,-0.2511,0.995
18:19:14:227,0.9650,0.0469,-0.2511,0.996
18:19:14:228,0.9657,0.0462,-0.2516,0.996
18:19:14:232,0.9662,0.0454,-0.2528,0.997
18:19:14:234,0.9667,0.0457,-0.2521,0.997
18:19:14:235,0.9662,0.0462,-0.2508,0.997
18:19:14:237,0.9660,0.0459,-0.2496,0.996
18:19:14:239,0.9662,0.0454,-0.2496,0.996
18:19:14:241,0.9657,0.0445,-0.2496,0.996
18:19:14:242,0.9650,0.0440,-0.2484,0.995
18:19:14:244,0.9650,0.0437,-0.2469,0.994
18:19:14:246,0.9650,0.0430,-0.2462,0.994
18:19:14:249,0.9657,0.0425,-0.2455,0.995
18:19:14:251,0.9657,0.0428,-0.2460,0.995
18:19:14:253,0.9660,0.0430,-0.2465,0.995
18:19:14:255,0.9660,0.0432,-0.2462,0.995
18:19:14:257,0.9660,0.0442,-0.2465,0.995
18:19:14:259,0.9657,0.0445,-0.2469,0.995
18:19:14:260,0.9660,0.0440,-0.2477,0.996
18:19:14:262,0.9665,0.0440,-0.2484,0.996
18:19:14:266,0.9672,0.0435,-0.2484,0.997
18:19:14:268,0.9677,0.0437,-0.2484,0.997
18:19:14:269,0.9675,0.0442,-0.2496,0.997
18:19:14:271,0.9677,0.0454,-0.2501,0.998
18:19:14:273,0.9682,0.0467,-0.2501,0.998
18:19:14:274,0.9682,0.0479,-0.2494,0.998
18:19:14:277,0.9684,0.0484,-0.2486,0.999
18:19:14:279,0.9687,0.0474,-0.2486,0.999
18:19:14:281,0.9684,0.0474,-0.2491,0.999
18:19:14:283,0.9679,0.0479,-0.2489,0.998
18:19:14:288,0.9682,0.0476,-0.2486,0.998
18:19:14:289,0.9679,0.0481,-0.2484,0.998
18:19:14:291,0.9679,0.0479,-0.2482,0.998
18:19:14:292,0.9684,0.0481,-0.2479,0.998
18:19:14:293,0.9684,0.0474,-0.2477,0.998
18:19:14:295,0.9679,0.0474,-0.2465,0.997
18:19:14:297,0.9672,0.0469,-0.2457,0.997
18:19:14:303,0.9670,0.0464,-0.2452,0.996
18:19:14:304,0.9665,0.0467,-0.2452,0.996
18:19:14:305,0.9662,0.0476,-0.2447,0.995
18:19:14:306,0.9653,0.0481,-0.2447,0.995
18:19:14:307,0.9645,0.0479,-0.2457,0.994
18:19:14:308,0.9643,0.0479,-0.2465,0.994
18:19:14:311,0.9643,0.0479,-0.2474,0.994
18:19:14:312,0.9645,0.0484,-0.2472,0.994
18:19:14:316,0.9640,0.0489,-0.2472,0.994
18:19:14:317,0.9638,0.0484,-0.2472,0.994
18:19:14:318,0.9638,0.0484,-0.2472,0.994
18:19:14:321,0.9635,0.0486,-0.2479,0.994
18:19:14:322,0.9635,0.0489,-0.2489,0.994
18:19:14:324,0.9633,0.0491,-0.2491,0.994
18:19:14:326,0.9633,0.0491,-0.2491,0.994
18:19:14:328,0.9633,0.0489,-0.2491,0.994
18:19:14:330,0.9631,0.0486,-0.2489,0.993
18:19:14:333,0.9633,0.0479,-0.2489,0.994
18:19:14:336,0.9633,0.0479,-0.2484,0.993
18:19:14:337,0.9626,0.0481,-0.2489,0.993
18:19:14:339,0.9618,0.0472,-0.2489,0.992
18:19:14:341,0.9623,0.0454,-0.2489,0.992
18:19:14:343,0.9631,0.0442,-0.2484,0.993
18:19:14:345,0.9635,0.0435,-0.2477,0.993
18:19:14:347,0.9635,0.0428,-0.2477,0.993
18:19:14:351,0.9640,0.0418,-0.2474,0.993
18:19:14:352,0.9653,0.0408,-0.2472,0.994
18:19:14:354,0.9662,0.0398,-0.2472,0.995
18:19:14:355,0.9662,0.0388,-0.2477,0.995
18:19:14:357,0.9667,0.0388,-0.2484,0.996
18:19:14:359,0.9672,0.0384,-0.2489,0.996
18:19:14:360,0.9670,0.0384,-0.2499,0.996
18:19:14:363,0.9667,0.0388,-0.2504,0.996
18:19:14:365,0.9675,0.0391,-0.2508,0.997
18:19:14:372,0.9677,0.0388,-0.2516,0.998
18:19:14:373,0.9675,0.0393,-0.2523,0.998
18:19:14:375,0.9675,0.0401,-0.2523,0.998
18:19:14:375,0.9675,0.0403,-0.2521,0.998
18:19:14:376,0.9670,0.0396,-0.2513,0.997
18:19:14:377,0.9665,0.0398,-0.2526,0.997
18:19:14:379,0.9670,0.0406,-0.2530,0.997
18:19:14:381,0.9672,0.0403,-0.2533,0.998
18:19:14:395,0.9675,0.0398,-0.2528,0.998
18:19:14:397,0.9677,0.0403,-0.2523,0.998
18:19:14:398,0.9684,0.0406,-0.2526,0.999
18:19:14:399,0.9679,0.0406,-0.2523,0.998
18:19:14:400,0.9677,0.0410,-0.2526,0.998
18:19:14:400,0.9670,0.0413,-0.2528,0.997
18:19:14:401,0.9667,0.0403,-0.2516,0.997
18:19:14:402,0.9665,0.0393,-0.2506,0.996
18:19:14:403,0.9670,0.0398,-0.2501,0.997
18:19:14:404,0.9672,0.0398,-0.2504,0.997
18:19:14:405,0.9665,0.0401,-0.2501,0.996
18:19:14:406,0.9657,0.0406,-0.2496,0.995
18:19:14:406,0.9653,0.0415,-0.2491,0.995
18:19:14:409,0.9648,0.0420,-0.2489,0.994
18:19:14:411,0.9648,0.0413,-0.2489,0.994
18:19:14:412,0.9650,0.0401,-0.2489,0.995
18:19:14:415,0.9643,0.0406,-0.2484,0.994
18:19:14:418,0.9635,0.0410,-0.2469,0.993
18:19:14:420,0.9638,0.0423,-0.2462,0.993
18:19:14:421,0.9635,0.0428,-0.2465,0.993
18:19:14:423,0.9640,0.0425,-0.2465,0.993
18:19:14:425,0.9648,0.0420,-0.2467,0.994
18:19:14:427,0.9650,0.0418,-0.2479,0.994
18:19:14:428,0.9648,0.0420,-0.2486,0.994
18:19:14:430,0.9655,0.0420,-0.2489,0.995
18:19:14:434,0.9667,0.0415,-0.2489,0.996
18:19:14:436,0.9670,0.0423,-0.2486,0.997
18:19:14:438,0.9657,0.0435,-0.2499,0.996
18:19:14:439,0.9655,0.0432,-0.2504,0.996
18:19:14:440,0.9657,0.0428,-0.2504,0.996
18:19:14:443,0.9655,0.0428,-0.2506,0.996
18:19:14:444,0.9653,0.0430,-0.2508,0.995
18:19:14:447,0.9645,0.0430,-0.2511,0.995
18:19:14:451,0.9648,0.0432,-0.2508,0.995
18:19:14:452,0.9653,0.0432,-0.2511,0.996
18:19:14:454,0.9648,0.0420,-0.2513,0.995
18:19:14:456,0.9643,0.0413,-0.2508,0.994
18:19:14:457,0.9643,0.0410,-0.2508,0.994
18:19:14:458,0.9650,0.0406,-0.2506,0.995
18:19:14:460,0.9660,0.0406,-0.2504,0.996
18:19:14:462,0.9660,0.0398,-0.2511,0.996
18:19:14:464,0.9648,0.0388,-0.2516,0.995
18:19:14:471,0.9645,0.0379,-0.2511,0.994
18:19:14:473,0.9643,0.0371,-0.2504,0.994
18:19:14:474,0.9645,0.0371,-0.2499,0.994
18:19:14:475,0.9650,0.0379,-0.2494,0.994
18:19:14:476,0.9655,0.0371,-0.2482,0.995
18:19:14:478,0.9660,0.0374,-0.2465,0.995
18:19:14:479,0.9655,0.0376,-0.2460,0.994
18:19:14:481,0.9657,0.0371,-0.2465,0.994
18:19:14:498,0.9662,0.0371,-0.2469,0.995
18:19:14:500,0.9665,0.0374,-0.2469,0.995
18:19:14:501,0.9662,0.0386,-0.2460,0.995
18:19:14:503,0.9660,0.0391,-0.2452,0.995
18:19:14:504,0.9657,0.0381,-0.2455,0.994
18:19:14:505,0.9665,0.0384,-0.2452,0.995
18:19:14:506,0.9667,0.0386,-0.2455,0.995
18:19:14:507,0.9667,0.0391,-0.2457,0.995
18:19:14:507,0.9672,0.0403,-0.2465,0.996
18:19:14:508,0.9682,0.0410,-0.2472,0.997
18:19:14:509,0.9694,0.0413,-0.2482,0.999
18:19:14:510,0.9699,0.0413,-0.2486,0.999
18:19:14:511,0.9706,0.0415,-0.2484,1.000
18:19:14:511,0.9706,0.0418,-0.2491,1.000
18:19:14:512,0.9701,0.0415,-0.2496,1.000
18:19:14:513,0.9701,0.0418,-0.2496,1.000
18:19:14:515,0.9701,0.0425,-0.2486,1.000
18:19:14:518,0.9692,0.0432,-0.2484,0.999
18:19:14:520,0.9689,0.0437,-0.2477,0.998
18:19:14:522,0.9694,0.0432,-0.2467,0.999
18:19:14:523,0.9697,0.0432,-0.2460,0.999
18:19:14:524,0.9692,0.0440,-0.2452,0.998
18:19:14:527,0.9679,0.0442,-0.2445,0.997
