time,gFx,gFy,gFz,0
22:24:14:198,0.9855,0.1175,0.0729,1.002
22:24:14:200,0.9843,0.1175,0.0729,1.001
22:24:14:201,0.9836,0.1175,0.0721,1.000
22:24:14:202,0.9841,0.1168,0.0719,1.000
22:24:14:204,0.9841,0.1160,0.0726,1.000
22:24:14:206,0.9843,0.1156,0.0719,1.000
22:24:14:208,0.9843,0.1153,0.0714,1.000
22:24:14:210,0.9841,0.1163,0.0716,1.000
22:24:14:212,0.9843,0.1168,0.0716,1.001
22:24:14:214,0.9843,0.1168,0.0716,1.001
22:24:14:217,0.9843,0.1168,0.0711,1.000
22:24:14:218,0.9846,0.1165,0.0709,1.001
22:24:14:220,0.9843,0.1173,0.0707,1.001
22:24:14:222,0.9848,0.1180,0.0702,1.001
22:24:14:224,0.9865,0.1180,0.0702,1.003
22:24:14:226,0.9863,0.1187,0.0707,1.003
22:24:14:231,0.9855,0.1187,0.0714,1.002
22:24:14:233,0.9865,0.1187,0.0719,1.003
22:24:14:234,0.9877,0.1187,0.0721,1.004
22:24:14:235,0.9877,0.1185,0.0731,1.004
22:24:14:236,0.9870,0.1187,0.0741,1.004
22:24:14:238,0.9865,0.1200,0.0751,1.004
22:24:14:240,0.9868,0.1204,0.0746,1.004
22:24:14:242,0.9872,0.1202,0.0751,1.004
22:24:14:245,0.9875,0.1204,0.0768,1.005
22:24:14:246,0.9875,0.1209,0.0777,1.005
22:24:14:249,0.9872,0.1209,0.0780,1.005
22:24:14:251,0.9870,0.1209,0.0780,1.004
22:24:14:253,0.9872,0.1207,0.0782,1.005
22:24:14:254,0.9870,0.1212,0.0795,1.005
22:24:14:256,0.9860,0.1219,0.0795,1.004
22:24:14:258,0.9858,0.1214,0.0795,1.003
22:24:14:259,0.9858,0.1212,0.0799,1.003
22:24:14:261,0.9855,0.1214,0.0802,1.003
22:24:14:268,0.9853,0.1222,0.0799,1.003
22:24:14:270,0.9858,0.1224,0.0795,1.004
22:24:14:271,0.9860,0.1229,0.0797,1.004
22:24:14:272,0.9858,0.1229,0.0797,1.004
22:24:14:274,0.9860,0.1226,0.0795,1.004
22:24:14:275,0.9868,0.1226,0.0782,1.005
22:24:14:276,0.9868,0.1224,0.0782,1.004
22:24:14:278,0.9868,0.1222,0.0782,1.004
22:24:14:288,0.9875,0.1226,0.0777,1.005
22:24:14:290,0.9875,0.1236,0.0765,1.005
22:24:14:291,0.9872,0.1229,0.0751,1.005
22:24:14:292,0.9872,0.1222,0.0746,1.005
22:24:14:295,0.9877,0.1224,0.0751,1.005
22:24:14:297,0.9880,0.1229,0.0746,1.005
22:24:14:298,0.9885,0.1224,0.0733,1.006
22:24:14:299,0.9887,0.1219,0.0721,1.006
22:24:14:300,0.9885,0.1217,0.0729,1.006
22:24:14:301,0.9882,0.1217,0.0738,1.005
22:24:14:303,0.9885,0.1212,0.0733,1.005
22:24:14:304,0.9890,0.1202,0.0726,1.006
22:24:14:305,0.9887,0.1195,0.0721,1.005
22:24:14:306,0.9885,0.1195,0.0721,1.005
22:24:14:309,0.9887,0.1197,0.0721,1.005
22:24:14:310,0.9887,0.1195,0.0714,1.005
22:24:14:312,0.9885,0.1182,0.0711,1.005
22:24:14:317,0.9887,0.1173,0.0714,1.005
22:24:14:319,0.9885,0.1165,0.0714,1.005
22:24:14:320,0.9880,0.1156,0.0721,1.004
22:24:14:321,0.9870,0.1153,0.0716,1.003
22:24:14:322,0.9872,0.1146,0.0709,1.003
22:24:14:325,0.9870,0.1138,0.0709,1.003
22:24:14:326,0.9870,0.1134,0.0714,1.003
22:24:14:328,0.9870,0.1138,0.0711,1.003
22:24:14:330,0.9868,0.1131,0.0711,1.002
22:24:14:332,0.9858,0.1119,0.0707,1.001
22:24:14:334,0.9848,0.1116,0.0702,1.000
22:24:14:336,0.9843,0.1116,0.0699,1.000
22:24:14:338,0.9843,0.1116,0.0702,1.000
22:24:14:339,0.9841,0.1114,0.0702,0.999
22:24:14:341,0.9836,0.1116,0.0699,0.999
22:24:14:343,0.9841,0.1119,0.0702,0.999
22:24:14:345,0.9848,0.1116,0.0699,1.000
22:24:14:348,0.9848,0.1116,0.0704,1.000
22:24:14:350,0.9841,0.1121,0.0704,0.999
22:24:14:352,0.9841,0.1121,0.0704,0.999
22:24:14:355,0.9838,0.1116,0.0709,0.999
22:24:14:356,0.9841,0.1119,0.0707,0.999
22:24:14:358,0.9846,0.1129,0.0714,1.000
22:24:14:360,0.9848,0.1131,0.0709,1.000
22:24:14:361,0.9850,0.1134,0.0707,1.001
22:24:14:366,0.9858,0.1136,0.0702,1.001
22:24:14:368,0.9860,0.1138,0.0709,1.002
22:24:14:369,0.9865,0.1146,0.0719,1.002
22:24:14:370,0.9860,0.1156,0.0716,1.002
22:24:14:372,0.9863,0.1158,0.0714,1.002
22:24:14:374,0.9868,0.1158,0.0719,1.003
22:24:14:376,0.9870,0.1160,0.0726,1.003
22:24:14:377,0.9868,0.1168,0.0733,1.003
22:24:14:379,0.9875,0.1170,0.0741,1.004
22:24:14:393,0.9885,0.1175,0.0743,1.005
22:24:14:395,0.9894,0.1180,0.0748,1.006
22:24:14:397,0.9897,0.1187,0.0755,1.006
22:24:14:398,0.9892,0.1195,0.0760,1.006
22:24:14:399,0.9887,0.1192,0.0760,1.006
22:24:14:400,0.9890,0.1195,0.0765,1.006
22:24:14:401,0.9902,0.1204,0.0760,1.007
22:24:14:401,0.9912,0.1212,0.0755,1.008
22:24:14:402,0.9909,0.1212,0.0760,1.008
22:24:14:403,0.9907,0.1212,0.0760,1.008
22:24:14:403,0.9904,0.1212,0.0758,1.008
22:24:14:404,0.9909,0.1212,0.0760,1.008
22:24:14:405,0.9914,0.1217,0.0770,1.009
22:24:14:407,0.9914,0.1219,0.0768,1.009
22:24:14:409,0.9914,0.1219,0.0770,1.009
22:24:14:411,0.9919,0.1217,0.0768,1.009
22:24:14:415,0.9914,0.1212,0.0768,1.009
22:24:14:416,0.9912,0.1214,0.0770,1.008
22:24:14:418,0.9907,0.1222,0.0768,1.008
22:24:14:419,0.9904,0.1224,0.0763,1.008
22:24:14:421,0.9902,0.1226,0.0758,1.008
22:24:14:423,0.9909,0.1224,0.0753,1.008
22:24:14:425,0.9912,0.1217,0.0753,1.008
22:24:14:427,0.9909,0.1217,0.0753,1.008
22:24:14:429,0.9902,0.1222,0.0755,1.008
22:24:14:432,0.9899,0.1226,0.0753,1.007
22:24:14:435,0.9892,0.1229,0.0743,1.007
22:24:14:436,0.9887,0.1231,0.0743,1.006
22:24:14:438,0.9885,0.1231,0.0748,1.006
22:24:14:439,0.9882,0.1222,0.0758,1.006
22:24:14:442,0.9875,0.1217,0.0760,1.005
22:24:14:444,0.9868,0.1229,0.0758,1.004
22:24:14:448,0.9855,0.1236,0.0751,1.003
22:24:14:450,0.9846,0.1229,0.0748,1.002
22:24:14:451,0.9838,0.1219,0.0743,1.001
22:24:14:452,0.9841,0.1217,0.0738,1.001
22:24:14:453,0.9846,0.1222,0.0738,1.002
22:24:14:456,0.9841,0.1222,0.0743,1.001
22:24:14:457,0.9833,0.1219,0.0746,1.001
22:24:14:459,0.9831,0.1212,0.0748,1.000
22:24:14:461,0.9828,0.1212,0.0738,1.000
22:24:14:463,0.9819,0.1209,0.0726,0.999
22:24:14:470,0.9811,0.1212,0.0731,0.998
22:24:14:471,0.9814,0.1217,0.0731,0.999
22:24:14:473,0.9819,0.1214,0.0736,0.999
22:24:14:474,0.9824,0.1214,0.0743,1.000
22:24:14:476,0.9826,0.1212,0.0741,1.000
22:24:14:477,0.9826,0.1204,0.0736,1.000
22:24:14:478,0.9828,0.1204,0.0738,1.000
22:24:14:479,0.9836,0.1212,0.0731,1.001
22:24:14:488,0.9836,0.1214,0.0729,1.001
22:24:14:490,0.9841,0.1217,0.0729,1.001
22:24:14:491,0.9850,0.1212,0.0726,1.002
22:24:14:492,0.9853,0.1209,0.0724,1.002
22:24:14:492,0.9850,0.1204,0.0726,1.002
22:24:14:493,0.9850,0.1204,0.0726,1.002
22:24:14:495,0.9855,0.1207,0.0719,1.002
22:24:14:496,0.9863,0.1204,0.0709,1.003
22:24:14:497,0.9868,0.1204,0.0707,1.003
22:24:14:501,0.9868,0.1202,0.0711,1.003
22:24:14:502,0.9863,0.1204,0.0711,1.003
22:24:14:503,0.9868,0.1209,0.0716,1.004
22:24:14:505,0.9885,0.1204,0.0709,1.005
22:24:14:507,0.9890,0.1200,0.0714,1.006
22:24:14:509,0.9890,0.1204,0.0719,1.006
22:24:14:511,0.9892,0.1207,0.0716,1.006
22:24:14:516,0.9892,0.1204,0.0714,1.006
22:24:14:517,0.9894,0.1207,0.0711,1.006
22:24:14:518,0.9892,0.1209,0.0714,1.006
22:24:14:520,0.9897,0.1212,0.0711,1.006
22:24:14:521,0.9894,0.1217,0.0709,1.006
22:24:14:524,0.9892,0.1219,0.0716,1.006
22:24:14:525,0.9892,0.1217,0.0726,1.006
22:24:14:527,0.9892,0.1212,0.0726,1.006
22:24:14:529,0.9890,0.1214,0.0729,1.006
22:24:14:532,0.9885,0.1217,0.0726,1.005
22:24:14:533,0.9880,0.1217,0.0729,1.005
22:24:14:536,0.9875,0.1217,0.0731,1.005
22:24:14:537,0.9877,0.1214,0.0724,1.005
22:24:14:539,0.9880,0.1212,0.0726,1.005
22:24:14:542,0.9877,0.1217,0.0731,1.005
22:24:14:543,0.9887,0.1219,0.0733,1.006
22:24:14:545,0.9894,0.1217,0.0738,1.007
22:24:14:547,0.9909,0.1219,0.0741,1.008
22:24:14:550,0.9926,0.1222,0.0748,1.010
22:24:14:552,0.9936,0.1217,0.0746,1.011
22:24:14:553,0.9943,0.1214,0.0741,1.011
22:24:14:555,0.9946,0.1214,0.0743,1.012
22:24:14:557,0.9929,0.1217,0.0748,1.010
22:24:14:559,0.9912,0.1214,0.0743,1.008
22:24:14:561,0.9902,0.1217,0.0733,1.007
22:24:14:563,0.9899,0.1219,0.0726,1.007
22:24:14:569,0.9887,0.1224,0.0724,1.006
22:24:14:571,0.9877,0.1234,0.0724,1.005
22:24:14:573,0.9875,0.1234,0.0724,1.005
22:24:14:574,0.9872,0.1226,0.0726,1.004
22:24:14:577,0.9875,0.1217,0.0726,1.005
22:24:14:578,0.9872,0.1209,0.0724,1.004
22:24:14:579,0.9860,0.1209,0.0714,1.003
22:24:14:580,0.9843,0.1207,0.0709,1.001
22:24:14:593,0.9836,0.1197,0.0711,1.000
22:24:14:595,0.9826,0.1185,0.0702,0.999
22:24:14:596,0.9824,0.1180,0.0687,0.999
22:24:14:597,0.9824,0.1182,0.0680,0.999
22:24:14:598,0.9824,0.1180,0.0689,0.999
22:24:14:599,0.9821,0.1178,0.0702,0.998
22:24:14:600,0.9824,0.1182,0.0707,0.999
22:24:14:601,0.9831,0.1187,0.0699,0.999
22:24:14:602,0.9841,0.1187,0.0697,1.000
22:24:14:604,0.9841,0.1185,0.0692,1.000
22:24:14:606,0.9841,0.1187,0.0692,1.000
22:24:14:606,0.9848,0.1192,0.0699,1.001
22:24:14:607,0.9868,0.1195,0.0709,1.003
22:24:14:610,0.9885,0.1195,0.0719,1.005
22:24:14:611,0.9899,0.1192,0.0714,1.006
22:24:14:612,0.9914,0.1192,0.0711,1.008
22:24:14:614,0.9921,0.1190,0.0724,1.009
22:24:14:615,0.9926,0.1182,0.0733,1.009
22:24:14:619,0.9931,0.1175,0.0738,1.009
22:24:14:621,0.9929,0.1168,0.0733,1.009
22:24:14:622,0.9921,0.1165,0.0738,1.008
22:24:14:623,0.9916,0.1158,0.0736,1.008
22:24:14:625,0.9907,0.1153,0.0724,1.007
22:24:14:627,0.9902,0.1138,0.0719,1.006
22:24:14:629,0.9892,0.1131,0.0714,1.005
22:24:14:633,0.9890,0.1134,0.0711,1.004
22:24:14:635,0.9899,0.1138,0.0709,1.005
22:24:14:636,0.9902,0.1136,0.0689,1.006
22:24:14:637,0.9904,0.1136,0.0670,1.006
22:24:14:639,0.9897,0.1136,0.0675,1.005
22:24:14:641,0.9892,0.1138,0.0682,1.005
22:24:14:643,0.9887,0.1138,0.0675,1.004
22:24:14:646,0.9892,0.1134,0.0660,1.004
22:24:14:647,0.9904,0.1134,0.0643,1.005
22:24:14:650,0.9904,0.1131,0.0641,1.005
22:24:14:651,0.9890,0.1131,0.0646,1.004
22:24:14:653,0.9885,0.1136,0.0648,1.003
22:24:14:657,0.9897,0.1146,0.0641,1.005
22:24:14:658,0.9894,0.1146,0.0641,1.005
22:24:14:659,0.9887,0.1143,0.0641,1.004
22:24:14:661,0.9894,0.1136,0.0641,1.004
22:24:14:663,0.9902,0.1136,0.0641,1.005
22:24:14:670,0.9902,0.1141,0.0638,1.005
22:24:14:671,0.9904,0.1143,0.0648,1.006
22:24:14:672,0.9904,0.1136,0.0655,1.005
22:24:14:673,0.9907,0.1131,0.0653,1.006
22:24:14:674,0.9909,0.1134,0.0655,1.006
22:24:14:675,0.9902,0.1134,0.0658,1.005
22:24:14:677,0.9887,0.1126,0.0663,1.004
22:24:14:679,0.9885,0.1131,0.0665,1.004
22:24:14:681,0.9880,0.1134,0.0663,1.003
22:24:14:691,0.9872,0.1136,0.0663,1.002
22:24:14:693,0.9872,0.1143,0.0668,1.003
22:24:14:694,0.9875,0.1138,0.0663,1.003
22:24:14:695,0.9870,0.1134,0.0653,1.002
22:24:14:696,0.9868,0.1136,0.0650,1.002
22:24:14:697,0.9868,0.1131,0.0655,1.002
22:24:14:698,0.9863,0.1121,0.0665,1.001
22:24:14:700,0.9863,0.1116,0.0665,1.001
22:24:14:701,0.9865,0.1112,0.0658,1.001
22:24:14:702,0.9868,0.1104,0.0648,1.001
22:24:14:705,0.9863,0.1107,0.0638,1.001
22:24:14:707,0.9863,0.1114,0.0638,1.001
22:24:14:708,0.9870,0.1109,0.0638,1.002
22:24:14:709,0.9875,0.1104,0.0646,1.002
22:24:14:710,0.9880,0.1102,0.0643,1.002
22:24:14:712,0.9885,0.1107,0.0636,1.003
22:24:14:714,0.9894,0.1107,0.0638,1.004
22:24:14:717,0.9899,0.1109,0.0646,1.004
22:24:14:718,0.9897,0.1109,0.0641,1.004
22:24:14:721,0.9894,0.1114,0.0636,1.004
22:24:14:722,0.9897,0.1121,0.0638,1.004
22:24:14:725,0.9897,0.1119,0.0641,1.004
22:24:14:726,0.9897,0.1116,0.0636,1.004
22:24:14:728,0.9904,0.1124,0.0641,1.005
22:24:14:730,0.9912,0.1131,0.0648,1.006
22:24:14:733,0.9904,0.1138,0.0655,1.006
22:24:14:735,0.9897,0.1141,0.0668,1.005
22:24:14:737,0.9899,0.1136,0.0670,1.005
22:24:14:738,0.9904,0.1141,0.0675,1.006
22:24:14:740,0.9904,0.1153,0.0682,1.006
22:24:14:743,0.9904,0.1163,0.0689,1.006
22:24:14:744,0.9914,0.1175,0.0692,1.007
22:24:14:746,0.9926,0.1185,0.0692,1.009
22:24:14:750,0.9926,0.1187,0.0697,1.009
22:24:14:751,0.9916,0.1190,0.0704,1.008
22:24:14:753,0.9909,0.1192,0.0709,1.007
22:24:14:754,0.9914,0.1200,0.0716,1.008
22:24:14:756,0.9914,0.1207,0.0724,1.008
22:24:14:758,0.9909,0.1217,0.0724,1.008
22:24:14:760,0.9914,0.1217,0.0724,1.008
22:24:14:763,0.9919,0.1212,0.0731,1.009
22:24:14:764,0.9916,0.1209,0.0738,1.009
22:24:14:770,0.9909,0.1202,0.0738,1.008
22:24:14:772,0.9912,0.1197,0.0736,1.008
22:24:14:773,0.9919,0.1197,0.0738,1.009
22:24:14:774,0.9912,0.1192,0.0738,1.008
22:24:14:775,0.9909,0.1180,0.0733,1.007
22:24:14:776,0.9907,0.1182,0.0736,1.007
22:24:14:779,0.9904,0.1190,0.0738,1.007
22:24:14:781,0.9907,0.1182,0.0736,1.007
22:24:14:785,0.9904,0.1182,0.0731,1.007
22:24:14:787,0.9897,0.1180,0.0716,1.006
22:24:14:787,0.9897,0.1180,0.0709,1.006
22:24:14:788,0.9897,0.1190,0.0702,1.006
22:24:14:790,0.9897,0.1182,0.0689,1.006
22:24:14:793,0.9897,0.1170,0.0675,1.005
22:24:14:794,0.9904,0.1168,0.0670,1.006
22:24:14:797,0.9904,0.1168,0.0663,1.006
22:24:14:800,0.9897,0.1168,0.0660,1.005
22:24:14:801,0.9897,0.1173,0.0660,1.005
22:24:14:802,0.9897,0.1173,0.0653,1.005
22:24:14:804,0.9890,0.1168,0.0650,1.005
22:24:14:806,0.9877,0.1168,0.0658,1.003
22:24:14:808,0.9872,0.1173,0.0660,1.003
22:24:14:810,0.9872,0.1170,0.0663,1.003
22:24:14:812,0.9870,0.1168,0.0670,1.003
22:24:14:815,0.9865,0.1165,0.0677,1.002
22:24:14:817,0.9868,0.1168,0.0680,1.003
22:24:14:819,0.9868,0.1178,0.0682,1.003
22:24:14:820,0.9870,0.1175,0.0682,1.003
22:24:14:822,0.9875,0.1170,0.0687,1.003
22:24:14:824,0.9875,0.1165,0.0685,1.003
22:24:14:826,0.9875,0.1165,0.0687,1.003
22:24:14:828,0.9875,0.1160,0.0680,1.003
22:24:14:830,0.9865,0.1153,0.0672,1.002
22:24:14:833,0.9853,0.1138,0.0680,1.001
22:24:14:834,0.9850,0.1136,0.0687,1.000
22:24:14:837,0.9848,0.1146,0.0680,1.000
22:24:14:838,0.9853,0.1151,0.0672,1.001
22:24:14:840,0.9855,0.1146,0.0670,1.001
22:24:14:844,0.9853,0.1138,0.0668,1.001
22:24:14:845,0.9853,0.1136,0.0665,1.001
22:24:14:846,0.9860,0.1131,0.0663,1.001
22:24:14:848,0.9872,0.1136,0.0668,1.002
22:24:14:851,0.9877,0.1141,0.0680,1.003
22:24:14:852,0.9877,0.1143,0.0675,1.003
22:24:14:854,0.9882,0.1143,0.0665,1.004
22:24:14:857,0.9880,0.1143,0.0660,1.003
22:24:14:858,0.9882,0.1143,0.0670,1.004
22:24:14:861,0.9890,0.1148,0.0680,1.004
22:24:14:864,0.9897,0.1148,0.0682,1.005
22:24:14:865,0.9897,0.1148,0.0689,1.005
22:24:14:870,0.9902,0.1146,0.0699,1.006
22:24:14:872,0.9912,0.1151,0.0709,1.007
22:24:14:873,0.9919,0.1153,0.0709,1.008
22:24:14:874,0.9916,0.1163,0.0711,1.008
22:24:14:875,0.9914,0.1173,0.0721,1.008
22:24:14:877,0.9921,0.1170,0.0724,1.008
22:24:14:878,0.9921,0.1173,0.0726,1.008
22:24:14:880,0.9919,0.1180,0.0738,1.008
22:24:14:885,0.9919,0.1185,0.0741,1.008
22:24:14:887,0.9916,0.1190,0.0741,1.008
22:24:14:889,0.9914,0.1197,0.0733,1.008
22:24:14:889,0.9919,0.1202,0.0731,1.009
22:24:14:890,0.9914,0.1204,0.0733,1.008
22:24:14:892,0.9909,0.1202,0.0736,1.008
22:24:14:894,0.9909,0.1207,0.0731,1.008
22:24:14:896,0.9916,0.1217,0.0726,1.009
22:24:14:898,0.9914,0.1219,0.0721,1.008
22:24:14:901,0.9907,0.1226,0.0729,1.008
22:24:14:903,0.9892,0.1236,0.0731,1.007
22:24:14:905,0.9882,0.1239,0.0731,1.006
22:24:14:906,0.9882,0.1234,0.0733,1.006
22:24:14:908,0.9882,0.1236,0.0733,1.006
22:24:14:910,0.9872,0.1251,0.0746,1.005
22:24:14:912,0.9870,0.1251,0.0748,1.005
22:24:14:914,0.9865,0.1241,0.0743,1.004
22:24:14:917,0.9863,0.1244,0.0741,1.004
22:24:14:919,0.9860,0.1244,0.0741,1.004
22:24:14:920,0.9860,0.1251,0.0751,1.004
22:24:14:922,0.9860,0.1246,0.0758,1.004
22:24:14:924,0.9863,0.1239,0.0755,1.004
22:24:14:926,0.9858,0.1239,0.0755,1.004
22:24:14:928,0.9848,0.1239,0.0760,1.003
22:24:14:930,0.9846,0.1241,0.0763,1.002
22:24:14:933,0.9838,0.1236,0.0755,1.002
22:24:14:935,0.9836,0.1226,0.0753,1.001
22:24:14:937,0.9843,0.1217,0.0758,1.002
22:24:14:938,0.9846,0.1217,0.0760,1.002
22:24:14:940,0.9848,0.1222,0.0753,1.002
22:24:14:942,0.9850,0.1224,0.0746,1.002
22:24:14:944,0.9850,0.1229,0.0741,1.002
22:24:14:946,0.9848,0.1226,0.0748,1.002
22:24:14:948,0.9846,0.1219,0.0746,1.002
22:24:14:952,0.9848,0.1219,0.0736,1.002
22:24:14:954,0.9848,0.1222,0.0736,1.002
22:24:14:955,0.9850,0.1224,0.0746,1.002
22:24:14:956,0.9860,0.1231,0.0758,1.004
22:24:14:958,0.9868,0.1234,0.0753,1.004
22:24:14:960,0.9870,0.1234,0.0743,1.005
22:24:14:962,0.9868,0.1241,0.0736,1.004
22:24:14:964,0.9860,0.1244,0.0731,1.004
22:24:14:966,0.9863,0.1231,0.0724,1.004
22:24:14:973,0.9863,0.1229,0.0721,1.004
22:24:14:975,0.9863,0.1234,0.0726,1.004
22:24:14:976,0.9872,0.1239,0.0733,1.005
22:24:14:977,0.9880,0.1244,0.0741,1.006
22:24:14:981,0.9875,0.1236,0.0741,1.005
22:24:14:983,0.9875,0.1229,0.0736,1.005
22:24:14:984,0.9877,0.1229,0.0733,1.005
22:24:14:986,0.9882,0.1222,0.0731,1.005
22:24:14:987,0.9885,0.1219,0.0731,1.006
22:24:14:988,0.9882,0.1219,0.0726,1.005
22:24:14:989,0.9880,0.1214,0.0721,1.005
22:24:14:990,0.9882,0.1217,0.0719,1.005
22:24:14:995,0.9887,0.1214,0.0716,1.006
22:24:14:996,0.9897,0.1209,0.0716,1.006
22:24:14:997,0.9899,0.1207,0.0709,1.007
22:24:14:998,0.9894,0.1197,0.0707,1.006
22:24:15:003,0.9894,0.1200,0.0711,1.006
22:24:15:005,0.9894,0.1197,0.0709,1.006
22:24:15:006,0.9887,0.1187,0.0699,1.005
22:24:15:007,0.9882,0.1185,0.0692,1.004
22:24:15:008,0.9877,0.1182,0.0689,1.004
22:24:15:010,0.9875,0.1180,0.0692,1.004
22:24:15:012,0.9868,0.1180,0.0689,1.003
22:24:15:014,0.9875,0.1185,0.0685,1.004
22:24:15:017,0.9875,0.1190,0.0685,1.004
22:24:15:019,0.9875,0.1185,0.0682,1.004
22:24:15:021,0.9868,0.1178,0.0680,1.003
22:24:15:022,0.9860,0.1173,0.0677,1.002
22:24:15:024,0.9853,0.1175,0.0680,1.001
22:24:15:026,0.9850,0.1178,0.0680,1.001
22:24:15:028,0.9853,0.1182,0.0672,1.001
22:24:15:030,0.9860,0.1173,0.0672,1.002
22:24:15:032,0.9863,0.1173,0.0672,1.002
22:24:15:034,0.9860,0.1165,0.0675,1.002
22:24:15:036,0.9865,0.1151,0.0672,1.002
22:24:15:038,0.9865,0.1141,0.0675,1.002
22:24:15:040,0.9868,0.1143,0.0685,1.002
22:24:15:042,0.9875,0.1138,0.0682,1.003
22:24:15:043,0.9882,0.1134,0.0675,1.003
22:24:15:045,0.9892,0.1136,0.0685,1.005
22:24:15:047,0.9892,0.1138,0.0687,1.005
22:24:15:051,0.9890,0.1134,0.0687,1.004
22:24:15:053,0.9885,0.1131,0.0687,1.004
22:24:15:055,0.9882,0.1131,0.0685,1.003
22:24:15:056,0.9890,0.1126,0.0682,1.004
22:24:15:058,0.9897,0.1124,0.0682,1.005
22:24:15:060,0.9904,0.1116,0.0689,1.005
22:24:15:062,0.9907,0.1112,0.0692,1.006
22:24:15:063,0.9897,0.1109,0.0689,1.005
22:24:15:066,0.9897,0.1109,0.0689,1.005
22:24:15:072,0.9897,0.1121,0.0694,1.005
22:24:15:074,0.9904,0.1138,0.0692,1.006
22:24:15:075,0.9907,0.1136,0.0680,1.006
22:24:15:076,0.9902,0.1134,0.0675,1.005
22:24:15:077,0.9894,0.1141,0.0672,1.005
22:24:15:079,0.9892,0.1141,0.0668,1.004
22:24:15:080,0.9894,0.1143,0.0677,1.005
22:24:15:082,0.9897,0.1153,0.0685,1.005
22:24:15:085,0.9887,0.1160,0.0675,1.004
22:24:15:095,0.9870,0.1160,0.0668,1.003
22:24:15:096,0.9870,0.1158,0.0665,1.003
22:24:15:098,0.9868,0.1158,0.0668,1.002
22:24:15:099,0.9880,0.1160,0.0668,1.004
22:24:15:100,0.9885,0.1165,0.0663,1.004
22:24:15:101,0.9885,0.1168,0.0665,1.004
22:24:15:103,0.9885,0.1168,0.0665,1.004
22:24:15:104,0.9877,0.1170,0.0668,1.003
22:24:15:104,0.9875,0.1173,0.0668,1.003
22:24:15:105,0.9875,0.1175,0.0668,1.003
22:24:15:106,0.9880,0.1175,0.0668,1.004
22:24:15:109,0.9880,0.1178,0.0663,1.004
22:24:15:110,0.9877,0.1180,0.0653,1.004
22:24:15:111,0.9875,0.1180,0.0653,1.003
22:24:15:114,0.9870,0.1180,0.0660,1.003
22:24:15:117,0.9868,0.1175,0.0663,1.003
22:24:15:119,0.9860,0.1170,0.0665,1.002
22:24:15:124,0.9863,0.1165,0.0668,1.002
22:24:15:126,0.9865,0.1160,0.0668,1.002
22:24:15:127,0.9868,0.1158,0.0665,1.002
22:24:15:129,0.9875,0.1156,0.0665,1.003
22:24:15:130,0.9875,0.1156,0.0668,1.003
22:24:15:131,0.9870,0.1160,0.0672,1.003
22:24:15:132,0.9865,0.1165,0.0672,1.002
22:24:15:134,0.9868,0.1165,0.0670,1.002
22:24:15:137,0.9872,0.1160,0.0668,1.003
22:24:15:139,0.9875,0.1163,0.0672,1.003
22:24:15:140,0.9877,0.1163,0.0677,1.003
22:24:15:142,0.9880,0.1158,0.0682,1.004
22:24:15:143,0.9885,0.1158,0.0687,1.004
22:24:15:145,0.9894,0.1160,0.0682,1.005
22:24:15:147,0.9899,0.1156,0.0680,1.006
22:24:15:151,0.9907,0.1151,0.0689,1.006
22:24:15:151,0.9899,0.1146,0.0697,1.005
22:24:15:153,0.9899,0.1146,0.0685,1.005
22:24:15:155,0.9907,0.1148,0.0682,1.006
22:24:15:157,0.9899,0.1151,0.0689,1.006
22:24:15:159,0.9902,0.1151,0.0689,1.006
22:24:15:161,0.9907,0.1151,0.0687,1.006
22:24:15:163,0.9904,0.1153,0.0689,1.006
22:24:15:165,0.9897,0.1153,0.0697,1.005
22:24:15:170,0.9892,0.1160,0.0699,1.005
22:24:15:171,0.9892,0.1165,0.0697,1.005
22:24:15:171,0.9897,0.1170,0.0697,1.006
22:24:15:173,0.9899,0.1173,0.0692,1.006
22:24:15:179,0.9887,0.1173,0.0689,1.005
22:24:15:180,0.9882,0.1175,0.0685,1.004
22:24:15:180,0.9885,0.1182,0.0680,1.005
22:24:15:181,0.9892,0.1190,0.0675,1.005
22:24:15:183,0.9892,0.1187,0.0672,1.005
22:24:15:186,0.9892,0.1187,0.0677,1.005
22:24:15:187,0.9882,0.1182,0.0680,1.004
22:24:15:189,0.9872,0.1180,0.0677,1.003
22:24:15:191,0.9872,0.1182,0.0670,1.003
22:24:15:193,0.9870,0.1187,0.0655,1.003
22:24:15:195,0.9868,0.1182,0.0660,1.003
22:24:15:197,0.9870,0.1182,0.0668,1.003
22:24:15:199,0.9872,0.1182,0.0682,1.003
22:24:15:201,0.9877,0.1185,0.0689,1.004
22:24:15:203,0.9887,0.1190,0.0682,1.005
22:24:15:205,0.9892,0.1185,0.0685,1.005
22:24:15:207,0.9904,0.1180,0.0699,1.007
22:24:15:209,0.9912,0.1175,0.0699,1.007
22:24:15:211,0.9916,0.1170,0.0694,1.008
22:24:15:214,0.9916,0.1168,0.0702,1.008
22:24:15:216,0.9919,0.1175,0.0704,1.008
22:24:15:218,0.9919,0.1180,0.0702,1.008
22:24:15:221,0.9902,0.1180,0.0709,1.006
22:24:15:223,0.9897,0.1180,0.0711,1.006
22:24:15:224,0.9894,0.1182,0.0711,1.006
22:24:15:226,0.9885,0.1187,0.0716,1.005
