time,gFx,gFy,gFz,0
22:49:17:127,1.2215,0.2150,-0.7194,1.432
22:49:17:129,1.1929,0.1793,-0.6667,1.375
22:49:17:131,1.1666,0.1471,-0.6173,1.324
22:49:17:133,1.1419,0.1195,-0.5716,1.278
22:49:17:135,1.1192,0.0963,-0.5284,1.237
22:49:17:137,1.0962,0.0770,-0.4886,1.198
22:49:17:139,1.0737,0.0613,-0.4529,1.162
22:49:17:141,1.0630,0.0550,-0.4370,1.146
22:49:17:143,1.0427,0.0447,-0.4082,1.116
22:49:17:149,1.0236,0.0369,-0.3828,1.088
22:49:17:150,1.0080,0.0315,-0.3618,1.066
22:49:17:151,1.0083,0.0298,-0.3491,1.062
22:49:17:152,0.9951,0.0279,-0.3334,1.045
22:49:17:153,0.9684,0.0247,-0.3207,1.016
22:49:17:155,0.9403,0.0237,-0.3061,0.984
22:49:17:157,0.9247,0.0257,-0.2921,0.966
22:49:17:159,0.9254,0.0298,-0.2782,0.963
22:49:17:161,0.9333,0.0332,-0.2679,0.968
22:49:17:170,0.9445,0.0357,-0.2638,0.978
22:49:17:171,0.9555,0.0371,-0.2640,0.989
22:49:17:172,0.9743,0.0403,-0.2745,1.010
22:49:17:173,0.9924,0.0428,-0.2872,1.031
22:49:17:174,0.9912,0.0472,-0.2926,1.031
22:49:17:175,0.9912,0.0552,-0.2924,1.032
22:49:17:176,1.0017,0.0662,-0.2897,1.042
22:49:17:177,1.0180,0.0770,-0.2872,1.059
22:49:17:180,1.0363,0.0867,-0.2865,1.077
22:49:17:182,1.0559,0.0963,-0.2877,1.098
22:49:17:183,1.0757,0.1053,-0.2899,1.118
22:49:17:185,1.0938,0.1141,-0.2909,1.137
22:49:17:188,1.1096,0.1231,-0.2909,1.154
22:49:17:189,1.1238,0.1314,-0.2919,1.169
22:49:17:191,1.1353,0.1393,-0.2921,1.181
22:49:17:193,1.1441,0.1461,-0.2919,1.191
22:49:17:197,1.1512,0.1524,-0.2919,1.199
22:49:17:198,1.1590,0.1590,-0.2907,1.207
22:49:17:200,1.1656,0.1652,-0.2877,1.214
22:49:17:201,1.1695,0.1700,-0.2838,1.217
22:49:17:203,1.1717,0.1742,-0.2794,1.219
22:49:17:205,1.1714,0.1793,-0.2750,1.219
22:49:17:208,1.1700,0.1847,-0.2697,1.218
22:49:17:209,1.1671,0.1908,-0.2631,1.215
22:49:17:212,1.1614,0.1969,-0.2562,1.209
22:49:17:214,1.1514,0.2033,-0.2479,1.199
22:49:17:215,1.1380,0.2094,-0.2389,1.186
22:49:17:217,1.1250,0.2152,-0.2313,1.173
22:49:17:220,1.1109,0.2218,-0.2262,1.160
22:49:17:221,1.0933,0.2289,-0.2218,1.145
22:49:17:223,1.0740,0.2353,-0.2164,1.127
22:49:17:225,1.0547,0.2411,-0.2113,1.109
22:49:17:227,1.0388,0.2470,-0.2074,1.095
22:49:17:233,1.0239,0.2526,-0.2035,1.082
22:49:17:235,1.0092,0.2575,-0.1993,1.069
22:49:17:236,0.9943,0.2626,-0.1947,1.055
22:49:17:237,0.9806,0.2682,-0.1907,1.043
22:49:17:238,0.9689,0.2736,-0.1868,1.033
22:49:17:239,0.9594,0.2783,-0.1842,1.026
22:49:17:241,0.9499,0.2829,-0.1827,1.018
22:49:17:243,0.9401,0.2868,-0.1812,1.010
22:49:17:254,0.9306,0.2890,-0.1785,1.001
22:49:17:256,0.9225,0.2912,-0.1749,0.994
22:49:17:257,0.9149,0.2939,-0.1727,0.988
22:49:17:258,0.9078,0.2963,-0.1712,0.982
22:49:17:259,0.9020,0.2981,-0.1705,0.977
22:49:17:260,0.8961,0.2988,-0.1705,0.972
22:49:17:261,0.8907,0.2983,-0.1719,0.967
22:49:17:262,0.8844,0.2971,-0.1739,0.961
22:49:17:263,0.8761,0.2954,-0.1763,0.953
22:49:17:264,0.8700,0.2934,-0.1793,0.947
22:49:17:265,0.8658,0.2912,-0.1805,0.943
22:49:17:268,0.8617,0.2883,-0.1817,0.938
22:49:17:270,0.8590,0.2856,-0.1842,0.935
22:49:17:271,0.8563,0.2822,-0.1876,0.932
22:49:17:273,0.8529,0.2770,-0.1905,0.928
22:49:17:275,0.8509,0.2714,-0.1932,0.924
22:49:17:277,0.8507,0.2665,-0.1954,0.923
22:49:17:281,0.8497,0.2619,-0.1993,0.921
22:49:17:283,0.8497,0.2565,-0.2035,0.920
22:49:17:285,0.8512,0.2507,-0.2071,0.920
22:49:17:286,0.8531,0.2448,-0.2120,0.921
22:49:17:287,0.8556,0.2387,-0.2179,0.923
22:49:17:289,0.8587,0.2321,-0.2267,0.926
22:49:17:291,0.8651,0.2223,-0.2496,0.934
22:49:17:293,0.8717,0.2145,-0.2582,0.940
22:49:17:297,0.8734,0.2118,-0.2482,0.938
22:49:17:299,0.8746,0.2077,-0.2452,0.938
22:49:17:300,0.8778,0.2016,-0.2538,0.941
22:49:17:301,0.8815,0.1947,-0.2682,0.946
22:49:17:303,0.8846,0.1869,-0.2831,0.951
22:49:17:305,0.8885,0.1781,-0.2953,0.956
22:49:17:307,0.8929,0.1705,-0.3053,0.962
22:49:17:309,0.8971,0.1637,-0.3163,0.967
22:49:17:311,0.9012,0.1564,-0.3278,0.973
22:49:17:314,0.9039,0.1493,-0.3386,0.978
22:49:17:316,0.9054,0.1432,-0.3476,0.981
22:49:17:317,0.9081,0.1375,-0.3569,0.985
22:49:17:319,0.9115,0.1322,-0.3649,0.990
22:49:17:323,0.9132,0.1268,-0.3730,0.994
22:49:17:324,0.9142,0.1229,-0.3811,0.997
22:49:17:325,0.9157,0.1190,-0.3899,1.001
22:49:17:326,0.9183,0.1153,-0.3974,1.005
22:49:17:333,0.9223,0.1124,-0.4035,1.011
22:49:17:335,0.9252,0.1094,-0.4099,1.016
22:49:17:337,0.9257,0.1065,-0.4162,1.018
22:49:17:338,0.9262,0.1043,-0.4228,1.021
22:49:17:339,0.9279,0.1026,-0.4287,1.024
22:49:17:339,0.9284,0.1004,-0.4336,1.026
22:49:17:341,0.9276,0.0985,-0.4390,1.028
22:49:17:343,0.9276,0.0980,-0.4436,1.029
22:49:17:345,0.9296,0.0972,-0.4544,1.036
22:49:17:357,0.9347,0.0938,-0.4717,1.047
22:49:17:359,0.9315,0.0953,-0.4656,1.042
22:49:17:359,0.9259,0.1002,-0.4514,1.032
22:49:17:360,0.9230,0.1026,-0.4480,1.028
22:49:17:362,0.9203,0.1031,-0.4529,1.028
22:49:17:363,0.9191,0.1029,-0.4590,1.029
22:49:17:364,0.9176,0.1031,-0.4639,1.030
22:49:17:364,0.9152,0.1031,-0.4688,1.030
22:49:17:365,0.9127,0.1031,-0.4724,1.029
22:49:17:367,0.9088,0.1036,-0.4776,1.028
22:49:17:367,0.9042,0.1038,-0.4834,1.027
22:49:17:373,0.8983,0.1043,-0.4876,1.024
22:49:17:374,0.8925,0.1046,-0.4903,1.020
22:49:17:375,0.8881,0.1046,-0.4925,1.017
22:49:17:376,0.8844,0.1043,-0.4954,1.015
22:49:17:377,0.8819,0.1041,-0.5008,1.015
22:49:17:381,0.8817,0.1043,-0.5066,1.018
22:49:17:383,0.8839,0.1031,-0.5120,1.022
22:49:17:384,0.8866,0.1019,-0.5157,1.026
22:49:17:385,0.8885,0.1007,-0.5191,1.029
22:49:17:386,0.8915,0.0987,-0.5228,1.033
22:49:17:388,0.8949,0.0960,-0.5257,1.037
22:49:17:390,0.8995,0.0948,-0.5281,1.042
22:49:17:392,0.9022,0.0938,-0.5284,1.045
22:49:17:395,0.9037,0.0931,-0.5281,1.046
22:49:17:396,0.9054,0.0923,-0.5281,1.047
22:49:17:399,0.9061,0.0904,-0.5272,1.047
22:49:17:401,0.9064,0.0894,-0.5259,1.047
22:49:17:403,0.9059,0.0887,-0.5254,1.046
22:49:17:404,0.9032,0.0875,-0.5235,1.042
22:49:17:406,0.9017,0.0867,-0.5220,1.040
22:49:17:408,0.8981,0.0858,-0.5193,1.036
22:49:17:414,0.8922,0.0858,-0.5162,1.029
22:49:17:415,0.8849,0.0853,-0.5118,1.021
22:49:17:416,0.8768,0.0848,-0.5066,1.011
22:49:17:417,0.8666,0.0848,-0.5003,0.999
22:49:17:418,0.8543,0.0850,-0.4920,0.985
22:49:17:420,0.8431,0.0853,-0.4832,0.971
22:49:17:422,0.8328,0.0853,-0.4785,0.959
22:49:17:424,0.8221,0.0850,-0.4756,0.949
22:49:17:426,0.8111,0.0848,-0.4712,0.937
22:49:17:430,0.7994,0.0848,-0.4661,0.924
22:49:17:432,0.7874,0.0853,-0.4600,0.911
22:49:17:433,0.7752,0.0850,-0.4536,0.898
22:49:17:434,0.7625,0.0855,-0.4463,0.883
22:49:17:436,0.7483,0.0860,-0.4397,0.868
22:49:17:439,0.7334,0.0862,-0.4346,0.853
22:49:17:441,0.7202,0.0860,-0.4304,0.839
22:49:17:442,0.7085,0.0858,-0.4260,0.827
22:49:17:444,0.6941,0.0855,-0.4214,0.812
22:49:17:450,0.6789,0.0845,-0.4170,0.797
22:49:17:452,0.6662,0.0836,-0.4131,0.784
22:49:17:453,0.6540,0.0823,-0.4104,0.772
22:49:17:454,0.6418,0.0804,-0.4077,0.760
22:49:17:455,0.6288,0.0789,-0.4038,0.747
22:49:17:462,0.6147,0.0774,-0.4006,0.733
22:49:17:463,0.6007,0.0738,-0.3996,0.721
22:49:17:464,0.5888,0.0694,-0.3974,0.709
22:49:17:465,0.5788,0.0635,-0.3933,0.697
22:49:17:467,0.5707,0.0574,-0.3889,0.687
22:49:17:476,0.5651,0.0518,-0.3830,0.679
22:49:17:477,0.5621,0.0452,-0.3750,0.671
22:49:17:479,0.5599,0.0386,-0.3674,0.664
22:49:17:480,0.5599,0.0315,-0.3618,0.660
22:49:17:481,0.5621,0.0247,-0.3569,0.659
22:49:17:482,0.5636,0.0186,-0.3505,0.656
22:49:17:483,0.5646,0.0139,-0.3427,0.653
22:49:17:484,0.5697,0.0095,-0.3334,0.652
22:49:17:485,0.5763,0.0056,-0.3246,0.653
22:49:17:486,0.5839,0.0020,-0.3168,0.656
22:49:17:486,0.5907,-0.0005,-0.3105,0.659
22:49:17:489,0.5978,-0.0022,-0.3066,0.664
22:49:17:490,0.6051,-0.0022,-0.3036,0.669
22:49:17:492,0.6127,-0.0010,-0.3017,0.675
22:49:17:494,0.6213,0.0005,-0.2997,0.682
22:49:17:497,0.6284,0.0015,-0.2997,0.689
22:49:17:498,0.6313,0.0042,-0.3019,0.693
22:49:17:500,0.6323,0.0081,-0.3046,0.695
22:49:17:504,0.6362,0.0112,-0.3068,0.700
22:49:17:505,0.6428,0.0159,-0.3073,0.706
22:49:17:506,0.6521,0.0198,-0.3068,0.715
22:49:17:508,0.6621,0.0237,-0.3041,0.723
22:49:17:510,0.6718,0.0283,-0.3002,0.731
22:49:17:514,0.6828,0.0342,-0.2960,0.740
22:49:17:515,0.6938,0.0410,-0.2919,0.750
22:49:17:516,0.7051,0.0489,-0.2875,0.759
22:49:17:518,0.7156,0.0577,-0.2841,0.769
22:49:17:520,0.7246,0.0667,-0.2811,0.778
22:49:17:522,0.7327,0.0755,-0.2799,0.786
22:49:17:524,0.7388,0.0836,-0.2785,0.793
22:49:17:526,0.7442,0.0911,-0.2772,0.799
22:49:17:528,0.7510,0.0989,-0.2777,0.807
22:49:17:534,0.7534,0.1073,-0.2797,0.811
22:49:17:535,0.7534,0.1163,-0.2819,0.814
22:49:17:536,0.7532,0.1261,-0.2843,0.816
22:49:17:537,0.7539,0.1351,-0.2880,0.820
22:49:17:538,0.7532,0.1434,-0.2921,0.823
22:49:17:540,0.7512,0.1512,-0.2980,0.825
22:49:17:542,0.7461,0.1590,-0.3024,0.823
22:49:17:544,0.7385,0.1656,-0.3044,0.819
22:49:17:552,0.7324,0.1717,-0.3070,0.816
22:49:17:554,0.7271,0.1776,-0.3107,0.814
22:49:17:555,0.7209,0.1827,-0.3163,0.812
22:49:17:556,0.7139,0.1874,-0.3229,0.810
22:49:17:556,0.7053,0.1915,-0.3293,0.806
22:49:17:557,0.6975,0.1950,-0.3371,0.803
22:49:17:558,0.6907,0.1962,-0.3459,0.801
22:49:17:560,0.6821,0.1959,-0.3527,0.797
22:49:17:562,0.6733,0.1950,-0.3586,0.791
22:49:17:564,0.6657,0.1932,-0.3674,0.788
22:49:17:566,0.6606,0.1906,-0.3762,0.787
22:49:17:568,0.6543,0.1864,-0.3830,0.784
22:49:17:570,0.6469,0.1808,-0.3921,0.780
22:49:17:572,0.6408,0.1744,-0.4021,0.778
22:49:17:574,0.6347,0.1678,-0.4123,0.776
22:49:17:576,0.6286,0.1600,-0.4233,0.775
22:49:17:578,0.6222,0.1500,-0.4316,0.772
22:49:17:581,0.6159,0.1385,-0.4397,0.768
22:49:17:582,0.6120,0.1261,-0.4504,0.768
22:49:17:584,0.6108,0.1124,-0.4644,0.772
22:49:17:586,0.6117,0.0980,-0.4776,0.778
22:49:17:588,0.6147,0.0840,-0.4895,0.785
22:49:17:590,0.6198,0.0694,-0.5005,0.793
22:49:17:592,0.6264,0.0537,-0.5088,0.801
22:49:17:594,0.6330,0.0381,-0.5157,0.808
22:49:17:596,0.6406,0.0247,-0.5206,0.816
22:49:17:598,0.6506,0.0103,-0.5218,0.823
22:49:17:600,0.6626,-0.0046,-0.5220,0.832
22:49:17:602,0.6733,-0.0181,-0.5223,0.840
22:49:17:604,0.6821,-0.0318,-0.5235,0.848
22:49:17:606,0.6899,-0.0430,-0.5240,0.854
22:49:17:608,0.6982,-0.0533,-0.5225,0.860
22:49:17:610,0.7087,-0.0635,-0.5203,0.867
22:49:17:612,0.7183,-0.0716,-0.5176,0.874
22:49:17:616,0.7241,-0.0718,-0.5181,0.879
22:49:17:617,0.7332,-0.0713,-0.5154,0.885
22:49:17:618,0.7505,-0.0794,-0.5018,0.892
22:49:17:620,0.7759,-0.0901,-0.4895,0.907
22:49:17:622,0.8043,-0.0992,-0.4825,0.928
22:49:17:625,0.8280,-0.1038,-0.4825,0.949
22:49:17:626,0.8443,-0.1033,-0.4868,0.966
22:49:17:628,0.8578,-0.0989,-0.4920,0.980
22:49:17:634,0.8717,-0.0931,-0.4949,0.993
22:49:17:635,0.8871,-0.0858,-0.4959,1.007
22:49:17:636,0.9020,-0.0770,-0.4974,1.020
22:49:17:637,0.9161,-0.0667,-0.4983,1.033
22:49:17:638,0.9284,-0.0550,-0.4986,1.044
22:49:17:641,0.9384,-0.0425,-0.4991,1.053
22:49:17:642,0.9472,-0.0300,-0.4991,1.061
22:49:17:644,0.9560,-0.0171,-0.4981,1.069
22:49:17:653,0.9638,-0.0027,-0.4964,1.075
22:49:17:655,0.9716,0.0120,-0.4942,1.082
22:49:17:656,0.9777,0.0266,-0.4915,1.087
22:49:17:657,0.9821,0.0425,-0.4871,1.091
22:49:17:658,0.9848,0.0591,-0.4815,1.092
22:49:17:659,0.9872,0.0762,-0.4746,1.093
22:49:17:660,0.9897,0.0928,-0.4693,1.095
22:49:17:660,0.9924,0.1082,-0.4651,1.098
22:49:17:662,0.9951,0.1224,-0.4617,1.101
22:49:17:665,0.9975,0.1366,-0.4610,1.105
22:49:17:666,1.0017,0.1466,-0.4781,1.118
22:49:17:668,1.0056,0.1568,-0.4917,1.129
22:49:17:670,1.0043,0.1737,-0.4785,1.125
22:49:17:672,1.0021,0.1906,-0.4675,1.123
22:49:17:674,1.0021,0.1979,-0.4661,1.124
22:49:17:677,1.0053,0.2094,-0.4697,1.130
22:49:17:678,1.0124,0.2187,-0.4768,1.142
22:49:17:681,1.0200,0.2274,-0.4861,1.154
22:49:17:683,1.0271,0.2358,-0.4949,1.166
22:49:17:684,1.0329,0.2431,-0.5032,1.176
22:49:17:686,1.0378,0.2497,-0.5135,1.187
22:49:17:688,1.0412,0.2551,-0.5237,1.195
22:49:17:690,1.0442,0.2592,-0.5355,1.204
22:49:17:692,1.0469,0.2617,-0.5491,1.213
22:49:17:694,1.0476,0.2617,-0.5640,1.220
22:49:17:696,1.0476,0.2595,-0.5787,1.226
22:49:17:699,1.0469,0.2548,-0.5943,1.231
22:49:17:700,1.0466,0.2470,-0.6097,1.237
22:49:17:702,1.0488,0.2362,-0.6244,1.243
22:49:17:704,1.0522,0.2245,-0.6366,1.249
22:49:17:706,1.0571,0.2121,-0.6456,1.255
22:49:17:708,1.0652,0.1986,-0.6547,1.264
22:49:17:710,1.0754,0.1840,-0.6618,1.273
22:49:17:712,1.0894,0.1671,-0.6684,1.285
22:49:17:715,1.1192,0.1471,-0.6967,1.322
22:49:17:716,1.1363,0.1295,-0.7079,1.340
22:49:17:718,1.1336,0.1180,-0.6877,1.326
22:49:17:720,1.1397,0.1058,-0.6742,1.323
22:49:17:722,1.1617,0.0926,-0.6764,1.341
22:49:17:724,1.1912,0.0809,-0.6838,1.369
22:49:17:726,1.2215,0.0691,-0.6882,1.397
22:49:17:728,1.2506,0.0581,-0.6901,1.422
22:49:17:735,1.2750,0.0493,-0.6904,1.443
22:49:17:736,1.2946,0.0432,-0.6864,1.458
22:49:17:737,1.3122,0.0406,-0.6801,1.471
22:49:17:738,1.3288,0.0396,-0.6745,1.483
22:49:17:740,1.3437,0.0413,-0.6698,1.495
22:49:17:740,1.3569,0.0476,-0.6625,1.504
22:49:17:742,1.3681,0.0579,-0.6549,1.511
22:49:17:744,1.3808,0.0684,-0.6593,1.525
22:49:17:746,1.4033,0.0748,-0.7026,1.565
22:49:17:757,1.4070,0.0858,-0.7119,1.573
22:49:17:759,1.4001,0.1024,-0.6933,1.560
22:49:17:760,1.3855,0.1234,-0.6635,1.536
22:49:17:761,1.3772,0.1441,-0.6454,1.524
22:49:17:762,1.3818,0.1630,-0.6422,1.529
22:49:17:763,1.3960,0.1801,-0.6456,1.546
22:49:17:764,1.4145,0.1967,-0.6513,1.567
22:49:17:765,1.4304,0.2118,-0.6596,1.588
22:49:17:767,1.4387,0.2267,-0.6718,1.603
22:49:17:768,1.4431,0.2406,-0.6855,1.615
22:49:17:769,1.4468,0.2541,-0.6952,1.624
22:49:17:770,1.4490,0.2675,-0.7018,1.632
22:49:17:773,1.4534,0.2812,-0.7050,1.639
22:49:17:774,1.4566,0.2941,-0.7028,1.644
22:49:17:776,1.4578,0.3051,-0.6962,1.645
22:49:17:778,1.4570,0.3154,-0.6864,1.642
22:49:17:782,1.4556,0.3249,-0.6764,1.639
22:49:17:784,1.4531,0.3330,-0.6642,1.634
22:49:17:786,1.4500,0.3396,-0.6454,1.625
22:49:17:787,1.4468,0.3445,-0.6239,1.615
22:49:17:789,1.4446,0.3447,-0.6139,1.610
22:49:17:790,1.4395,0.3435,-0.6026,1.601
22:49:17:792,1.4275,0.3433,-0.5814,1.582
22:49:17:794,1.4026,0.3459,-0.5435,1.547
22:49:17:796,1.3696,0.3503,-0.5020,1.505
22:49:17:799,1.3395,0.3511,-0.4717,1.468
22:49:17:802,1.3175,0.3469,-0.4524,1.441
22:49:17:804,1.3012,0.3391,-0.4387,1.420
22:49:17:805,1.2848,0.3303,-0.4285,1.399
22:49:17:806,1.2643,0.3210,-0.4199,1.376
22:49:17:808,1.2401,0.3115,-0.4128,1.349
22:49:17:811,1.2142,0.3017,-0.4057,1.320
22:49:17:813,1.1883,0.2919,-0.3999,1.292
22:49:17:816,1.1644,0.2827,-0.3950,1.266
22:49:17:818,1.1409,0.2734,-0.3901,1.241
22:49:17:820,1.1177,0.2648,-0.3855,1.216
22:49:17:821,1.0960,0.2563,-0.3806,1.192
22:49:17:822,1.0764,0.2487,-0.3742,1.171
22:49:17:824,1.0598,0.2421,-0.3662,1.151
22:49:17:826,1.0439,0.2360,-0.3588,1.133
22:49:17:828,1.0276,0.2294,-0.3532,1.114
22:49:17:830,1.0097,0.2235,-0.3493,1.095
22:49:17:838,0.9941,0.2177,-0.3459,1.079
22:49:17:840,0.9792,0.2130,-0.3422,1.063
22:49:17:841,0.9662,0.2103,-0.3393,1.049
22:49:17:843,0.9555,0.2079,-0.3361,1.038
22:49:17:844,0.9457,0.2052,-0.3327,1.027
22:49:17:845,0.9381,0.2033,-0.3293,1.018
22:49:17:846,0.9325,0.2006,-0.3288,1.012
22:49:17:847,0.9259,0.1986,-0.3283,1.006
22:49:17:849,0.9183,0.1976,-0.3261,0.998
22:49:17:851,0.9100,0.1967,-0.3256,0.990
22:49:17:852,0.9022,0.1964,-0.3285,0.984
22:49:17:868,0.8978,0.1969,-0.3381,0.983
22:49:17:870,0.8942,0.1986,-0.3571,0.986
22:49:17:871,0.8898,0.2028,-0.3801,0.991
22:49:17:871,0.8841,0.2089,-0.3938,0.993
22:49:17:872,0.8766,0.2152,-0.3899,0.987
22:49:17:872,0.8690,0.2216,-0.3752,0.976
22:49:17:873,0.8636,0.2287,-0.3576,0.967
22:49:17:873,0.8602,0.2350,-0.3430,0.961
22:49:17:874,0.8553,0.2406,-0.3312,0.954
22:49:17:874,0.8487,0.2460,-0.3200,0.946
22:49:17:875,0.8414,0.2529,-0.3075,0.938
22:49:17:876,0.8343,0.2587,-0.2956,0.930
22:49:17:878,0.8287,0.2641,-0.2865,0.924
22:49:17:883,0.8243,0.2707,-0.2785,0.920
22:49:17:884,0.8201,0.2753,-0.2711,0.916
22:49:17:885,0.8162,0.2792,-0.2633,0.912
22:49:17:886,0.8131,0.2844,-0.2565,0.909
22:49:17:888,0.8116,0.2895,-0.2501,0.908
22:49:17:890,0.8121,0.2949,-0.2438,0.909
22:49:17:892,0.8133,0.2995,-0.2384,0.910
22:49:17:894,0.8148,0.3034,-0.2330,0.912
22:49:17:896,0.8172,0.3071,-0.2298,0.915
22:49:17:900,0.8206,0.3105,-0.2301,0.919
22:49:17:901,0.8255,0.3127,-0.2308,0.924
22:49:17:903,0.8309,0.3147,-0.2330,0.930
22:49:17:904,0.8380,0.3161,-0.2367,0.938
22:49:17:906,0.8465,0.3174,-0.2411,0.947
22:49:17:908,0.8558,0.3176,-0.2465,0.957
22:49:17:910,0.8651,0.3174,-0.2518,0.966
22:49:17:912,0.8746,0.3164,-0.2589,0.976
22:49:17:915,0.8844,0.3149,-0.2675,0.987
22:49:17:916,0.8951,0.3134,-0.2763,0.998
22:49:17:918,0.9066,0.3112,-0.2851,1.010
22:49:17:920,0.9196,0.3086,-0.2941,1.023
22:49:17:922,0.9315,0.3061,-0.3031,1.035
22:49:17:924,0.9440,0.3025,-0.3136,1.048
22:49:17:925,0.9569,0.2990,-0.3251,1.062
22:49:17:928,0.9706,0.2961,-0.3364,1.077
22:49:17:929,0.9826,0.2937,-0.3473,1.090
22:49:17:935,0.9941,0.2915,-0.3588,1.103
22:49:17:937,1.0046,0.2890,-0.3701,1.115
22:49:17:939,1.0122,0.2856,-0.3813,1.125
22:49:17:940,1.0178,0.2822,-0.3913,1.132
22:49:17:941,1.0217,0.2788,-0.4009,1.138
22:49:17:942,1.0236,0.2748,-0.4121,1.142
22:49:17:944,1.0229,0.2709,-0.4226,1.144
22:49:17:946,1.0205,0.2665,-0.4307,1.143
22:49:17:959,1.0183,0.2643,-0.4343,1.142
22:49:17:961,1.0100,0.2585,-0.4443,1.137
22:49:17:962,1.0034,0.2548,-0.4502,1.132
22:49:17:963,0.9997,0.2529,-0.4526,1.129
22:49:17:963,0.9907,0.2487,-0.4566,1.122
22:49:17:964,0.9816,0.2441,-0.4612,1.115
22:49:17:965,0.9716,0.2389,-0.4656,1.106
22:49:17:967,0.9621,0.2343,-0.4695,1.098
22:49:17:968,0.9540,0.2299,-0.4739,1.092
22:49:17:969,0.9469,0.2248,-0.4773,1.086
22:49:17:969,0.9406,0.2201,-0.4785,1.080
22:49:17:970,0.9340,0.2147,-0.4783,1.072
22:49:17:973,0.9271,0.2101,-0.4776,1.065
22:49:17:974,0.9208,0.2055,-0.4783,1.059
22:49:17:976,0.9135,0.2008,-0.4790,1.052
22:49:17:978,0.9056,0.1969,-0.4773,1.043
22:49:17:980,0.8981,0.1935,-0.4734,1.034
22:49:17:983,0.8907,0.1901,-0.4702,1.026
22:49:17:985,0.8834,0.1874,-0.4683,1.018
22:49:17:986,0.8734,0.1852,-0.4668,1.008
22:49:17:988,0.8631,0.1840,-0.4649,0.998
22:49:17:990,0.8558,0.1832,-0.4624,0.990
22:49:17:993,0.8495,0.1835,-0.4612,0.984
22:49:17:994,0.8421,0.1837,-0.4612,0.978
22:49:17:996,0.8346,0.1845,-0.4605,0.971
22:49:18:000,0.8262,0.1857,-0.4585,0.964
22:49:18:002,0.8187,0.1864,-0.4561,0.956
22:49:18:003,0.8138,0.1886,-0.4546,0.952
22:49:18:005,0.8094,0.1903,-0.4536,0.948
22:49:18:006,0.8055,0.1913,-0.4522,0.944
22:49:18:008,0.8040,0.1932,-0.4490,0.942
22:49:18:010,0.8062,0.1952,-0.4434,0.942
22:49:18:012,0.8096,0.1969,-0.4375,0.943
22:49:18:015,0.8131,0.1996,-0.4324,0.944
22:49:18:016,0.8160,0.2028,-0.4280,0.946
22:49:18:020,0.8179,0.2052,-0.4228,0.946
22:49:18:021,0.8189,0.2079,-0.4177,0.945
22:49:18:023,0.8174,0.2113,-0.4136,0.943
22:49:18:024,0.8148,0.2145,-0.4111,0.941
22:49:18:026,0.8111,0.2177,-0.4096,0.938
22:49:18:028,0.8084,0.2206,-0.4070,0.935
22:49:18:030,0.8077,0.2226,-0.4040,0.934
22:49:18:035,0.8057,0.2238,-0.4028,0.932
22:49:18:037,0.8011,0.2253,-0.4016,0.928
22:49:18:038,0.7962,0.2255,-0.4006,0.923
22:49:18:039,0.7920,0.2245,-0.3994,0.919
22:49:18:040,0.7867,0.2233,-0.3979,0.913
22:49:18:042,0.7796,0.2204,-0.3960,0.906
22:49:18:044,0.7730,0.2177,-0.3940,0.898
22:49:18:046,0.7652,0.2145,-0.3938,0.891
22:49:18:058,0.7559,0.2103,-0.3950,0.882
22:49:18:060,0.7456,0.2050,-0.3957,0.872
22:49:18:061,0.7356,0.1994,-0.3969,0.862
22:49:18:062,0.7271,0.1932,-0.3994,0.854
22:49:18:064,0.7212,0.1866,-0.4006,0.848
22:49:18:065,0.7163,0.1796,-0.4009,0.842
22:49:18:067,0.7107,0.1722,-0.4006,0.835
22:49:18:068,0.7038,0.1652,-0.4001,0.827
22:49:18:069,0.6946,0.1573,-0.4009,0.818
22:49:18:069,0.6845,0.1490,-0.4006,0.807
22:49:18:070,0.6750,0.1410,-0.3957,0.795
22:49:18:071,0.6643,0.1322,-0.3943,0.783
22:49:18:072,0.6535,0.1214,-0.3979,0.773
22:49:18:074,0.6440,0.1116,-0.4009,0.765
22:49:18:076,0.6347,0.1026,-0.4016,0.755
22:49:18:078,0.6269,0.0941,-0.4001,0.746
22:49:18:080,0.6208,0.0855,-0.3984,0.739
22:49:18:083,0.6154,0.0787,-0.3891,0.728
22:49:18:085,0.6105,0.0726,-0.3794,0.718
22:49:18:087,0.6049,0.0643,-0.3833,0.714
22:49:18:089,0.5988,0.0545,-0.3894,0.711
22:49:18:090,0.5942,0.0452,-0.3933,0.707
22:49:18:092,0.5915,0.0364,-0.3967,0.706
22:49:18:094,0.5907,0.0300,-0.3930,0.703
22:49:18:096,0.5912,0.0242,-0.3899,0.701
22:49:18:098,0.5900,0.0169,-0.3916,0.700
22:49:18:100,0.5898,0.0105,-0.3921,0.699
22:49:18:103,0.5902,0.0056,-0.3952,0.701
22:49:18:105,0.5915,0.0015,-0.3974,0.703
22:49:18:106,0.5929,-0.0007,-0.3925,0.701
22:49:18:108,0.5912,-0.0042,-0.3913,0.699
22:49:18:109,0.5883,-0.0078,-0.3908,0.696
22:49:18:112,0.5846,-0.0122,-0.3921,0.693
22:49:18:114,0.5824,-0.0156,-0.3918,0.691
22:49:18:120,0.5817,-0.0164,-0.3867,0.688
22:49:18:121,0.5834,-0.0156,-0.3791,0.685
22:49:18:123,0.5866,-0.0154,-0.3720,0.684
