time,gFx,gFy,gFz,0
18:24:10:019,0.9960,0.0860,-0.0254,1.003
18:24:10:020,0.9960,0.0858,-0.0251,1.003
18:24:10:023,0.9955,0.0858,-0.0246,1.003
18:24:10:025,0.9955,0.0860,-0.0254,1.003
18:24:10:026,0.9963,0.0858,-0.0249,1.004
18:24:10:033,0.9968,0.0848,-0.0246,1.004
18:24:10:035,0.9965,0.0838,-0.0246,1.004
18:24:10:036,0.9960,0.0843,-0.0244,1.003
18:24:10:038,0.9958,0.0850,-0.0244,1.003
18:24:10:039,0.9955,0.0848,-0.0241,1.003
18:24:10:040,0.9958,0.0838,-0.0239,1.003
18:24:10:041,0.9960,0.0836,-0.0239,1.003
18:24:10:042,0.9955,0.0831,-0.0241,1.003
18:24:10:048,0.9955,0.0826,-0.0244,1.003
18:24:10:050,0.9955,0.0826,-0.0251,1.003
18:24:10:051,0.9958,0.0838,-0.0249,1.003
18:24:10:053,0.9955,0.0843,-0.0249,1.003
18:24:10:054,0.9953,0.0840,-0.0251,1.002
18:24:10:056,0.9951,0.0838,-0.0254,1.002
18:24:10:057,0.9955,0.0838,-0.0266,1.003
18:24:10:058,0.9968,0.0840,-0.0273,1.004
18:24:10:060,0.9953,0.0845,-0.0278,1.003
18:24:10:064,0.9948,0.0848,-0.0278,1.002
18:24:10:066,0.9953,0.0853,-0.0273,1.003
18:24:10:068,0.9953,0.0855,-0.0268,1.003
18:24:10:069,0.9953,0.0858,-0.0266,1.003
18:24:10:072,0.9948,0.0865,-0.0271,1.002
18:24:10:073,0.9948,0.0875,-0.0276,1.002
18:24:10:074,0.9936,0.0882,-0.0276,1.001
18:24:10:076,0.9933,0.0875,-0.0271,1.001
18:24:10:079,0.9941,0.0867,-0.0268,1.002
18:24:10:081,0.9938,0.0865,-0.0263,1.001
18:24:10:082,0.9941,0.0865,-0.0261,1.002
18:24:10:084,0.9946,0.0867,-0.0254,1.002
18:24:10:086,0.9938,0.0867,-0.0256,1.001
18:24:10:087,0.9933,0.0867,-0.0258,1.001
18:24:10:090,0.9936,0.0867,-0.0251,1.001
18:24:10:091,0.9933,0.0870,-0.0244,1.001
18:24:10:098,0.9933,0.0877,-0.0236,1.001
18:24:10:100,0.9933,0.0875,-0.0236,1.001
18:24:10:101,0.9933,0.0870,-0.0232,1.001
18:24:10:102,0.9931,0.0870,-0.0227,1.001
18:24:10:103,0.9933,0.0872,-0.0224,1.001
18:24:10:103,0.9936,0.0867,-0.0229,1.001
18:24:10:106,0.9938,0.0865,-0.0229,1.001
18:24:10:107,0.9943,0.0867,-0.0214,1.002
18:24:10:109,0.9948,0.0870,-0.0207,1.002
18:24:10:115,0.9946,0.0867,-0.0214,1.002
18:24:10:116,0.9951,0.0865,-0.0222,1.003
18:24:10:117,0.9953,0.0855,-0.0222,1.003
18:24:10:118,0.9953,0.0853,-0.0217,1.003
18:24:10:120,0.9948,0.0858,-0.0222,1.002
18:24:10:122,0.9953,0.0860,-0.0227,1.003
18:24:10:123,0.9955,0.0858,-0.0227,1.003
18:24:10:126,0.9953,0.0858,-0.0217,1.003
18:24:10:129,0.9953,0.0858,-0.0222,1.003
18:24:10:130,0.9953,0.0860,-0.0219,1.003
18:24:10:131,0.9953,0.0867,-0.0222,1.003
18:24:10:134,0.9953,0.0865,-0.0232,1.003
18:24:10:136,0.9958,0.0858,-0.0232,1.003
18:24:10:138,0.9955,0.0862,-0.0232,1.003
18:24:10:139,0.9953,0.0872,-0.0234,1.003
18:24:10:142,0.9953,0.0880,-0.0232,1.003
18:24:10:143,0.9958,0.0887,-0.0224,1.004
18:24:10:146,0.9953,0.0887,-0.0232,1.003
18:24:10:149,0.9948,0.0882,-0.0239,1.003
18:24:10:150,0.9943,0.0882,-0.0246,1.002
18:24:10:152,0.9948,0.0875,-0.0249,1.002
18:24:10:154,0.9955,0.0867,-0.0254,1.003
18:24:10:155,0.9960,0.0870,-0.0261,1.004
18:24:10:158,0.9953,0.0872,-0.0258,1.003
18:24:10:160,0.9951,0.0865,-0.0251,1.003
18:24:10:163,0.9955,0.0862,-0.0249,1.003
18:24:10:164,0.9958,0.0865,-0.0246,1.003
18:24:10:166,0.9955,0.0867,-0.0239,1.003
18:24:10:168,0.9955,0.0867,-0.0236,1.003
18:24:10:170,0.9955,0.0865,-0.0234,1.003
18:24:10:171,0.9953,0.0862,-0.0236,1.003
18:24:10:174,0.9953,0.0860,-0.0236,1.003
18:24:10:176,0.9948,0.0862,-0.0234,1.002
18:24:10:183,0.9946,0.0860,-0.0239,1.002
18:24:10:184,0.9951,0.0855,-0.0234,1.002
18:24:10:186,0.9953,0.0853,-0.0219,1.003
18:24:10:186,0.9948,0.0845,-0.0219,1.002
18:24:10:187,0.9941,0.0840,-0.0222,1.001
18:24:10:188,0.9938,0.0843,-0.0224,1.001
18:24:10:190,0.9941,0.0843,-0.0234,1.001
18:24:10:191,0.9941,0.0845,-0.0236,1.001
18:24:10:194,0.9941,0.0845,-0.0224,1.001
18:24:10:205,0.9943,0.0836,-0.0224,1.001
18:24:10:206,0.9943,0.0833,-0.0234,1.001
18:24:10:207,0.9946,0.0831,-0.0232,1.002
18:24:10:208,0.9938,0.0836,-0.0239,1.001
18:24:10:209,0.9941,0.0838,-0.0241,1.001
18:24:10:210,0.9943,0.0843,-0.0246,1.002
18:24:10:211,0.9941,0.0840,-0.0246,1.001
18:24:10:212,0.9946,0.0836,-0.0244,1.002
18:24:10:213,0.9946,0.0833,-0.0249,1.002
18:24:10:214,0.9941,0.0845,-0.0254,1.001
18:24:10:216,0.9938,0.0850,-0.0258,1.001
18:24:10:218,0.9941,0.0845,-0.0268,1.001
18:24:10:219,0.9941,0.0843,-0.0276,1.001
18:24:10:221,0.9943,0.0845,-0.0273,1.002
18:24:10:223,0.9943,0.0843,-0.0280,1.002
18:24:10:225,0.9946,0.0845,-0.0283,1.002
18:24:10:228,0.9951,0.0845,-0.0278,1.002
18:24:10:230,0.9958,0.0850,-0.0283,1.003
18:24:10:231,0.9963,0.0845,-0.0285,1.004
18:24:10:233,0.9965,0.0843,-0.0278,1.004
18:24:10:235,0.9958,0.0845,-0.0266,1.003
18:24:10:238,0.9963,0.0845,-0.0261,1.004
18:24:10:239,0.9965,0.0843,-0.0258,1.004
18:24:10:241,0.9958,0.0850,-0.0268,1.003
18:24:10:243,0.9955,0.0853,-0.0271,1.003
18:24:10:246,0.9955,0.0853,-0.0273,1.003
18:24:10:247,0.9960,0.0853,-0.0268,1.003
18:24:10:250,0.9963,0.0853,-0.0268,1.004
18:24:10:251,0.9958,0.0855,-0.0268,1.003
18:24:10:253,0.9951,0.0853,-0.0254,1.002
18:24:10:255,0.9953,0.0845,-0.0254,1.003
18:24:10:257,0.9951,0.0838,-0.0254,1.002
18:24:10:259,0.9951,0.0833,-0.0249,1.002
18:24:10:262,0.9951,0.0836,-0.0244,1.002
18:24:10:263,0.9946,0.0840,-0.0236,1.002
18:24:10:266,0.9946,0.0850,-0.0232,1.002
18:24:10:267,0.9941,0.0853,-0.0227,1.001
18:24:10:269,0.9941,0.0845,-0.0229,1.001
18:24:10:271,0.9941,0.0840,-0.0232,1.001
18:24:10:274,0.9936,0.0843,-0.0224,1.001
18:24:10:275,0.9943,0.0845,-0.0217,1.002
18:24:10:277,0.9951,0.0845,-0.0219,1.002
18:24:10:280,0.9946,0.0848,-0.0219,1.002
18:24:10:281,0.9943,0.0843,-0.0224,1.002
18:24:10:283,0.9943,0.0845,-0.0229,1.002
18:24:10:286,0.9938,0.0840,-0.0224,1.001
18:24:10:287,0.9936,0.0848,-0.0214,1.001
18:24:10:290,0.9936,0.0862,-0.0210,1.001
18:24:10:291,0.9941,0.0862,-0.0222,1.002
18:24:10:293,0.9948,0.0862,-0.0229,1.002
18:24:10:299,0.9948,0.0867,-0.0234,1.002
18:24:10:301,0.9946,0.0877,-0.0246,1.002
18:24:10:302,0.9936,0.0875,-0.0254,1.001
18:24:10:303,0.9941,0.0880,-0.0258,1.002
18:24:10:303,0.9948,0.0887,-0.0268,1.003
18:24:10:305,0.9953,0.0892,-0.0278,1.003
18:24:10:307,0.9955,0.0889,-0.0280,1.003
18:24:10:309,0.9953,0.0892,-0.0273,1.003
18:24:10:312,0.9953,0.0897,-0.0273,1.003
18:24:10:314,0.9955,0.0894,-0.0268,1.003
18:24:10:315,0.9955,0.0882,-0.0256,1.003
18:24:10:317,0.9955,0.0877,-0.0256,1.003
18:24:10:319,0.9955,0.0875,-0.0256,1.003
18:24:10:321,0.9953,0.0870,-0.0241,1.003
18:24:10:323,0.9951,0.0860,-0.0224,1.002
18:24:10:325,0.9953,0.0848,-0.0222,1.003
18:24:10:327,0.9955,0.0840,-0.0224,1.003
18:24:10:330,0.9963,0.0833,-0.0219,1.003
18:24:10:331,0.9975,0.0826,-0.0212,1.004
18:24:10:333,0.9968,0.0821,-0.0212,1.004
18:24:10:335,0.9960,0.0828,-0.0217,1.003
18:24:10:337,0.9948,0.0833,-0.0224,1.002
18:24:10:339,0.9938,0.0833,-0.0219,1.001
18:24:10:341,0.9933,0.0833,-0.0219,1.000
18:24:10:343,0.9926,0.0838,-0.0227,1.000
18:24:10:346,0.9921,0.0843,-0.0232,0.999
18:24:10:348,0.9926,0.0843,-0.0236,1.000
18:24:10:349,0.9929,0.0845,-0.0236,1.000
18:24:10:351,0.9931,0.0845,-0.0236,1.000
18:24:10:354,0.9933,0.0850,-0.0236,1.001
18:24:10:355,0.9931,0.0850,-0.0239,1.000
18:24:10:358,0.9931,0.0858,-0.0254,1.001
18:24:10:359,0.9926,0.0860,-0.0258,1.000
18:24:10:363,0.9929,0.0862,-0.0256,1.000
18:24:10:364,0.9938,0.0867,-0.0258,1.001
18:24:10:365,0.9938,0.0865,-0.0258,1.001
18:24:10:367,0.9936,0.0867,-0.0261,1.001
18:24:10:369,0.9936,0.0875,-0.0261,1.001
18:24:10:371,0.9943,0.0887,-0.0254,1.002
18:24:10:374,0.9953,0.0887,-0.0246,1.003
18:24:10:375,0.9960,0.0887,-0.0244,1.004
18:24:10:377,0.9960,0.0887,-0.0244,1.004
18:24:10:384,0.9955,0.0884,-0.0236,1.003
18:24:10:385,0.9960,0.0892,-0.0232,1.004
18:24:10:386,0.9963,0.0904,-0.0224,1.004
18:24:10:387,0.9965,0.0906,-0.0214,1.005
18:24:10:388,0.9963,0.0901,-0.0210,1.004
18:24:10:389,0.9963,0.0894,-0.0214,1.004
18:24:10:391,0.9960,0.0892,-0.0217,1.004
18:24:10:393,0.9955,0.0884,-0.0217,1.003
18:24:10:400,0.9958,0.0882,-0.0210,1.003
18:24:10:402,0.9960,0.0884,-0.0210,1.004
18:24:10:403,0.9963,0.0877,-0.0212,1.004
18:24:10:403,0.9955,0.0865,-0.0217,1.003
18:24:10:404,0.9955,0.0860,-0.0219,1.003
18:24:10:405,0.9968,0.0867,-0.0214,1.004
18:24:10:407,0.9973,0.0880,-0.0210,1.005
18:24:10:409,0.9965,0.0887,-0.0212,1.004
18:24:10:411,0.9965,0.0899,-0.0222,1.004
18:24:10:414,0.9960,0.0899,-0.0219,1.004
18:24:10:416,0.9953,0.0897,-0.0232,1.003
18:24:10:417,0.9946,0.0901,-0.0244,1.003
18:24:10:419,0.9946,0.0906,-0.0258,1.003
18:24:10:425,0.9943,0.0904,-0.0263,1.002
18:24:10:426,0.9936,0.0904,-0.0261,1.002
18:24:10:427,0.9936,0.0901,-0.0251,1.002
18:24:10:428,0.9936,0.0894,-0.0244,1.001
18:24:10:429,0.9926,0.0889,-0.0236,1.000
18:24:10:432,0.9916,0.0887,-0.0234,0.999
18:24:10:433,0.9912,0.0877,-0.0241,0.999
18:24:10:435,0.9916,0.0865,-0.0249,0.999
18:24:10:437,0.9921,0.0858,-0.0246,1.000
18:24:10:439,0.9916,0.0853,-0.0241,0.999
18:24:10:441,0.9914,0.0848,-0.0246,0.999
18:24:10:443,0.9921,0.0838,-0.0256,0.999
18:24:10:446,0.9931,0.0831,-0.0258,1.000
18:24:10:448,0.9936,0.0838,-0.0266,1.001
18:24:10:449,0.9941,0.0836,-0.0268,1.001
18:24:10:451,0.9933,0.0826,-0.0268,1.000
18:24:10:453,0.9933,0.0826,-0.0268,1.000
18:24:10:455,0.9941,0.0823,-0.0268,1.001
18:24:10:456,0.9948,0.0821,-0.0271,1.002
18:24:10:459,0.9953,0.0826,-0.0283,1.002
18:24:10:461,0.9955,0.0831,-0.0288,1.003
18:24:10:463,0.9955,0.0826,-0.0280,1.003
18:24:10:466,0.9955,0.0818,-0.0268,1.002
18:24:10:467,0.9953,0.0821,-0.0266,1.002
18:24:10:469,0.9948,0.0821,-0.0273,1.002
18:24:10:471,0.9951,0.0816,-0.0273,1.002
18:24:10:472,0.9955,0.0814,-0.0273,1.002
18:24:10:475,0.9951,0.0818,-0.0273,1.002
18:24:10:476,0.9948,0.0818,-0.0268,1.002
18:24:10:479,0.9955,0.0816,-0.0268,1.002
18:24:10:481,0.9960,0.0823,-0.0261,1.003
18:24:10:483,0.9955,0.0823,-0.0256,1.002
18:24:10:484,0.9953,0.0826,-0.0256,1.002
18:24:10:487,0.9951,0.0831,-0.0256,1.002
18:24:10:489,0.9955,0.0838,-0.0249,1.003
18:24:10:491,0.9963,0.0840,-0.0244,1.003
18:24:10:492,0.9963,0.0838,-0.0234,1.003
18:24:10:501,0.9960,0.0833,-0.0229,1.003
18:24:10:503,0.9965,0.0831,-0.0234,1.004
18:24:10:505,0.9970,0.0840,-0.0232,1.004
18:24:10:506,0.9968,0.0853,-0.0227,1.004
18:24:10:507,0.9963,0.0853,-0.0219,1.004
18:24:10:508,0.9963,0.0850,-0.0212,1.004
18:24:10:509,0.9965,0.0858,-0.0207,1.004
18:24:10:510,0.9960,0.0860,-0.0205,1.003
18:24:10:511,0.9953,0.0867,-0.0212,1.003
18:24:10:522,0.9948,0.0867,-0.0214,1.002
18:24:10:524,0.9948,0.0867,-0.0214,1.002
18:24:10:525,0.9946,0.0870,-0.0212,1.002
18:24:10:527,0.9948,0.0872,-0.0207,1.002
18:24:10:527,0.9953,0.0867,-0.0210,1.003
18:24:10:528,0.9948,0.0867,-0.0217,1.002
18:24:10:530,0.9948,0.0860,-0.0214,1.002
18:24:10:531,0.9953,0.0860,-0.0205,1.003
18:24:10:532,0.9955,0.0850,-0.0202,1.003
18:24:10:533,0.9958,0.0845,-0.0207,1.003
18:24:10:534,0.9958,0.0843,-0.0219,1.003
18:24:10:535,0.9960,0.0843,-0.0224,1.003
18:24:10:538,0.9955,0.0840,-0.0217,1.003
18:24:10:540,0.9953,0.0836,-0.0217,1.002
18:24:10:541,0.9953,0.0838,-0.0214,1.002
18:24:10:543,0.9955,0.0843,-0.0202,1.003
18:24:10:545,0.9960,0.0833,-0.0195,1.003
18:24:10:548,0.9963,0.0821,-0.0192,1.003
18:24:10:550,0.9960,0.0821,-0.0190,1.003
18:24:10:551,0.9960,0.0823,-0.0192,1.003
18:24:10:552,0.9955,0.0831,-0.0200,1.003
18:24:10:554,0.9948,0.0840,-0.0202,1.002
18:24:10:556,0.9948,0.0845,-0.0210,1.002
18:24:10:558,0.9948,0.0845,-0.0210,1.002
18:24:10:560,0.9948,0.0848,-0.0210,1.002
18:24:10:563,0.9948,0.0853,-0.0219,1.002
18:24:10:565,0.9951,0.0858,-0.0217,1.002
18:24:10:567,0.9951,0.0862,-0.0210,1.002
18:24:10:568,0.9955,0.0865,-0.0214,1.003
18:24:10:570,0.9955,0.0875,-0.0227,1.003
18:24:10:573,0.9955,0.0882,-0.0229,1.003
18:24:10:574,0.9958,0.0887,-0.0222,1.004
18:24:10:576,0.9958,0.0884,-0.0219,1.004
18:24:10:578,0.9955,0.0884,-0.0222,1.003
18:24:10:582,0.9958,0.0882,-0.0217,1.003
18:24:10:583,0.9960,0.0880,-0.0202,1.004
18:24:10:585,0.9953,0.0884,-0.0192,1.003
18:24:10:587,0.9948,0.0887,-0.0197,1.003
18:24:10:589,0.9953,0.0889,-0.0200,1.003
18:24:10:591,0.9953,0.0887,-0.0207,1.003
18:24:10:593,0.9946,0.0887,-0.0205,1.002
18:24:10:595,0.9948,0.0892,-0.0207,1.003
18:24:10:601,0.9951,0.0894,-0.0207,1.003
18:24:10:603,0.9958,0.0884,-0.0200,1.004
18:24:10:604,0.9960,0.0882,-0.0197,1.004
18:24:10:604,0.9955,0.0884,-0.0200,1.003
18:24:10:606,0.9955,0.0889,-0.0197,1.003
18:24:10:607,0.9963,0.0894,-0.0205,1.004
18:24:10:609,0.9963,0.0892,-0.0210,1.004
18:24:10:611,0.9963,0.0884,-0.0205,1.004
18:24:10:622,0.9963,0.0889,-0.0200,1.004
18:24:10:624,0.9965,0.0892,-0.0197,1.004
18:24:10:626,0.9968,0.0882,-0.0197,1.004
18:24:10:627,0.9965,0.0887,-0.0200,1.004
18:24:10:628,0.9960,0.0889,-0.0202,1.004
18:24:10:629,0.9958,0.0884,-0.0202,1.004
18:24:10:630,0.9955,0.0882,-0.0207,1.003
18:24:10:631,0.9955,0.0880,-0.0207,1.003
18:24:10:631,0.9951,0.0875,-0.0200,1.003
18:24:10:632,0.9946,0.0870,-0.0188,1.002
18:24:10:635,0.9946,0.0870,-0.0185,1.002
18:24:10:636,0.9953,0.0870,-0.0188,1.003
18:24:10:637,0.9948,0.0867,-0.0185,1.002
18:24:10:639,0.9936,0.0870,-0.0188,1.001
18:24:10:640,0.9924,0.0872,-0.0197,1.000
18:24:10:643,0.9921,0.0870,-0.0200,1.000
18:24:10:645,0.9926,0.0862,-0.0205,1.000
18:24:10:647,0.9933,0.0858,-0.0214,1.001
18:24:10:650,0.9936,0.0858,-0.0229,1.001
18:24:10:651,0.9936,0.0855,-0.0239,1.001
18:24:10:652,0.9941,0.0853,-0.0244,1.001
18:24:10:655,0.9948,0.0850,-0.0254,1.002
18:24:10:656,0.9955,0.0845,-0.0261,1.003
18:24:10:659,0.9960,0.0848,-0.0268,1.003
18:24:10:660,0.9955,0.0850,-0.0276,1.003
18:24:10:664,0.9958,0.0845,-0.0278,1.003
18:24:10:665,0.9963,0.0845,-0.0278,1.004
18:24:10:667,0.9965,0.0843,-0.0271,1.004
18:24:10:668,0.9968,0.0838,-0.0266,1.004
18:24:10:671,0.9970,0.0840,-0.0273,1.004
18:24:10:672,0.9973,0.0840,-0.0273,1.004
18:24:10:674,0.9970,0.0848,-0.0278,1.004
18:24:10:676,0.9973,0.0853,-0.0280,1.005
18:24:10:678,0.9973,0.0848,-0.0283,1.005
18:24:10:681,0.9968,0.0850,-0.0276,1.004
18:24:10:682,0.9960,0.0848,-0.0271,1.003
18:24:10:684,0.9960,0.0845,-0.0276,1.003
18:24:10:686,0.9958,0.0848,-0.0273,1.003
18:24:10:688,0.9955,0.0853,-0.0273,1.003
18:24:10:690,0.9958,0.0855,-0.0276,1.003
18:24:10:692,0.9963,0.0853,-0.0278,1.004
18:24:10:694,0.9965,0.0853,-0.0278,1.004
18:24:10:701,0.9955,0.0855,-0.0271,1.003
18:24:10:702,0.9953,0.0858,-0.0261,1.003
18:24:10:703,0.9948,0.0860,-0.0256,1.002
18:24:10:704,0.9946,0.0865,-0.0249,1.002
18:24:10:705,0.9948,0.0867,-0.0244,1.002
18:24:10:706,0.9946,0.0862,-0.0246,1.002
18:24:10:708,0.9941,0.0865,-0.0244,1.002
18:24:10:710,0.9933,0.0867,-0.0236,1.001
18:24:10:713,0.9931,0.0865,-0.0229,1.001
18:24:10:715,0.9931,0.0865,-0.0219,1.001
18:24:10:716,0.9926,0.0865,-0.0217,1.000
18:24:10:718,0.9916,0.0862,-0.0222,0.999
18:24:10:721,0.9919,0.0862,-0.0219,0.999
18:24:10:723,0.9919,0.0870,-0.0207,0.999
18:24:10:725,0.9914,0.0872,-0.0207,0.999
18:24:10:726,0.9912,0.0875,-0.0214,0.999
18:24:10:729,0.9909,0.0880,-0.0224,0.999
18:24:10:731,0.9912,0.0870,-0.0224,0.999
18:24:10:733,0.9912,0.0870,-0.0229,0.999
18:24:10:735,0.9914,0.0882,-0.0236,0.999
18:24:10:736,0.9924,0.0884,-0.0234,1.000
18:24:10:739,0.9936,0.0882,-0.0236,1.001
18:24:10:741,0.9941,0.0875,-0.0241,1.002
18:24:10:742,0.9941,0.0872,-0.0249,1.002
18:24:10:745,0.9938,0.0870,-0.0256,1.001
18:24:10:748,0.9936,0.0872,-0.0261,1.001
18:24:10:750,0.9941,0.0872,-0.0266,1.002
18:24:10:751,0.9946,0.0875,-0.0273,1.002
18:24:10:752,0.9943,0.0877,-0.0268,1.002
18:24:10:754,0.9941,0.0875,-0.0268,1.002
18:24:10:756,0.9941,0.0870,-0.0268,1.002
18:24:10:759,0.9941,0.0870,-0.0268,1.002
18:24:10:760,0.9941,0.0875,-0.0271,1.002
18:24:10:762,0.9938,0.0870,-0.0261,1.001
18:24:10:765,0.9936,0.0867,-0.0258,1.001
18:24:10:766,0.9936,0.0867,-0.0258,1.001
18:24:10:768,0.9946,0.0867,-0.0261,1.002
18:24:10:770,0.9943,0.0865,-0.0258,1.002
18:24:10:772,0.9948,0.0865,-0.0256,1.002
18:24:10:774,0.9951,0.0862,-0.0258,1.003
18:24:10:776,0.9948,0.0867,-0.0246,1.002
18:24:10:779,0.9941,0.0867,-0.0244,1.002
18:24:10:781,0.9946,0.0867,-0.0239,1.002
18:24:10:783,0.9955,0.0862,-0.0239,1.003
18:24:10:784,0.9960,0.0853,-0.0234,1.003
18:24:10:787,0.9958,0.0853,-0.0232,1.003
18:24:10:788,0.9960,0.0855,-0.0239,1.003
18:24:10:791,0.9960,0.0853,-0.0234,1.003
18:24:10:792,0.9955,0.0858,-0.0219,1.003
18:24:10:795,0.9946,0.0865,-0.0210,1.002
18:24:10:801,0.9946,0.0867,-0.0210,1.002
18:24:10:802,0.9958,0.0862,-0.0207,1.003
18:24:10:803,0.9958,0.0862,-0.0195,1.003
18:24:10:803,0.9960,0.0867,-0.0192,1.004
18:24:10:806,0.9963,0.0867,-0.0188,1.004
18:24:10:807,0.9960,0.0870,-0.0192,1.004
18:24:10:808,0.9955,0.0875,-0.0202,1.003
18:24:10:811,0.9960,0.0870,-0.0200,1.004
18:24:10:812,0.9958,0.0870,-0.0200,1.003
18:24:10:817,0.9960,0.0875,-0.0202,1.004
18:24:10:818,0.9965,0.0875,-0.0205,1.004
18:24:10:819,0.9960,0.0870,-0.0207,1.004
18:24:10:820,0.9951,0.0875,-0.0212,1.003
18:24:10:822,0.9951,0.0877,-0.0217,1.003
18:24:10:824,0.9951,0.0872,-0.0222,1.003
18:24:10:826,0.9941,0.0872,-0.0224,1.002
18:24:10:828,0.9936,0.0870,-0.0219,1.001
18:24:10:830,0.9929,0.0867,-0.0227,1.000
18:24:10:832,0.9919,0.0865,-0.0224,0.999
18:24:10:834,0.9919,0.0862,-0.0214,0.999
18:24:10:836,0.9924,0.0858,-0.0217,1.000
18:24:10:839,0.9929,0.0860,-0.0222,1.000
18:24:10:840,0.9929,0.0862,-0.0224,1.000
18:24:10:843,0.9926,0.0870,-0.0224,1.000
18:24:10:844,0.9916,0.0867,-0.0224,0.999
18:24:10:848,0.9919,0.0858,-0.0222,0.999
18:24:10:849,0.9914,0.0850,-0.0219,0.999
18:24:10:851,0.9912,0.0855,-0.0222,0.999
18:24:10:852,0.9912,0.0860,-0.0219,0.999
18:24:10:854,0.9914,0.0862,-0.0217,0.999
18:24:10:856,0.9916,0.0867,-0.0214,0.999
18:24:10:858,0.9931,0.0870,-0.0214,1.001
18:24:10:860,0.9936,0.0865,-0.0214,1.001
18:24:10:862,0.9936,0.0862,-0.0214,1.001
18:24:10:865,0.9936,0.0867,-0.0210,1.001
18:24:10:866,0.9936,0.0872,-0.0200,1.001
18:24:10:868,0.9938,0.0877,-0.0202,1.001
18:24:10:870,0.9951,0.0882,-0.0212,1.003
18:24:10:872,0.9965,0.0884,-0.0214,1.004
18:24:10:874,0.9975,0.0877,-0.0217,1.005
18:24:10:876,0.9975,0.0880,-0.0222,1.005
18:24:10:878,0.9970,0.0882,-0.0232,1.005
18:24:10:881,0.9973,0.0889,-0.0236,1.005
18:24:10:883,0.9980,0.0889,-0.0241,1.006
18:24:10:884,0.9982,0.0882,-0.0251,1.006
18:24:10:888,0.9977,0.0877,-0.0249,1.005
18:24:10:889,0.9975,0.0880,-0.0249,1.005
18:24:10:890,0.9968,0.0877,-0.0251,1.004
18:24:10:892,0.9960,0.0880,-0.0254,1.004
18:24:10:895,0.9951,0.0889,-0.0246,1.003
18:24:10:897,0.9946,0.0887,-0.0249,1.002
18:24:10:904,0.9943,0.0872,-0.0246,1.002
18:24:10:906,0.9941,0.0862,-0.0249,1.002
18:24:10:907,0.9933,0.0855,-0.0236,1.001
18:24:10:909,0.9919,0.0845,-0.0217,0.999
18:24:10:909,0.9912,0.0840,-0.0212,0.998
18:24:10:910,0.9912,0.0843,-0.0219,0.998
18:24:10:911,0.9926,0.0838,-0.0217,1.000
18:24:10:912,0.9936,0.0833,-0.0207,1.001
18:24:10:926,0.9926,0.0840,-0.0190,1.000
18:24:10:928,0.9921,0.0838,-0.0180,0.999
18:24:10:929,0.9924,0.0833,-0.0180,0.999
18:24:10:930,0.9921,0.0833,-0.0175,0.999
18:24:10:931,0.9914,0.0831,-0.0168,0.998
18:24:10:932,0.9916,0.0823,-0.0166,0.999
18:24:10:933,0.9919,0.0823,-0.0166,0.999
18:24:10:934,0.9921,0.0818,-0.0168,0.999
18:24:10:935,0.9924,0.0814,-0.0168,0.999
18:24:10:935,0.9931,0.0811,-0.0168,1.000
18:24:10:936,0.9924,0.0818,-0.0173,0.999
18:24:10:937,0.9921,0.0826,-0.0173,0.999
18:24:10:939,0.9936,0.0836,-0.0178,1.001
18:24:10:941,0.9946,0.0836,-0.0190,1.002
18:24:10:942,0.9948,0.0843,-0.0200,1.002
18:24:10:945,0.9955,0.0848,-0.0205,1.003
18:24:10:947,0.9970,0.0860,-0.0207,1.004
18:24:10:953,0.9980,0.0880,-0.0205,1.006
18:24:10:955,0.9980,0.0889,-0.0200,1.006
18:24:10:956,0.9975,0.0894,-0.0200,1.005
18:24:10:957,0.9975,0.0894,-0.0210,1.005
18:24:10:957,0.9982,0.0889,-0.0217,1.006
18:24:10:958,0.9985,0.0887,-0.0210,1.006
18:24:10:960,0.9985,0.0887,-0.0197,1.006
18:24:10:963,0.9990,0.0884,-0.0197,1.007
18:24:10:967,0.9990,0.0884,-0.0205,1.007
18:24:10:969,0.9992,0.0880,-0.0200,1.007
18:24:10:970,0.9995,0.0877,-0.0190,1.007
18:24:10:971,0.9990,0.0882,-0.0185,1.007
18:24:10:973,0.9985,0.0880,-0.0195,1.006
18:24:10:974,0.9982,0.0875,-0.0200,1.006
18:24:10:976,0.9985,0.0877,-0.0200,1.006
18:24:10:978,0.9987,0.0875,-0.0195,1.006
18:24:10:980,0.9982,0.0862,-0.0190,1.006
18:24:10:983,0.9977,0.0858,-0.0175,1.005
18:24:10:985,0.9977,0.0855,-0.0180,1.005
18:24:10:986,0.9980,0.0860,-0.0190,1.005
18:24:10:988,0.9980,0.0867,-0.0183,1.005
18:24:10:990,0.9977,0.0872,-0.0183,1.005
18:24:10:992,0.9982,0.0875,-0.0188,1.006
18:24:10:994,0.9982,0.0872,-0.0188,1.006
18:24:10:996,0.9973,0.0867,-0.0188,1.005
18:24:11:003,0.9960,0.0858,-0.0192,1.003
18:24:11:005,0.9946,0.0855,-0.0202,1.002
18:24:11:006,0.9929,0.0860,-0.0207,1.000
18:24:11:007,0.9919,0.0867,-0.0205,0.999
18:24:11:010,0.9914,0.0870,-0.0207,0.999
18:24:11:012,0.9914,0.0870,-0.0207,0.999
18:24:11:013,0.9919,0.0877,-0.0200,1.000
18:24:11:014,0.9919,0.0882,-0.0200,1.000
