time,gFx,gFy,gFz,0
22:25:22:812,0.9887,0.1190,-0.0442,1.002
22:25:22:818,0.9897,0.1180,-0.0444,1.002
22:25:22:819,0.9909,0.1165,-0.0451,1.003
22:25:22:820,0.9919,0.1153,-0.0461,1.004
22:25:22:821,0.9921,0.1148,-0.0466,1.004
22:25:22:823,0.9926,0.1151,-0.0469,1.005
22:25:22:824,0.9926,0.1151,-0.0478,1.005
22:25:22:826,0.9929,0.1156,-0.0486,1.005
22:25:22:829,0.9926,0.1156,-0.0488,1.005
22:25:22:843,0.9921,0.1143,-0.0493,1.004
22:25:22:844,0.9914,0.1136,-0.0500,1.003
22:25:22:845,0.9914,0.1129,-0.0505,1.003
22:25:22:846,0.9909,0.1126,-0.0512,1.003
22:25:22:847,0.9912,0.1119,-0.0512,1.003
22:25:22:847,0.9907,0.1107,-0.0512,1.002
22:25:22:848,0.9909,0.1102,-0.0512,1.002
22:25:22:849,0.9919,0.1102,-0.0515,1.003
22:25:22:850,0.9924,0.1097,-0.0508,1.004
22:25:22:851,0.9929,0.1090,-0.0510,1.004
22:25:22:852,0.9921,0.1090,-0.0512,1.003
22:25:22:854,0.9912,0.1082,-0.0510,1.002
22:25:22:856,0.9907,0.1075,-0.0515,1.002
22:25:22:857,0.9909,0.1068,-0.0515,1.002
22:25:22:858,0.9907,0.1068,-0.0510,1.002
22:25:22:861,0.9909,0.1065,-0.0520,1.002
22:25:22:862,0.9909,0.1060,-0.0525,1.002
22:25:22:866,0.9907,0.1055,-0.0530,1.002
22:25:22:867,0.9894,0.1053,-0.0537,1.000
22:25:22:868,0.9892,0.1053,-0.0542,1.000
22:25:22:870,0.9892,0.1053,-0.0544,1.000
22:25:22:872,0.9899,0.1053,-0.0549,1.001
22:25:22:874,0.9899,0.1048,-0.0559,1.001
22:25:22:876,0.9904,0.1046,-0.0566,1.001
22:25:22:878,0.9916,0.1046,-0.0571,1.003
22:25:22:881,0.9926,0.1053,-0.0576,1.004
22:25:22:882,0.9924,0.1055,-0.0583,1.003
22:25:22:885,0.9929,0.1058,-0.0588,1.004
22:25:22:886,0.9933,0.1053,-0.0593,1.004
22:25:22:888,0.9936,0.1053,-0.0600,1.005
22:25:22:890,0.9936,0.1055,-0.0598,1.005
22:25:22:894,0.9938,0.1053,-0.0600,1.005
22:25:22:895,0.9941,0.1053,-0.0598,1.005
22:25:22:896,0.9941,0.1055,-0.0583,1.005
22:25:22:899,0.9946,0.1055,-0.0574,1.006
22:25:22:900,0.9946,0.1060,-0.0571,1.006
22:25:22:902,0.9943,0.1063,-0.0564,1.005
22:25:22:904,0.9938,0.1065,-0.0559,1.005
22:25:22:906,0.9933,0.1068,-0.0549,1.004
22:25:22:908,0.9929,0.1073,-0.0542,1.004
22:25:22:910,0.9926,0.1080,-0.0530,1.004
22:25:22:912,0.9926,0.1087,-0.0525,1.004
22:25:22:923,0.9924,0.1090,-0.0520,1.004
22:25:22:924,0.9926,0.1092,-0.0520,1.004
22:25:22:926,0.9926,0.1094,-0.0525,1.004
22:25:22:927,0.9929,0.1104,-0.0525,1.004
22:25:22:928,0.9929,0.1119,-0.0525,1.005
22:25:22:930,0.9926,0.1131,-0.0525,1.005
22:25:22:931,0.9929,0.1143,-0.0525,1.005
22:25:22:933,0.9933,0.1151,-0.0517,1.006
22:25:22:934,0.9926,0.1156,-0.0517,1.005
22:25:22:935,0.9914,0.1153,-0.0517,1.004
22:25:22:937,0.9914,0.1163,-0.0522,1.004
22:25:22:938,0.9921,0.1173,-0.0530,1.005
22:25:22:939,0.9924,0.1180,-0.0520,1.005
22:25:22:940,0.9926,0.1190,-0.0522,1.006
22:25:22:952,0.9919,0.1195,-0.0517,1.005
22:25:22:953,0.9904,0.1200,-0.0510,1.004
22:25:22:955,0.9902,0.1202,-0.0512,1.003
22:25:22:956,0.9904,0.1212,-0.0505,1.004
22:25:22:957,0.9902,0.1217,-0.0498,1.004
22:25:22:958,0.9899,0.1224,-0.0495,1.003
22:25:22:959,0.9892,0.1224,-0.0491,1.003
22:25:22:960,0.9885,0.1217,-0.0493,1.002
22:25:22:961,0.9877,0.1217,-0.0500,1.001
22:25:22:962,0.9872,0.1224,-0.0508,1.001
22:25:22:964,0.9875,0.1244,-0.0515,1.001
22:25:22:965,0.9875,0.1244,-0.0520,1.001
22:25:22:966,0.9875,0.1236,-0.0517,1.001
22:25:22:969,0.9872,0.1224,-0.0520,1.001
22:25:22:970,0.9870,0.1226,-0.0517,1.001
22:25:22:972,0.9863,0.1229,-0.0515,1.000
22:25:22:977,0.9853,0.1222,-0.0520,0.999
22:25:22:978,0.9850,0.1222,-0.0530,0.999
22:25:22:979,0.9848,0.1222,-0.0532,0.998
22:25:22:980,0.9846,0.1224,-0.0527,0.998
22:25:22:982,0.9846,0.1224,-0.0515,0.998
22:25:22:984,0.9843,0.1224,-0.0508,0.998
22:25:22:986,0.9838,0.1226,-0.0510,0.998
22:25:22:988,0.9836,0.1224,-0.0508,0.997
22:25:22:990,0.9841,0.1222,-0.0505,0.998
22:25:22:992,0.9833,0.1224,-0.0503,0.997
22:25:22:994,0.9831,0.1231,-0.0503,0.997
22:25:22:996,0.9838,0.1234,-0.0495,0.998
22:25:22:998,0.9850,0.1229,-0.0495,0.999
22:25:23:000,0.9858,0.1224,-0.0503,0.999
22:25:23:002,0.9860,0.1222,-0.0508,1.000
22:25:23:004,0.9863,0.1219,-0.0515,1.000
22:25:23:006,0.9863,0.1219,-0.0515,1.000
22:25:23:008,0.9872,0.1219,-0.0527,1.001
22:25:23:010,0.9875,0.1209,-0.0544,1.001
22:25:23:012,0.9875,0.1204,-0.0544,1.001
22:25:23:019,0.9877,0.1209,-0.0537,1.001
22:25:23:021,0.9880,0.1207,-0.0537,1.001
22:25:23:022,0.9885,0.1204,-0.0534,1.002
22:25:23:023,0.9885,0.1200,-0.0534,1.002
22:25:23:024,0.9882,0.1207,-0.0534,1.002
22:25:23:025,0.9877,0.1219,-0.0530,1.001
22:25:23:026,0.9880,0.1222,-0.0525,1.002
22:25:23:029,0.9880,0.1222,-0.0522,1.002
22:25:23:030,0.9877,0.1224,-0.0508,1.001
22:25:23:041,0.9880,0.1224,-0.0500,1.002
22:25:23:042,0.9880,0.1224,-0.0495,1.002
22:25:23:043,0.9882,0.1222,-0.0495,1.002
22:25:23:044,0.9890,0.1217,-0.0495,1.002
22:25:23:045,0.9887,0.1219,-0.0498,1.002
22:25:23:046,0.9885,0.1222,-0.0510,1.002
22:25:23:047,0.9882,0.1224,-0.0512,1.002
22:25:23:048,0.9882,0.1222,-0.0522,1.002
22:25:23:049,0.9887,0.1212,-0.0532,1.002
22:25:23:050,0.9887,0.1204,-0.0532,1.002
22:25:23:052,0.9887,0.1197,-0.0537,1.002
22:25:23:054,0.9880,0.1192,-0.0552,1.001
22:25:23:056,0.9882,0.1190,-0.0561,1.001
22:25:23:058,0.9880,0.1185,-0.0571,1.001
22:25:23:060,0.9875,0.1178,-0.0581,1.001
22:25:23:062,0.9880,0.1175,-0.0586,1.001
22:25:23:065,0.9875,0.1182,-0.0581,1.001
22:25:23:067,0.9875,0.1187,-0.0578,1.001
22:25:23:069,0.9880,0.1195,-0.0583,1.001
22:25:23:071,0.9882,0.1195,-0.0583,1.002
22:25:23:072,0.9885,0.1185,-0.0588,1.002
22:25:23:074,0.9890,0.1185,-0.0591,1.002
22:25:23:076,0.9885,0.1187,-0.0588,1.002
22:25:23:078,0.9887,0.1182,-0.0588,1.002
22:25:23:080,0.9894,0.1173,-0.0591,1.002
22:25:23:084,0.9897,0.1175,-0.0596,1.003
22:25:23:085,0.9899,0.1175,-0.0603,1.003
22:25:23:086,0.9899,0.1168,-0.0603,1.003
22:25:23:088,0.9899,0.1160,-0.0605,1.003
22:25:23:090,0.9907,0.1153,-0.0608,1.003
22:25:23:092,0.9904,0.1146,-0.0608,1.003
22:25:23:094,0.9897,0.1141,-0.0608,1.002
22:25:23:096,0.9902,0.1138,-0.0603,1.003
22:25:23:103,0.9899,0.1129,-0.0598,1.002
22:25:23:105,0.9899,0.1119,-0.0603,1.002
22:25:23:106,0.9897,0.1116,-0.0605,1.002
22:25:23:107,0.9897,0.1119,-0.0603,1.002
22:25:23:108,0.9899,0.1119,-0.0603,1.002
22:25:23:109,0.9897,0.1116,-0.0605,1.002
22:25:23:110,0.9894,0.1116,-0.0605,1.002
22:25:23:112,0.9897,0.1121,-0.0615,1.002
22:25:23:128,0.9890,0.1121,-0.0620,1.001
22:25:23:130,0.9885,0.1119,-0.0615,1.001
22:25:23:131,0.9894,0.1124,-0.0610,1.002
22:25:23:132,0.9899,0.1124,-0.0613,1.002
22:25:23:134,0.9899,0.1124,-0.0620,1.002
22:25:23:137,0.9897,0.1136,-0.0627,1.002
22:25:23:138,0.9892,0.1141,-0.0630,1.002
22:25:23:139,0.9887,0.1138,-0.0630,1.001
22:25:23:140,0.9890,0.1136,-0.0630,1.002
22:25:23:141,0.9892,0.1138,-0.0630,1.002
22:25:23:141,0.9892,0.1141,-0.0630,1.002
22:25:23:142,0.9890,0.1138,-0.0630,1.002
22:25:23:143,0.9892,0.1141,-0.0625,1.002
22:25:23:144,0.9892,0.1146,-0.0615,1.002
22:25:23:145,0.9897,0.1151,-0.0615,1.002
22:25:23:145,0.9899,0.1151,-0.0615,1.003
22:25:23:146,0.9899,0.1146,-0.0608,1.003
22:25:23:149,0.9912,0.1151,-0.0610,1.004
22:25:23:151,0.9919,0.1153,-0.0615,1.005
22:25:23:153,0.9912,0.1153,-0.0608,1.004
22:25:23:154,0.9912,0.1151,-0.0605,1.004
22:25:23:156,0.9921,0.1153,-0.0613,1.005
22:25:23:158,0.9919,0.1158,-0.0613,1.005
22:25:23:160,0.9904,0.1158,-0.0613,1.003
22:25:23:162,0.9902,0.1163,-0.0618,1.003
22:25:23:164,0.9904,0.1158,-0.0625,1.003
22:25:23:167,0.9907,0.1146,-0.0630,1.003
22:25:23:169,0.9904,0.1143,-0.0630,1.003
22:25:23:170,0.9904,0.1151,-0.0637,1.003
22:25:23:172,0.9904,0.1153,-0.0644,1.003
22:25:23:174,0.9897,0.1158,-0.0640,1.003
22:25:23:177,0.9897,0.1151,-0.0632,1.002
22:25:23:178,0.9894,0.1153,-0.0635,1.002
22:25:23:180,0.9885,0.1156,-0.0627,1.001
22:25:23:184,0.9887,0.1153,-0.0622,1.002
22:25:23:185,0.9882,0.1151,-0.0625,1.001
22:25:23:188,0.9877,0.1143,-0.0622,1.000
22:25:23:189,0.9872,0.1143,-0.0613,1.000
22:25:23:191,0.9870,0.1146,-0.0615,1.000
22:25:23:192,0.9870,0.1148,-0.0620,1.000
22:25:23:194,0.9868,0.1148,-0.0620,1.000
22:25:23:196,0.9860,0.1143,-0.0620,0.999
22:25:23:204,0.9863,0.1138,-0.0615,0.999
22:25:23:206,0.9865,0.1138,-0.0613,0.999
22:25:23:207,0.9868,0.1138,-0.0613,0.999
22:25:23:208,0.9863,0.1136,-0.0618,0.999
22:25:23:209,0.9868,0.1136,-0.0622,0.999
22:25:23:210,0.9870,0.1141,-0.0622,1.000
22:25:23:211,0.9870,0.1141,-0.0618,1.000
22:25:23:212,0.9875,0.1146,-0.0613,1.000
22:25:23:215,0.9875,0.1146,-0.0613,1.000
22:25:23:216,0.9870,0.1146,-0.0615,1.000
22:25:23:237,0.9870,0.1151,-0.0605,1.000
22:25:23:239,0.9870,0.1158,-0.0593,1.000
22:25:23:240,0.9875,0.1163,-0.0591,1.000
22:25:23:241,0.9872,0.1165,-0.0588,1.000
22:25:23:241,0.9875,0.1158,-0.0596,1.000
22:25:23:242,0.9877,0.1160,-0.0598,1.001
22:25:23:243,0.9882,0.1168,-0.0596,1.001
22:25:23:244,0.9880,0.1173,-0.0596,1.001
22:25:23:245,0.9877,0.1180,-0.0596,1.001
22:25:23:245,0.9875,0.1185,-0.0598,1.001
22:25:23:246,0.9877,0.1190,-0.0600,1.001
22:25:23:247,0.9877,0.1190,-0.0600,1.001
22:25:23:248,0.9875,0.1190,-0.0608,1.001
22:25:23:249,0.9877,0.1192,-0.0613,1.001
22:25:23:250,0.9882,0.1197,-0.0613,1.002
22:25:23:251,0.9885,0.1195,-0.0613,1.002
22:25:23:252,0.9887,0.1195,-0.0608,1.002
22:25:23:253,0.9890,0.1202,-0.0603,1.002
22:25:23:254,0.9892,0.1209,-0.0593,1.003
22:25:23:256,0.9894,0.1209,-0.0586,1.003
22:25:23:258,0.9894,0.1209,-0.0583,1.003
22:25:23:260,0.9897,0.1207,-0.0588,1.003
22:25:23:262,0.9907,0.1202,-0.0586,1.004
22:25:23:264,0.9909,0.1197,-0.0583,1.004
22:25:23:266,0.9904,0.1202,-0.0581,1.004
22:25:23:268,0.9907,0.1209,-0.0576,1.004
22:25:23:270,0.9912,0.1212,-0.0569,1.005
22:25:23:272,0.9907,0.1212,-0.0569,1.004
22:25:23:274,0.9897,0.1204,-0.0574,1.003
22:25:23:276,0.9897,0.1207,-0.0581,1.003
22:25:23:278,0.9897,0.1214,-0.0586,1.003
22:25:23:280,0.9894,0.1217,-0.0583,1.003
22:25:23:283,0.9892,0.1209,-0.0578,1.003
22:25:23:284,0.9885,0.1197,-0.0574,1.002
22:25:23:286,0.9872,0.1200,-0.0566,1.001
22:25:23:288,0.9875,0.1209,-0.0569,1.001
22:25:23:289,0.9877,0.1207,-0.0569,1.001
22:25:23:292,0.9875,0.1202,-0.0566,1.001
22:25:23:294,0.9877,0.1204,-0.0569,1.001
22:25:23:296,0.9868,0.1209,-0.0569,1.000
22:25:23:298,0.9858,0.1209,-0.0574,0.999
22:25:23:300,0.9858,0.1209,-0.0571,0.999
22:25:23:302,0.9863,0.1214,-0.0571,1.000
22:25:23:304,0.9863,0.1209,-0.0566,1.000
22:25:23:306,0.9872,0.1202,-0.0561,1.001
22:25:23:308,0.9877,0.1200,-0.0559,1.001
22:25:23:310,0.9887,0.1197,-0.0552,1.002
22:25:23:312,0.9890,0.1195,-0.0559,1.002
22:25:23:314,0.9894,0.1190,-0.0561,1.003
22:25:23:320,0.9902,0.1190,-0.0561,1.003
22:25:23:322,0.9904,0.1190,-0.0556,1.004
22:25:23:323,0.9907,0.1182,-0.0554,1.004
22:25:23:324,0.9899,0.1180,-0.0552,1.003
22:25:23:328,0.9882,0.1178,-0.0549,1.001
22:25:23:329,0.9868,0.1173,-0.0544,1.000
22:25:23:330,0.9865,0.1173,-0.0542,0.999
22:25:23:331,0.9868,0.1175,-0.0542,1.000
22:25:23:332,0.9868,0.1170,-0.0539,1.000
22:25:23:342,0.9868,0.1175,-0.0537,1.000
22:25:23:344,0.9863,0.1178,-0.0534,0.999
22:25:23:345,0.9855,0.1173,-0.0537,0.998
22:25:23:346,0.9853,0.1170,-0.0544,0.998
22:25:23:346,0.9850,0.1180,-0.0552,0.998
22:25:23:347,0.9843,0.1187,-0.0556,0.997
22:25:23:348,0.9843,0.1187,-0.0564,0.998
22:25:23:349,0.9838,0.1187,-0.0571,0.997
22:25:23:350,0.9841,0.1187,-0.0574,0.997
22:25:23:353,0.9833,0.1190,-0.0569,0.997
22:25:23:357,0.9836,0.1200,-0.0571,0.997
22:25:23:358,0.9846,0.1200,-0.0576,0.998
22:25:23:359,0.9855,0.1190,-0.0581,0.999
22:25:23:360,0.9855,0.1182,-0.0578,0.999
22:25:23:362,0.9855,0.1180,-0.0561,0.999
22:25:23:364,0.9860,0.1182,-0.0549,0.999
22:25:23:366,0.9870,0.1180,-0.0549,1.000
22:25:23:368,0.9877,0.1170,-0.0544,1.001
22:25:23:369,0.9875,0.1165,-0.0542,1.000
22:25:23:371,0.9882,0.1163,-0.0534,1.001
22:25:23:374,0.9897,0.1163,-0.0527,1.002
22:25:23:376,0.9899,0.1163,-0.0525,1.003
22:25:23:378,0.9902,0.1160,-0.0522,1.003
22:25:23:379,0.9904,0.1160,-0.0527,1.003
22:25:23:382,0.9904,0.1163,-0.0532,1.003
22:25:23:385,0.9907,0.1158,-0.0532,1.003
22:25:23:386,0.9914,0.1160,-0.0539,1.004
22:25:23:388,0.9916,0.1163,-0.0554,1.004
22:25:23:389,0.9916,0.1158,-0.0559,1.004
22:25:23:392,0.9919,0.1160,-0.0564,1.005
22:25:23:394,0.9926,0.1160,-0.0569,1.005
22:25:23:395,0.9933,0.1156,-0.0569,1.006
22:25:23:398,0.9931,0.1160,-0.0576,1.006
22:25:23:400,0.9926,0.1160,-0.0588,1.005
22:25:23:402,0.9921,0.1160,-0.0591,1.005
22:25:23:404,0.9914,0.1153,-0.0586,1.004
22:25:23:406,0.9919,0.1141,-0.0581,1.004
22:25:23:408,0.9921,0.1138,-0.0578,1.004
22:25:23:410,0.9916,0.1153,-0.0571,1.004
22:25:23:411,0.9907,0.1160,-0.0566,1.003
22:25:23:413,0.9897,0.1158,-0.0559,1.002
22:25:23:421,0.9897,0.1158,-0.0556,1.002
22:25:23:423,0.9894,0.1158,-0.0561,1.002
22:25:23:424,0.9890,0.1153,-0.0556,1.001
22:25:23:425,0.9887,0.1156,-0.0554,1.001
22:25:23:425,0.9882,0.1160,-0.0554,1.001
22:25:23:426,0.9880,0.1165,-0.0559,1.001
22:25:23:428,0.9875,0.1165,-0.0564,1.000
22:25:23:430,0.9875,0.1168,-0.0574,1.000
22:25:23:432,0.9875,0.1165,-0.0581,1.000
22:25:23:443,0.9872,0.1165,-0.0574,1.000
22:25:23:445,0.9870,0.1165,-0.0576,1.000
22:25:23:446,0.9870,0.1170,-0.0581,1.000
22:25:23:447,0.9870,0.1170,-0.0581,1.000
22:25:23:448,0.9863,0.1175,-0.0571,0.999
22:25:23:449,0.9860,0.1178,-0.0571,0.999
22:25:23:451,0.9863,0.1180,-0.0571,0.999
22:25:23:452,0.9860,0.1185,-0.0561,0.999
22:25:23:453,0.9855,0.1182,-0.0559,0.999
22:25:23:454,0.9853,0.1185,-0.0561,0.998
22:25:23:455,0.9855,0.1187,-0.0559,0.999
22:25:23:457,0.9860,0.1180,-0.0559,0.999
22:25:23:458,0.9858,0.1175,-0.0556,0.999
22:25:23:460,0.9860,0.1178,-0.0556,0.999
22:25:23:462,0.9868,0.1180,-0.0559,1.000
22:25:23:464,0.9872,0.1175,-0.0556,1.000
22:25:23:470,0.9875,0.1173,-0.0556,1.000
22:25:23:472,0.9872,0.1175,-0.0561,1.000
22:25:23:473,0.9872,0.1178,-0.0564,1.000
22:25:23:475,0.9870,0.1178,-0.0556,1.000
22:25:23:476,0.9880,0.1170,-0.0556,1.001
22:25:23:477,0.9885,0.1168,-0.0564,1.001
22:25:23:478,0.9882,0.1178,-0.0561,1.001
22:25:23:479,0.9882,0.1180,-0.0566,1.001
22:25:23:482,0.9882,0.1185,-0.0564,1.001
22:25:23:485,0.9880,0.1192,-0.0559,1.001
22:25:23:487,0.9880,0.1197,-0.0554,1.001
22:25:23:488,0.9877,0.1204,-0.0552,1.001
22:25:23:490,0.9880,0.1212,-0.0554,1.002
22:25:23:491,0.9868,0.1217,-0.0552,1.000
22:25:23:494,0.9858,0.1222,-0.0549,0.999
22:25:23:496,0.9858,0.1224,-0.0539,0.999
22:25:23:498,0.9860,0.1224,-0.0542,1.000
22:25:23:500,0.9868,0.1224,-0.0549,1.000
22:25:23:503,0.9868,0.1231,-0.0554,1.001
22:25:23:505,0.9865,0.1231,-0.0556,1.000
22:25:23:506,0.9868,0.1231,-0.0559,1.001
22:25:23:508,0.9875,0.1236,-0.0566,1.001
22:25:23:510,0.9875,0.1236,-0.0571,1.002
22:25:23:511,0.9870,0.1236,-0.0569,1.001
22:25:23:513,0.9877,0.1234,-0.0571,1.002
22:25:23:515,0.9890,0.1231,-0.0576,1.003
22:25:23:521,0.9894,0.1234,-0.0574,1.003
22:25:23:522,0.9892,0.1234,-0.0566,1.003
22:25:23:522,0.9892,0.1234,-0.0566,1.003
22:25:23:523,0.9897,0.1231,-0.0566,1.004
22:25:23:525,0.9904,0.1231,-0.0564,1.004
22:25:23:527,0.9912,0.1231,-0.0561,1.005
22:25:23:529,0.9912,0.1229,-0.0556,1.005
22:25:23:531,0.9914,0.1231,-0.0552,1.005
22:25:23:539,0.9907,0.1226,-0.0556,1.004
22:25:23:540,0.9907,0.1222,-0.0561,1.004
22:25:23:541,0.9916,0.1219,-0.0561,1.005
22:25:23:542,0.9926,0.1222,-0.0561,1.006
22:25:23:542,0.9926,0.1224,-0.0566,1.006
22:25:23:543,0.9924,0.1226,-0.0564,1.006
22:25:23:546,0.9921,0.1226,-0.0566,1.006
22:25:23:547,0.9921,0.1226,-0.0561,1.006
22:25:23:549,0.9921,0.1236,-0.0559,1.006
22:25:23:554,0.9924,0.1239,-0.0561,1.006
22:25:23:556,0.9919,0.1239,-0.0556,1.006
22:25:23:557,0.9907,0.1236,-0.0549,1.005
22:25:23:558,0.9902,0.1236,-0.0554,1.004
22:25:23:559,0.9912,0.1234,-0.0552,1.005
22:25:23:564,0.9912,0.1229,-0.0549,1.005
22:25:23:566,0.9909,0.1226,-0.0554,1.005
22:25:23:567,0.9907,0.1229,-0.0559,1.004
22:25:23:568,0.9897,0.1239,-0.0564,1.004
22:25:23:570,0.9899,0.1239,-0.0559,1.004
22:25:23:572,0.9904,0.1236,-0.0552,1.004
22:25:23:574,0.9909,0.1239,-0.0554,1.005
22:25:23:575,0.9902,0.1244,-0.0556,1.004
22:25:23:577,0.9890,0.1251,-0.0552,1.003
22:25:23:579,0.9885,0.1263,-0.0554,1.003
22:25:23:581,0.9887,0.1266,-0.0554,1.003
22:25:23:584,0.9887,0.1261,-0.0552,1.003
22:25:23:587,0.9882,0.1253,-0.0552,1.002
22:25:23:589,0.9882,0.1251,-0.0547,1.002
22:25:23:589,0.9872,0.1241,-0.0542,1.001
22:25:23:592,0.9860,0.1244,-0.0542,1.000
22:25:23:594,0.9858,0.1248,-0.0542,1.000
22:25:23:596,0.9863,0.1246,-0.0537,1.000
22:25:23:597,0.9870,0.1248,-0.0532,1.001
22:25:23:599,0.9865,0.1253,-0.0525,1.001
22:25:23:602,0.9860,0.1256,-0.0522,1.000
22:25:23:604,0.9848,0.1261,-0.0517,0.999
22:25:23:605,0.9843,0.1261,-0.0522,0.999
22:25:23:607,0.9850,0.1258,-0.0517,0.999
22:25:23:609,0.9855,0.1258,-0.0520,1.000
22:25:23:612,0.9846,0.1256,-0.0525,0.999
22:25:23:613,0.9843,0.1261,-0.0530,0.999
22:25:23:615,0.9850,0.1268,-0.0522,0.999
22:25:23:623,0.9855,0.1270,-0.0527,1.000
22:25:23:625,0.9858,0.1270,-0.0537,1.000
22:25:23:627,0.9858,0.1266,-0.0539,1.000
22:25:23:628,0.9858,0.1270,-0.0549,1.000
22:25:23:630,0.9863,0.1273,-0.0549,1.001
22:25:23:634,0.9868,0.1273,-0.0554,1.001
22:25:23:636,0.9870,0.1273,-0.0556,1.002
22:25:23:638,0.9870,0.1275,-0.0552,1.002
22:25:23:640,0.9880,0.1270,-0.0552,1.003
22:25:23:642,0.9882,0.1261,-0.0556,1.003
22:25:23:643,0.9880,0.1261,-0.0564,1.002
22:25:23:645,0.9887,0.1261,-0.0571,1.003
22:25:23:646,0.9892,0.1263,-0.0576,1.004
22:25:23:648,0.9890,0.1270,-0.0574,1.004
22:25:23:650,0.9887,0.1270,-0.0566,1.003
22:25:23:651,0.9885,0.1266,-0.0564,1.003
22:25:23:653,0.9885,0.1261,-0.0561,1.003
22:25:23:654,0.9885,0.1253,-0.0559,1.003
22:25:23:655,0.9887,0.1248,-0.0561,1.003
22:25:23:656,0.9885,0.1244,-0.0566,1.003
22:25:23:658,0.9887,0.1244,-0.0561,1.003
22:25:23:660,0.9892,0.1244,-0.0549,1.003
22:25:23:661,0.9892,0.1241,-0.0554,1.003
22:25:23:664,0.9885,0.1241,-0.0559,1.003
22:25:23:665,0.9875,0.1239,-0.0559,1.002
22:25:23:668,0.9875,0.1229,-0.0554,1.001
22:25:23:670,0.9877,0.1229,-0.0544,1.002
22:25:23:671,0.9885,0.1226,-0.0539,1.002
22:25:23:673,0.9887,0.1219,-0.0539,1.002
22:25:23:675,0.9892,0.1226,-0.0549,1.003
22:25:23:677,0.9887,0.1226,-0.0552,1.002
22:25:23:679,0.9882,0.1219,-0.0549,1.002
22:25:23:681,0.9882,0.1226,-0.0549,1.002
22:25:23:684,0.9885,0.1231,-0.0559,1.002
22:25:23:685,0.9890,0.1224,-0.0566,1.003
22:25:23:687,0.9897,0.1224,-0.0566,1.003
22:25:23:689,0.9897,0.1231,-0.0574,1.004
22:25:23:691,0.9887,0.1229,-0.0581,1.003
22:25:23:693,0.9877,0.1231,-0.0576,1.002
22:25:23:695,0.9885,0.1231,-0.0574,1.002
22:25:23:697,0.9885,0.1219,-0.0574,1.002
22:25:23:699,0.9882,0.1217,-0.0574,1.002
22:25:23:701,0.9885,0.1212,-0.0578,1.002
22:25:23:703,0.9882,0.1207,-0.0578,1.002
22:25:23:705,0.9885,0.1209,-0.0581,1.002
22:25:23:707,0.9890,0.1217,-0.0581,1.003
22:25:23:709,0.9892,0.1217,-0.0574,1.003
22:25:23:711,0.9904,0.1209,-0.0559,1.004
22:25:23:713,0.9914,0.1200,-0.0552,1.005
22:25:23:715,0.9919,0.1195,-0.0544,1.005
22:25:23:721,0.9919,0.1197,-0.0539,1.005
22:25:23:723,0.9921,0.1204,-0.0530,1.005
22:25:23:723,0.9914,0.1207,-0.0530,1.005
22:25:23:724,0.9904,0.1207,-0.0537,1.004
22:25:23:728,0.9902,0.1209,-0.0539,1.004
22:25:23:729,0.9904,0.1209,-0.0534,1.004
22:25:23:730,0.9904,0.1209,-0.0534,1.004
22:25:23:731,0.9899,0.1209,-0.0537,1.003
22:25:23:740,0.9904,0.1217,-0.0544,1.004
22:25:23:742,0.9902,0.1219,-0.0552,1.004
22:25:23:743,0.9904,0.1209,-0.0552,1.004
22:25:23:743,0.9904,0.1214,-0.0556,1.004
22:25:23:744,0.9899,0.1224,-0.0556,1.004
22:25:23:745,0.9899,0.1226,-0.0559,1.004
22:25:23:746,0.9899,0.1222,-0.0559,1.004
22:25:23:747,0.9894,0.1214,-0.0559,1.003
22:25:23:749,0.9892,0.1214,-0.0559,1.003
22:25:23:751,0.9885,0.1214,-0.0554,1.002
22:25:23:753,0.9880,0.1202,-0.0552,1.001
22:25:23:755,0.9877,0.1187,-0.0547,1.001
22:25:23:757,0.9877,0.1185,-0.0542,1.001
22:25:23:759,0.9875,0.1187,-0.0542,1.001
22:25:23:762,0.9875,0.1195,-0.0542,1.001
22:25:23:763,0.9865,0.1202,-0.0544,1.000
22:25:23:765,0.9855,0.1202,-0.0549,0.999
22:25:23:769,0.9848,0.1204,-0.0549,0.998
22:25:23:770,0.9841,0.1204,-0.0547,0.998
22:25:23:771,0.9841,0.1209,-0.0544,0.998
22:25:23:773,0.9838,0.1217,-0.0547,0.997
22:25:23:775,0.9833,0.1222,-0.0552,0.997
22:25:23:777,0.9831,0.1224,-0.0556,0.997
22:25:23:779,0.9848,0.1222,-0.0554,0.999
22:25:23:781,0.9858,0.1226,-0.0552,1.000
22:25:23:785,0.9860,0.1231,-0.0556,1.000
22:25:23:787,0.9865,0.1229,-0.0559,1.000
22:25:23:788,0.9875,0.1229,-0.0564,1.001
22:25:23:789,0.9880,0.1224,-0.0556,1.002
22:25:23:791,0.9877,0.1219,-0.0561,1.001
22:25:23:793,0.9877,0.1217,-0.0569,1.001
22:25:23:795,0.9875,0.1212,-0.0559,1.001
22:25:23:797,0.9875,0.1209,-0.0556,1.001
22:25:23:799,0.9885,0.1202,-0.0564,1.002
22:25:23:801,0.9882,0.1187,-0.0566,1.001
22:25:23:803,0.9882,0.1187,-0.0559,1.001
22:25:23:805,0.9890,0.1195,-0.0559,1.002
22:25:23:807,0.9897,0.1200,-0.0559,1.003
