time,gFx,gFy,gFz,0
18:11:32:785,0.6850,0.1998,0.0113,0.728
18:11:32:787,0.6909,0.1947,0.0088,0.731
18:11:32:787,0.6973,0.1886,0.0062,0.735
18:11:32:790,0.7038,0.1820,0.0020,0.739
18:11:32:791,0.7073,0.1783,-0.0012,0.741
18:11:32:794,0.7158,0.1700,-0.0080,0.747
18:11:32:795,0.7258,0.1608,-0.0156,0.754
18:11:32:798,0.7361,0.1502,-0.0224,0.761
18:11:32:799,0.7459,0.1397,-0.0300,0.768
18:11:32:802,0.7561,0.1297,-0.0383,0.776
18:11:32:803,0.7671,0.1202,-0.0464,0.784
18:11:32:806,0.7793,0.1104,-0.0544,0.795
18:11:32:808,0.7908,0.1002,-0.0632,0.804
18:11:32:810,0.8013,0.0904,-0.0710,0.813
18:11:32:811,0.8121,0.0809,-0.0784,0.823
18:11:32:814,0.8223,0.0701,-0.0847,0.832
18:11:32:816,0.8311,0.0599,-0.0908,0.840
18:11:32:822,0.8394,0.0501,-0.0957,0.847
18:11:32:824,0.8473,0.0406,-0.0999,0.854
18:11:32:825,0.8546,0.0305,-0.1028,0.861
18:11:32:826,0.8614,0.0210,-0.1052,0.867
18:11:32:827,0.8675,0.0117,-0.1077,0.873
18:11:32:827,0.8727,0.0022,-0.1101,0.877
18:11:32:830,0.8780,-0.0071,-0.1123,0.882
18:11:32:832,0.8824,-0.0164,-0.1145,0.887
18:11:32:834,0.8846,-0.0259,-0.1170,0.889
18:11:32:853,0.8841,-0.0352,-0.1204,0.888
18:11:32:854,0.8834,-0.0450,-0.1243,0.888
18:11:32:855,0.8837,-0.0540,-0.1275,0.889
18:11:32:856,0.8849,-0.0621,-0.1304,0.890
18:11:32:857,0.8863,-0.0691,-0.1336,0.892
18:11:32:858,0.8885,-0.0752,-0.1372,0.895
18:11:32:859,0.8910,-0.0799,-0.1426,0.898
18:11:32:859,0.8922,-0.0826,-0.1482,0.901
18:11:32:860,0.8920,-0.0850,-0.1546,0.901
18:11:32:861,0.8907,-0.0870,-0.1607,0.901
18:11:32:862,0.8883,-0.0880,-0.1651,0.900
18:11:32:863,0.8863,-0.0880,-0.1697,0.898
18:11:32:864,0.8849,-0.0877,-0.1746,0.898
18:11:32:864,0.8822,-0.0867,-0.1798,0.896
18:11:32:865,0.8773,-0.0862,-0.1859,0.892
18:11:32:866,0.8744,-0.0855,-0.1890,0.890
18:11:32:868,0.8692,-0.0828,-0.1966,0.886
18:11:32:870,0.8651,-0.0804,-0.2047,0.884
18:11:32:871,0.8622,-0.0772,-0.2125,0.883
18:11:32:874,0.8602,-0.0730,-0.2198,0.882
18:11:32:875,0.8587,-0.0684,-0.2272,0.882
18:11:32:878,0.8585,-0.0630,-0.2337,0.884
18:11:32:879,0.8600,-0.0581,-0.2413,0.887
18:11:32:882,0.8614,-0.0540,-0.2486,0.890
18:11:32:885,0.8619,-0.0498,-0.2555,0.892
18:11:32:886,0.8631,-0.0450,-0.2611,0.895
18:11:32:887,0.8661,-0.0391,-0.2653,0.899
18:11:32:890,0.8710,-0.0322,-0.2684,0.905
18:11:32:891,0.8763,-0.0269,-0.2719,0.911
18:11:32:894,0.8810,-0.0205,-0.2748,0.916
18:11:32:895,0.8844,-0.0139,-0.2763,0.920
18:11:32:898,0.8873,-0.0076,-0.2777,0.924
18:11:32:901,0.8903,-0.0020,-0.2785,0.927
18:11:32:902,0.8944,0.0034,-0.2782,0.931
18:11:32:903,0.8983,0.0088,-0.2794,0.936
18:11:32:906,0.9015,0.0142,-0.2797,0.939
18:11:32:907,0.9052,0.0186,-0.2799,0.943
18:11:32:910,0.9096,0.0220,-0.2799,0.947
18:11:32:911,0.9154,0.0257,-0.2799,0.953
18:11:32:914,0.9220,0.0281,-0.2792,0.960
18:11:32:915,0.9259,0.0300,-0.2780,0.963
18:11:32:922,0.9284,0.0332,-0.2775,0.966
18:11:32:924,0.9318,0.0357,-0.2770,0.969
18:11:32:925,0.9359,0.0379,-0.2750,0.973
18:11:32:926,0.9406,0.0410,-0.2728,0.977
18:11:32:927,0.9457,0.0432,-0.2716,0.982
18:11:32:928,0.9526,0.0447,-0.2697,0.988
18:11:32:929,0.9616,0.0459,-0.2694,0.997
18:11:32:931,0.9672,0.0484,-0.2670,1.002
18:11:32:959,0.9670,0.0537,-0.2618,1.001
18:11:32:961,0.9682,0.0596,-0.2560,1.001
18:11:32:962,0.9701,0.0625,-0.2533,1.003
18:11:32:963,0.9782,0.0674,-0.2491,1.010
18:11:32:964,0.9909,0.0716,-0.2474,1.023
18:11:32:964,1.0078,0.0745,-0.2496,1.040
18:11:32:965,1.0200,0.0787,-0.2511,1.052
18:11:32:966,1.0258,0.0853,-0.2474,1.058
18:11:32:966,1.0290,0.0945,-0.2399,1.061
18:11:32:967,1.0366,0.1041,-0.2350,1.068
18:11:32:968,1.0471,0.1136,-0.2335,1.080
18:11:32:968,1.0564,0.1229,-0.2320,1.090
18:11:32:969,1.0659,0.1322,-0.2296,1.100
18:11:32:970,1.0771,0.1402,-0.2296,1.112
18:11:32:971,1.0918,0.1461,-0.2333,1.128
18:11:32:972,1.1033,0.1527,-0.2355,1.141
18:11:32:973,1.1067,0.1627,-0.2330,1.145
18:11:32:974,1.1057,0.1732,-0.2281,1.146
18:11:32:974,1.1052,0.1823,-0.2245,1.146
18:11:32:975,1.1084,0.1874,-0.2228,1.150
18:11:32:976,1.1160,0.1898,-0.2242,1.158
18:11:32:977,1.1250,0.1901,-0.2286,1.168
18:11:32:977,1.1319,0.1876,-0.2337,1.175
18:11:32:980,1.1397,0.1815,-0.2425,1.183
18:11:32:982,1.1414,0.1715,-0.2538,1.184
18:11:32:994,1.1348,0.1617,-0.2604,1.178
18:11:32:996,1.1214,0.1534,-0.2567,1.162
18:11:32:997,1.1118,0.1437,-0.2484,1.150
18:11:32:998,1.1109,0.1295,-0.2438,1.146
18:11:32:998,1.1126,0.1104,-0.2416,1.144
18:11:33:000,1.1123,0.0889,-0.2389,1.141
18:11:33:001,1.1113,0.0655,-0.2342,1.136
18:11:33:002,1.1109,0.0418,-0.2276,1.132
18:11:33:003,1.1111,0.0173,-0.2206,1.130
18:11:33:004,1.1128,-0.0064,-0.2147,1.129
18:11:33:005,1.1182,-0.0300,-0.2105,1.133
18:11:33:006,1.1250,-0.0542,-0.2069,1.139
18:11:33:012,1.1385,-0.0784,-0.2064,1.153
18:11:33:014,1.1702,-0.1031,-0.2213,1.187
18:11:33:015,1.1795,-0.1324,-0.2279,1.199
18:11:33:016,1.1605,-0.1586,-0.2247,1.182
18:11:33:017,1.1531,-0.1693,-0.2232,1.176
18:11:33:051,1.1595,-0.1867,-0.2298,1.185
18:11:33:053,1.1719,-0.2052,-0.2364,1.201
18:11:33:054,1.1722,-0.2240,-0.2347,1.203
18:11:33:055,1.1771,-0.2402,-0.2323,1.210
18:11:33:056,1.1910,-0.2546,-0.2328,1.226
18:11:33:057,1.2091,-0.2678,-0.2345,1.246
18:11:33:058,1.2267,-0.2788,-0.2357,1.265
18:11:33:059,1.2411,-0.2875,-0.2357,1.281
18:11:33:059,1.2530,-0.2929,-0.2362,1.293
18:11:33:060,1.2636,-0.2946,-0.2374,1.304
18:11:33:061,1.2728,-0.2917,-0.2396,1.313
18:11:33:062,1.2833,-0.2841,-0.2430,1.322
18:11:33:062,1.2916,-0.2707,-0.2479,1.329
18:11:33:063,1.2990,-0.2511,-0.2550,1.334
18:11:33:064,1.3061,-0.2270,-0.2621,1.339
18:11:33:065,1.3153,-0.2006,-0.2682,1.346
18:11:33:065,1.3254,-0.1727,-0.2743,1.354
18:11:33:066,1.3381,-0.1437,-0.2811,1.365
18:11:33:067,1.3598,-0.1156,-0.2919,1.387
18:11:33:068,1.3759,-0.0860,-0.2982,1.403
18:11:33:068,1.3830,-0.0537,-0.2975,1.409
18:11:33:069,1.3930,-0.0215,-0.2938,1.419
18:11:33:070,1.4096,0.0083,-0.2912,1.435
18:11:33:070,1.4321,0.0362,-0.2880,1.458
18:11:33:071,1.4558,0.0616,-0.2814,1.482
18:11:33:072,1.4785,0.0855,-0.2711,1.504
18:11:33:073,1.5003,0.1073,-0.2579,1.526
18:11:33:074,1.5230,0.1253,-0.2460,1.548
18:11:33:074,1.5377,0.1429,-0.2306,1.562
18:11:33:075,1.5435,0.1617,-0.2074,1.568
18:11:33:078,1.5467,0.1791,-0.1807,1.570
18:11:33:080,1.5489,0.1930,-0.1548,1.572
18:11:33:082,1.5482,0.2035,-0.1321,1.571
18:11:33:083,1.5445,0.2113,-0.1116,1.567
18:11:33:089,1.5389,0.2169,-0.0925,1.562
18:11:33:091,1.5347,0.2189,-0.0845,1.558
18:11:33:092,1.5242,0.2216,-0.0713,1.547
18:11:33:093,1.5115,0.2216,-0.0620,1.534
18:11:33:094,1.4966,0.2194,-0.0556,1.519
18:11:33:095,1.4825,0.2165,-0.0510,1.505
18:11:33:098,1.4685,0.2123,-0.0491,1.490
18:11:33:099,1.4531,0.2069,-0.0495,1.474
18:11:33:105,1.4365,0.2006,-0.0517,1.457
18:11:33:107,1.4160,0.1925,-0.0549,1.435
18:11:33:108,1.3938,0.1847,-0.0588,1.412
18:11:33:109,1.3676,0.1781,-0.0652,1.385
18:11:33:109,1.3386,0.1722,-0.0737,1.356
18:11:33:111,1.3070,0.1673,-0.0820,1.325
18:11:33:114,1.2728,0.1637,-0.0899,1.291
18:11:33:115,1.2379,0.1608,-0.0982,1.256
18:11:33:149,1.2037,0.1583,-0.1055,1.223
18:11:33:151,1.1697,0.1573,-0.1109,1.190
18:11:33:152,1.1358,0.1571,-0.1148,1.157
18:11:33:153,1.1038,0.1571,-0.1162,1.125
18:11:33:154,1.0735,0.1583,-0.1155,1.096
18:11:33:155,1.0454,0.1600,-0.1121,1.069
18:11:33:156,1.0197,0.1627,-0.1048,1.043
18:11:33:157,0.9958,0.1656,-0.0933,1.020
18:11:33:158,0.9748,0.1681,-0.0779,0.999
18:11:33:159,0.9569,0.1705,-0.0586,0.981
18:11:33:159,0.9435,0.1742,-0.0381,0.968
18:11:33:160,0.9291,0.1796,-0.0192,0.955
18:11:33:161,0.9159,0.1845,-0.0026,0.944
18:11:33:162,0.9061,0.1891,0.0140,0.936
18:11:33:162,0.8981,0.1947,0.0318,0.930
18:11:33:163,0.8920,0.2011,0.0482,0.927
18:11:33:164,0.8873,0.2069,0.0638,0.925
18:11:33:164,0.8851,0.2135,0.0795,0.927
18:11:33:165,0.8863,0.2204,0.0956,0.932
18:11:33:166,0.8888,0.2284,0.1117,0.938
18:11:33:166,0.8929,0.2365,0.1293,0.947
18:11:33:167,0.9015,0.2443,0.1488,0.961
18:11:33:168,0.9135,0.2516,0.1694,0.978
18:11:33:169,0.9274,0.2602,0.1906,0.998
18:11:33:170,0.9450,0.2707,0.2128,1.022
18:11:33:171,0.9635,0.2807,0.2358,1.048
18:11:33:172,0.9738,0.2851,0.2475,1.062
18:11:33:173,0.9963,0.2939,0.2712,1.091
18:11:33:173,1.0183,0.3029,0.2942,1.120
18:11:33:175,1.0393,0.3112,0.3162,1.148
18:11:33:178,1.0596,0.3186,0.3367,1.175
18:11:33:179,1.0789,0.3266,0.3567,1.201
18:11:33:181,1.0967,0.3347,0.3758,1.225
18:11:33:183,1.1145,0.3423,0.3929,1.249
18:11:33:186,1.1331,0.3489,0.4088,1.273
18:11:33:187,1.1507,0.3547,0.4217,1.295
18:11:33:189,1.1653,0.3611,0.4317,1.313
18:11:33:191,1.1780,0.3677,0.4396,1.329
18:11:33:193,1.1898,0.3733,0.4437,1.343
18:11:33:195,1.1993,0.3779,0.4444,1.353
18:11:33:197,1.2057,0.3831,0.4418,1.359
18:11:33:199,1.2098,0.3870,0.4342,1.362
18:11:33:203,1.2113,0.3882,0.4239,1.360
18:11:33:204,1.2074,0.3906,0.4139,1.354
18:11:33:206,1.1998,0.3958,0.4032,1.346
18:11:33:207,1.1907,0.4004,0.3892,1.335
18:11:33:209,1.1810,0.4036,0.3694,1.321
18:11:33:211,1.1710,0.4058,0.3438,1.306
18:11:33:213,1.1612,0.4080,0.3152,1.290
18:11:33:215,1.1512,0.4107,0.2869,1.275
18:11:33:217,1.1414,0.4126,0.2607,1.261
18:11:33:223,1.1316,0.4143,0.2365,1.247
18:11:33:224,1.1228,0.4161,0.2119,1.235
18:11:33:225,1.1157,0.4175,0.1865,1.225
18:11:33:226,1.1089,0.4183,0.1603,1.215
18:11:33:227,1.0996,0.4185,0.1344,1.203
18:11:33:229,1.0903,0.4180,0.1093,1.191
18:11:33:231,1.0811,0.4163,0.0836,1.180
18:11:33:233,1.0698,0.4136,0.0575,1.166
18:11:33:259,1.0583,0.4102,0.0330,1.153
18:11:33:261,1.0461,0.4051,0.0103,1.139
18:11:33:262,1.0393,0.4024,-0.0004,1.132
18:11:33:263,1.0244,0.3965,-0.0202,1.115
18:11:33:263,1.0092,0.3899,-0.0371,1.099
18:11:33:264,0.9929,0.3819,-0.0515,1.081
18:11:33:265,0.9755,0.3721,-0.0642,1.062
18:11:33:266,0.9587,0.3613,-0.0749,1.043
18:11:33:267,0.9406,0.3496,-0.0847,1.022
18:11:33:268,0.9205,0.3376,-0.0918,1.000
18:11:33:269,0.9008,0.3247,-0.0969,0.977
18:11:33:270,0.8819,0.3103,-0.1016,0.954
18:11:33:271,0.8629,0.2939,-0.1050,0.931
18:11:33:271,0.8441,0.2773,-0.1084,0.908
18:11:33:272,0.8260,0.2617,-0.1121,0.886
18:11:33:273,0.8091,0.2463,-0.1150,0.865
18:11:33:274,0.7940,0.2314,-0.1167,0.846
18:11:33:274,0.7810,0.2167,-0.1184,0.829
18:11:33:276,0.7681,0.2018,-0.1211,0.813
18:11:33:277,0.7559,0.1881,-0.1228,0.797
18:11:33:279,0.7432,0.1752,-0.1245,0.782
18:11:33:280,0.7310,0.1617,-0.1253,0.767
18:11:33:281,0.7197,0.1488,-0.1263,0.753
18:11:33:282,0.7095,0.1361,-0.1285,0.740
18:11:33:284,0.6990,0.1239,-0.1299,0.727
18:11:33:287,0.6875,0.1124,-0.1302,0.713
18:11:33:288,0.6801,0.0997,-0.1316,0.704
18:11:33:289,0.6748,0.0858,-0.1328,0.696
18:11:33:291,0.6689,0.0730,-0.1348,0.688
18:11:33:293,0.6618,0.0606,-0.1360,0.679
18:11:33:295,0.6552,0.0489,-0.1348,0.671
18:11:33:297,0.6496,0.0386,-0.1304,0.663
18:11:33:299,0.6455,0.0276,-0.1260,0.657
18:11:33:301,0.6435,0.0159,-0.1243,0.654
18:11:33:303,0.6430,0.0059,-0.1233,0.652
18:11:33:305,0.6442,-0.0020,-0.1214,0.652
18:11:33:307,0.6447,-0.0093,-0.1162,0.652
18:11:33:309,0.6479,-0.0159,-0.1121,0.654
18:11:33:311,0.6528,-0.0232,-0.1070,0.658
18:11:33:313,0.6591,-0.0300,-0.1008,0.663
18:11:33:315,0.6633,-0.0325,-0.0977,0.667
18:11:33:317,0.6704,-0.0364,-0.0899,0.673
18:11:33:323,0.6804,-0.0386,-0.0813,0.682
18:11:33:325,0.6914,-0.0398,-0.0727,0.692
18:11:33:327,0.7014,-0.0408,-0.0627,0.701
18:11:33:328,0.7104,-0.0420,-0.0510,0.710
18:11:33:329,0.7217,-0.0428,-0.0398,0.720
18:11:33:330,0.7354,-0.0418,-0.0302,0.734
18:11:33:331,0.7503,-0.0401,-0.0222,0.749
18:11:33:333,0.7635,-0.0384,-0.0144,0.762
18:11:33:360,0.7757,-0.0354,-0.0043,0.774
18:11:33:361,0.7889,-0.0318,0.0047,0.788
18:11:33:362,0.8011,-0.0271,0.0130,0.800
18:11:33:363,0.8106,-0.0215,0.0213,0.810
18:11:33:363,0.8201,-0.0151,0.0291,0.820
18:11:33:364,0.8287,-0.0076,0.0350,0.830
18:11:33:364,0.8353,-0.0005,0.0404,0.837
18:11:33:365,0.8404,0.0064,0.0448,0.843
18:11:33:366,0.8451,0.0142,0.0477,0.848
18:11:33:366,0.8477,0.0220,0.0516,0.852
18:11:33:367,0.8534,0.0291,0.0523,0.858
18:11:33:367,0.8587,0.0362,0.0501,0.864
18:11:33:368,0.8614,0.0430,0.0460,0.867
18:11:33:369,0.8622,0.0501,0.0418,0.868
18:11:33:370,0.8617,0.0569,0.0374,0.868
18:11:33:370,0.8607,0.0647,0.0328,0.868
18:11:33:371,0.8590,0.0735,0.0274,0.867
18:11:33:372,0.8543,0.0831,0.0206,0.864
18:11:33:374,0.8458,0.0931,0.0135,0.857
18:11:33:374,0.8370,0.1031,0.0062,0.849
18:11:33:375,0.8270,0.1136,-0.0024,0.841
18:11:33:377,0.8162,0.1248,-0.0117,0.833
18:11:33:379,0.8106,0.1305,-0.0158,0.829
18:11:33:381,0.7969,0.1400,-0.0232,0.817
18:11:33:383,0.7835,0.1488,-0.0324,0.807
18:11:33:386,0.7713,0.1583,-0.0412,0.797
18:11:33:388,0.7578,0.1666,-0.0500,0.787
18:11:33:390,0.7417,0.1749,-0.0598,0.774
18:11:33:391,0.7253,0.1837,-0.0713,0.762
18:11:33:392,0.7102,0.1923,-0.0828,0.751
18:11:33:395,0.6975,0.2003,-0.0930,0.743
18:11:33:396,0.6843,0.2084,-0.1016,0.734
18:11:33:398,0.6706,0.2150,-0.1094,0.725
18:11:33:400,0.6560,0.2213,-0.1179,0.715
18:11:33:403,0.6411,0.2279,-0.1277,0.705
18:11:33:405,0.6291,0.2331,-0.1350,0.698
18:11:33:406,0.6200,0.2375,-0.1429,0.693
18:11:33:408,0.6110,0.2431,-0.1495,0.688
18:11:33:411,0.6003,0.2497,-0.1551,0.683
18:11:33:412,0.5917,0.2570,-0.1602,0.680
18:11:33:414,0.5841,0.2643,-0.1636,0.677
18:11:33:416,0.5744,0.2717,-0.1656,0.673
18:11:33:424,0.5626,0.2788,-0.1680,0.667
18:11:33:426,0.5507,0.2861,-0.1707,0.661
18:11:33:428,0.5402,0.2929,-0.1736,0.656
18:11:33:428,0.5321,0.2993,-0.1785,0.654
18:11:33:430,0.5233,0.3046,-0.1849,0.652
18:11:33:430,0.5133,0.3083,-0.1922,0.648
18:11:33:431,0.5057,0.3110,-0.2005,0.646
18:11:33:432,0.5016,0.3122,-0.2093,0.646
18:11:33:435,0.4999,0.3125,-0.2174,0.647
18:11:33:467,0.5018,0.3112,-0.2254,0.650
18:11:33:469,0.5067,0.3086,-0.2337,0.655
18:11:33:470,0.5160,0.3054,-0.2416,0.663
18:11:33:472,0.5289,0.3007,-0.2489,0.673
18:11:33:472,0.5438,0.2946,-0.2555,0.684
18:11:33:473,0.5595,0.2883,-0.2599,0.695
18:11:33:475,0.5673,0.2846,-0.2618,0.700
18:11:33:476,0.5849,0.2780,-0.2658,0.713
18:11:33:477,0.6051,0.2704,-0.2679,0.727
18:11:33:477,0.6276,0.2626,-0.2689,0.743
18:11:33:478,0.6506,0.2546,-0.2716,0.760
18:11:33:479,0.6740,0.2465,-0.2758,0.778
18:11:33:480,0.6994,0.2380,-0.2799,0.798
18:11:33:481,0.7224,0.2304,-0.2846,0.817
18:11:33:482,0.7424,0.2221,-0.2902,0.834
18:11:33:482,0.7617,0.2135,-0.2970,0.851
18:11:33:483,0.7808,0.2042,-0.3056,0.868
18:11:33:484,0.8008,0.1954,-0.3168,0.887
18:11:33:485,0.8206,0.1857,-0.3302,0.907
18:11:33:486,0.8397,0.1757,-0.3452,0.927
18:11:33:487,0.8614,0.1666,-0.3593,0.950
18:11:33:488,0.8756,0.1566,-0.3752,0.966
18:11:33:489,0.8805,0.1454,-0.3940,0.975
18:11:33:490,0.8876,0.1346,-0.4155,0.988
18:11:33:491,0.8981,0.1239,-0.4380,1.005
18:11:33:492,0.9083,0.1134,-0.4597,1.021
18:11:33:492,0.9166,0.1026,-0.4785,1.035
18:11:33:493,0.9223,0.0909,-0.4974,1.047
18:11:33:494,0.9257,0.0782,-0.5184,1.058
18:11:33:495,0.9286,0.0660,-0.5391,1.069
18:11:33:496,0.9359,0.0545,-0.5626,1.086
18:11:33:499,0.9452,0.0454,-0.5875,1.106
18:11:33:501,0.9528,0.0376,-0.6124,1.125
18:11:33:512,0.9577,0.0320,-0.6359,1.141
18:11:33:514,0.9596,0.0274,-0.6564,1.154
18:11:33:516,0.9609,0.0225,-0.6728,1.163
18:11:33:517,0.9623,0.0178,-0.6867,1.172
18:11:33:518,0.9640,0.0149,-0.6970,1.179
18:11:33:519,0.9689,0.0142,-0.7016,1.186
18:11:33:520,0.9784,0.0149,-0.6974,1.191
18:11:33:521,0.9904,0.0169,-0.6852,1.194
18:11:33:521,1.0068,0.0203,-0.6657,1.198
18:11:33:522,1.0278,0.0257,-0.6388,1.201
18:11:33:523,1.0532,0.0322,-0.6061,1.207
18:11:33:529,1.0662,0.0362,-0.5887,1.211
18:11:33:531,1.0908,0.0450,-0.5535,1.217
18:11:33:532,1.1160,0.0555,-0.5193,1.226
18:11:33:533,1.1424,0.0679,-0.4888,1.239
18:11:33:533,1.1695,0.0826,-0.4619,1.256
18:11:33:535,1.1969,0.0982,-0.4399,1.276
18:11:33:536,1.2250,0.1141,-0.4216,1.298
18:11:33:571,1.2513,0.1307,-0.4033,1.320
18:11:33:573,1.2743,0.1466,-0.3842,1.339
18:11:33:574,1.2948,0.1627,-0.3647,1.355
18:11:33:577,1.3119,0.1786,-0.3444,1.369
18:11:33:578,1.3259,0.1945,-0.3239,1.381
18:11:33:578,1.3388,0.2091,-0.3024,1.391
18:11:33:579,1.3508,0.2235,-0.2809,1.401
18:11:33:580,1.3613,0.2377,-0.2596,1.410
18:11:33:580,1.3691,0.2509,-0.2374,1.417
18:11:33:581,1.3735,0.2629,-0.2171,1.421
18:11:33:582,1.3764,0.2741,-0.1988,1.424
18:11:33:583,1.3776,0.2853,-0.1827,1.425
18:11:33:583,1.3762,0.2951,-0.1714,1.425
18:11:33:584,1.3747,0.3025,-0.1661,1.425
18:11:33:584,1.3732,0.3083,-0.1678,1.425
18:11:33:585,1.3696,0.3134,-0.1788,1.424
18:11:33:586,1.3605,0.3161,-0.2005,1.419
18:11:33:587,1.3476,0.3169,-0.2315,1.411
18:11:33:587,1.3307,0.3156,-0.2726,1.401
18:11:33:588,1.3097,0.3117,-0.3227,1.391
18:11:33:589,1.2851,0.3042,-0.3786,1.379
18:11:33:590,1.2582,0.2934,-0.4368,1.368
18:11:33:591,1.2298,0.2812,-0.4944,1.358
18:11:33:592,1.2015,0.2668,-0.5501,1.350
18:11:33:593,1.1724,0.2494,-0.6034,1.342
18:11:33:594,1.1416,0.2311,-0.6535,1.335
18:11:33:595,1.1106,0.2116,-0.7001,1.328
18:11:33:595,1.0786,0.1913,-0.7421,1.320
18:11:33:597,1.0478,0.1710,-0.7795,1.312
18:11:33:597,1.0219,0.1480,-0.8189,1.312
18:11:33:598,1.0048,0.1239,-0.8533,1.317
18:11:33:601,1.0014,0.1129,-0.8641,1.319
18:11:33:603,0.9899,0.0894,-0.8944,1.328
18:11:33:607,0.9699,0.0645,-0.9344,1.338
18:11:33:608,0.9518,0.0428,-0.9779,1.354
18:11:33:610,0.9423,0.0254,-1.0202,1.376
18:11:33:611,0.9398,0.0127,-1.0590,1.403
18:11:33:613,0.9428,0.0061,-1.0920,1.429
18:11:33:615,0.9521,0.0051,-1.1176,1.454
18:11:33:616,0.9631,0.0122,-1.1272,1.469
18:11:33:621,0.9765,0.0281,-1.1106,1.466
18:11:33:623,0.9931,0.0540,-1.0629,1.444
18:11:33:624,1.0119,0.0889,-0.9857,1.406
18:11:33:626,1.0307,0.1268,-0.8868,1.358
18:11:33:627,1.0444,0.1644,-0.7754,1.306
18:11:33:628,1.0530,0.1994,-0.6632,1.258
18:11:33:631,1.0583,0.2309,-0.5589,1.219
18:11:33:633,1.0644,0.2607,-0.4649,1.194
18:11:33:635,1.0703,0.2888,-0.3820,1.178
18:11:33:642,1.0747,0.3166,-0.3085,1.170
18:11:33:643,1.0757,0.3445,-0.2443,1.166
18:11:33:644,1.0752,0.3716,-0.1893,1.165
18:11:33:645,1.0745,0.3977,-0.1414,1.169
18:11:33:646,1.0742,0.4224,-0.0984,1.174
18:11:33:647,1.0737,0.4456,-0.0588,1.181
18:11:33:649,1.0723,0.4686,-0.0227,1.189
18:11:33:651,1.0727,0.4898,0.0120,1.199
18:11:33:652,1.0737,0.5074,0.0443,1.209
18:11:33:684,1.0757,0.5223,0.0751,1.220
18:11:33:685,1.0762,0.5355,0.1046,1.229
18:11:33:686,1.0767,0.5472,0.1330,1.238
18:11:33:687,1.0786,0.5570,0.1593,1.248
18:11:33:687,1.0774,0.5653,0.1835,1.255
18:11:33:688,1.0723,0.5724,0.2055,1.258
18:11:33:689,1.0649,0.5780,0.2263,1.258
18:11:33:690,1.0561,0.5822,0.2451,1.257
18:11:33:691,1.0471,0.5854,0.2607,1.254
18:11:33:692,1.0363,0.5868,0.2737,1.249
18:11:33:693,1.0224,0.5868,0.2834,1.240
18:11:33:694,1.0092,0.5856,0.2922,1.230
18:11:33:694,1.0002,0.5841,0.2986,1.224
18:11:33:695,0.9931,0.5810,0.3013,1.217
18:11:33:696,0.9885,0.5763,0.3020,1.211
18:11:33:697,0.9877,0.5744,0.3013,1.209
18:11:33:697,0.9904,0.5707,0.2964,1.208
18:11:33:698,0.9968,0.5675,0.2866,1.210
18:11:33:699,1.0041,0.5651,0.2717,1.211
18:11:33:700,1.0097,0.5621,0.2541,1.210
18:11:33:701,1.0100,0.5590,0.2392,1.205
18:11:33:701,1.0036,0.5521,0.2236,1.193
18:11:33:702,0.9936,0.5406,0.2033,1.175
18:11:33:703,0.9811,0.5267,0.1796,1.153
18:11:33:703,0.9675,0.5121,0.1530,1.130
18:11:33:704,0.9550,0.4937,0.1266,1.106
18:11:33:707,0.9406,0.4713,0.1046,1.080
18:11:33:708,0.9274,0.4485,0.0885,1.056
18:11:33:711,0.9218,0.4268,0.0741,1.040
18:11:33:713,0.9164,0.4041,0.0611,1.024
18:11:33:714,0.9083,0.3816,0.0509,1.006
18:11:33:717,0.9037,0.3584,0.0443,0.992
18:11:33:718,0.9071,0.3359,0.0401,0.986
18:11:33:726,0.9078,0.3120,0.0409,0.977
18:11:33:728,0.9039,0.2866,0.0445,0.965
18:11:33:730,0.9027,0.2614,0.0511,0.955
18:11:33:730,0.9017,0.2377,0.0609,0.948
18:11:33:731,0.9056,0.2162,0.0736,0.946
18:11:33:732,0.9110,0.1959,0.0926,0.948
18:11:33:733,0.9164,0.1779,0.1137,0.952
18:11:33:734,0.9269,0.1603,0.1344,0.961
18:11:33:736,0.9362,0.1424,0.1567,0.970
18:11:33:769,0.9416,0.1248,0.1813,0.976
18:11:33:771,0.9472,0.1099,0.2072,0.985
18:11:33:773,0.9579,0.0975,0.2329,0.999
18:11:33:774,0.9692,0.0880,0.2588,1.016
18:11:33:774,0.9706,0.0799,0.2849,1.023
18:11:33:775,0.9677,0.0711,0.3067,1.026
18:11:33:776,0.9650,0.0630,0.3262,1.029
18:11:33:777,0.9667,0.0550,0.3450,1.036
18:11:33:778,0.9672,0.0506,0.3545,1.040
18:11:33:779,0.9650,0.0408,0.3734,1.044
18:11:33:780,0.9599,0.0310,0.3917,1.045
18:11:33:781,0.9540,0.0205,0.4088,1.046
18:11:33:781,0.9516,0.0090,0.4225,1.049
18:11:33:782,0.9557,-0.0024,0.4317,1.056
18:11:33:783,0.9604,-0.0129,0.4374,1.062
18:11:33:784,0.9594,-0.0222,0.4469,1.065
18:11:33:784,0.9565,-0.0313,0.4562,1.066
18:11:33:785,0.9584,-0.0386,0.4606,1.070
18:11:33:786,0.9682,-0.0447,0.4550,1.076
18:11:33:787,0.9780,-0.0489,0.4457,1.081
18:11:33:788,0.9850,-0.0515,0.4376,1.084
18:11:33:789,0.9946,-0.0537,0.4254,1.087
